type,time,latitude,longitude,altitude (m),speed (km/h),pace (min/km),course,distance (km),distance_interval (m),color,name,desc
T,09:08:23,52.36077941,4.951431099,20.2,0.3,217.72,347.1,0.455,0.08,,,
T,09:08:24,52.36078335,4.95143462,20.2,1.8,33.35,28.6,0.455,0.5,,,
T,09:08:25,52.36078662,4.951435961,20.1,1.4,44.44,14.1,0.456,0.38,,,
T,09:08:26,52.36078905,4.951436129,20.3,1,61.57,2.4,0.456,0.27,,,
T,09:08:27,52.36079182,4.951442331,20.1,1.9,31.88,53.9,0.456,0.52,,,
T,09:08:28,52.36079232,4.951449288,20,1.7,34.92,83.2,0.457,0.48,,,
T,09:08:29,52.36079525,4.951451886,20.3,1.3,44.88,28.4,0.457,0.37,,,
T,09:08:30,52.36079726,4.951454569,19.9,1,57.68,39.2,0.458,0.29,,,
T,09:08:31,52.36079844,4.951458005,19.9,1,62.18,60.8,0.458,0.27,,,
T,09:08:32,52.36079768,4.95145482,19.4,0.8,71.64,248.8,0.458,0.23,,,
T,09:08:33,52.36079659,4.95145876,19.8,1.1,56.59,114.4,0.458,0.29,,,
T,09:08:34,52.36079592,4.951461526,19.9,0.7,82.24,111.7,0.459,0.2,,,
T,09:08:35,52.36079525,4.951463118,19.8,0.5,126.57,124.6,0.459,0.13,,,
T,09:08:36,52.36079383,4.951464375,19.9,0.6,92.48,151.7,0.459,0.18,,,
T,09:08:37,52.36079332,4.951466387,20.1,0.5,112.59,112.3,0.459,0.15,,,
T,09:08:38,52.36079332,4.951469069,19.9,0.7,91.21,90,0.459,0.18,,,
T,09:08:39,52.36079374,4.951465968,20.3,0.8,77.03,282.5,0.459,0.22,,,
T,09:08:40,52.36079131,4.951469069,19.5,1.2,48.56,142.1,0.46,0.34,,,
T,09:08:41,52.36078913,4.951473093,20,1.3,45.54,131.6,0.46,0.37,,,
T,09:08:42,52.36078762,4.951475523,19.9,0.8,70.68,135.5,0.46,0.24,,,
T,09:08:43,52.36078721,4.95146513,20,2.6,23.49,266.2,0.461,0.71,,,
T,09:08:44,52.36078201,4.951461526,20.1,2.3,26.53,203,0.462,0.63,,,
T,09:08:45,52.36077379,4.951457502,20.1,3.4,17.47,196.7,0.463,0.95,,,
T,09:08:46,52.36076826,4.951455574,20.3,2.3,26.48,192,0.463,0.63,,,
T,09:08:47,52.36076474,4.951455072,20,1.4,42.38,185,0.464,0.39,,,
T,09:08:48,52.3607717,4.951455658,19.9,2.8,21.5,2.9,0.464,0.78,,,
T,09:08:49,52.36077438,4.951455574,20.2,1.1,55.83,358.9,0.465,0.3,,,
T,09:08:50,52.3607753,4.951454569,20.4,0.4,135.09,326.3,0.465,0.12,,,
T,09:08:51,52.3607784,4.951455155,20.5,1.3,47.98,6.6,0.465,0.35,,,
T,09:08:52,52.36078151,4.951456916,19.8,1.3,45.62,19.1,0.466,0.37,,,
T,09:08:53,52.36077899,4.951450042,19.7,2,30.55,239.1,0.466,0.55,,,
T,09:08:54,52.36078008,4.951447444,19.6,0.8,77.68,304.5,0.466,0.21,,,
T,09:08:55,52.36077891,4.951447779,20.2,0.5,125.73,170.1,0.466,0.13,,,
T,09:08:56,52.36077849,4.951449875,20.1,0.5,110.98,108.1,0.467,0.15,,,
T,09:08:57,52.36077715,4.951447779,19.9,0.7,80.7,223.7,0.467,0.21,,,
T,09:08:58,52.36077681,4.95144099,20,1.7,35.92,265.4,0.467,0.46,,,
T,09:08:59,52.36077597,4.951430429,20.1,2.6,22.97,262.6,0.468,0.73,,,
T,09:09:00,52.3607753,4.951425064,20.2,1.3,44.68,258.4,0.468,0.37,,,
T,09:09:01,52.36077514,4.951418862,19.9,1.5,39.4,267.5,0.469,0.42,,,
T,09:09:02,52.36077354,4.95142431,20,1.5,40.52,115.6,0.469,0.41,,,
T,09:09:03,52.36077053,4.951424226,19.8,1.2,49.63,181,0.47,0.34,,,
T,09:09:04,52.36077111,4.951417185,20.1,1.7,34.43,277.8,0.47,0.48,,,
T,09:09:05,52.3607712,4.951403439,19.5,3.4,17.8,270.6,0.471,0.94,,,
T,09:09:06,52.36077212,4.951385837,19.9,4.3,13.85,274.9,0.472,1.2,,,
T,09:09:07,52.36077388,4.951369995,20.1,3.9,15.2,280.3,0.473,1.1,,,
T,09:09:08,52.36077472,4.951357422,20.1,3.1,19.34,276.2,0.474,0.86,,,
T,09:09:09,52.36077472,4.951347699,19.8,2.4,25.16,270,0.475,0.66,,,
T,09:09:10,52.36077229,4.951341748,20.3,1.8,34.2,236.2,0.475,0.49,,,
T,09:09:11,52.36077162,4.951337976,19.2,1,62.29,253.8,0.476,0.27,,,
T,09:09:12,52.36077145,4.951334624,19.9,0.8,72.73,265.3,0.476,0.23,,,
T,09:09:13,52.3607712,4.951334372,19.6,0.1,508.12,211.4,0.476,0.03,,,
T,09:09:14,52.36077162,4.951331522,19.1,0.7,83.47,283.5,0.476,0.2,,,
T,09:09:15,52.36077153,4.951329175,19.6,0.6,104.07,266.6,0.476,0.16,,,
T,09:09:16,52.36077136,4.95132708,20.1,0.5,115.77,262.5,0.476,0.14,,,
T,09:09:17,52.36077103,4.951325152,19.8,0.5,122.08,254.1,0.476,0.14,,,
T,09:09:18,52.36077044,4.951323392,19.9,0.5,122.07,241.4,0.477,0.14,,,
T,09:09:19,52.36076776,4.951323308,19.8,1.1,55.83,181.1,0.477,0.3,,,
T,09:09:20,52.36076717,4.951324146,20.4,0.3,192.15,138.9,0.477,0.09,,,
T,09:09:21,52.36076826,4.951321296,20.4,0.8,72.81,302.1,0.477,0.23,,,
T,09:09:22,52.3607696,4.951319536,19.8,0.7,87.06,321.3,0.477,0.19,,,
T,09:09:23,52.36077136,4.951320374,19.6,0.7,81.69,16.2,0.478,0.2,,,
T,09:09:24,52.36077237,4.95132138,19.5,0.5,127,31.4,0.478,0.13,,,
T,09:09:25,52.36077346,4.951321632,19.6,0.4,136.1,8,0.478,0.12,,,
T,09:09:26,52.3607743,4.951321799,19.7,0.3,177.37,7,0.478,0.09,,,
T,09:09:27,52.3607743,4.951323979,19.3,0.5,112.26,90,0.478,0.15,,,
T,09:09:28,52.36077438,4.951326158,19.9,0.5,112.04,86.4,0.478,0.15,,,
T,09:09:29,52.36077421,4.951327918,20,0.4,137.34,98.9,0.478,0.12,,,
T,09:09:30,52.36077421,4.951330349,19.8,0.6,100.65,90,0.479,0.17,,,
T,09:09:31,52.36077379,4.951334121,19.9,0.9,63.82,100.3,0.479,0.26,,,
T,09:09:32,52.36077388,4.951334372,19.9,0.1,854.42,61.4,0.479,0.02,,,
T,09:09:33,52.36077405,4.951338395,19.8,1,60.67,86.1,0.479,0.27,,,
T,09:09:34,52.3607743,4.951339904,20.2,0.4,156.46,74.7,0.479,0.11,,,
T,09:09:35,52.36077396,4.951342,19.5,0.5,112.96,104.7,0.479,0.15,,,
T,09:09:36,52.3607743,4.951339569,19.3,0.6,98.18,282.7,0.48,0.17,,,
T,09:09:37,52.36077514,4.951335965,19.8,0.9,63.46,290.8,0.48,0.26,,,
T,09:09:38,52.36077631,4.951333618,19.9,0.7,80.74,309.3,0.48,0.21,,,
T,09:09:39,52.36077639,4.951339318,20.3,1.4,42.91,88.6,0.48,0.39,,,
T,09:09:40,52.36077212,4.95134728,19.6,2.6,23.1,131.3,0.481,0.72,,,
T,09:09:41,52.36077388,4.951350968,19.1,1.1,52.32,52,0.481,0.32,,,
T,09:09:42,52.36077539,4.951353315,19.3,0.8,71.89,43.5,0.482,0.23,,,
T,09:09:43,52.36077388,4.951355076,19.3,0.7,80.79,144.5,0.482,0.21,,,
T,09:09:44,52.36077497,4.951355914,19.2,0.5,124.36,25.2,0.482,0.13,,,
T,09:09:45,52.36077488,4.951355746,19.3,0.1,1130.18,230.7,0.482,0.01,,,
T,09:09:46,52.36077463,4.951358009,19.6,0.6,106.37,100.3,0.482,0.16,,,
T,09:09:47,52.36077463,4.951357087,19.1,0.2,265.35,270,0.482,0.06,,,
T,09:09:48,52.36077472,4.951356752,18.9,0.1,675.41,292.3,0.482,0.02,,,
T,09:09:49,52.36077312,4.951357422,18.5,0.7,91.07,165.6,0.482,0.18,,,
T,09:09:50,52.36077111,4.951357674,19.2,0.8,74.24,175.6,0.483,0.22,,,
T,09:09:51,52.36077027,4.951361613,19.4,1,58.66,109.2,0.483,0.28,,,
T,09:09:52,52.36076893,4.951375695,19.7,3.5,17.17,98.9,0.484,0.97,,,
T,09:09:53,52.3607722,4.951388603,19.4,3.4,17.51,67.5,0.485,0.95,,,
T,09:09:54,52.36077824,4.951396147,19.5,3,19.71,37.4,0.486,0.85,,,
T,09:09:55,52.36078461,4.951400002,19.3,2.7,22.05,20.3,0.486,0.76,,,
T,09:09:56,52.36079131,4.95140587,19.1,3,19.69,28.1,0.487,0.85,,,
T,09:09:57,52.36079693,4.951414,18.8,3,19.96,41.5,0.488,0.84,,,
T,09:09:58,52.3608033,4.951419868,19.4,2.9,20.48,29.4,0.489,0.81,,,
T,09:09:59,52.36081135,4.951420538,19.2,3.2,18.59,2.9,0.49,0.9,,,
T,09:10:00,52.36081914,4.951420957,19.7,3.1,19.2,1.9,0.491,0.87,,,
T,09:10:01,52.36082635,4.951421041,19.9,2.9,20.78,0.4,0.492,0.8,,,
T,09:10:02,52.3608328,4.9514197,19.5,2.6,23.02,352.8,0.492,0.72,,,
T,09:10:03,52.36084051,4.951416263,19.5,3.2,18.74,344.8,0.493,0.89,,,
T,09:10:04,52.36085049,4.951415341,19.4,4,14.99,356.8,0.494,1.11,,,
T,09:10:05,52.36086122,4.951415174,19.4,4.3,13.96,359.5,0.495,1.19,,,
T,09:10:06,52.36086826,4.951414587,19.4,2.8,21.25,357.1,0.496,0.78,,,
T,09:10:07,52.36087572,4.951412156,19.6,3,19.69,348.7,0.497,0.85,,,
T,09:10:08,52.36088452,4.951408468,19.2,3.6,16.48,345.6,0.498,1.01,,,
T,09:10:09,52.36089223,4.951402182,19.2,3.5,17.38,333.5,0.499,0.96,,,
T,09:10:10,52.36090053,4.95139841,19.4,3.5,17.39,344.5,0.5,0.96,,,
T,09:10:11,52.36090925,4.951395895,18.9,3.5,16.92,350,0.501,0.99,,,
T,09:10:12,52.36091763,4.951394303,19.6,3.4,17.75,353.4,0.502,0.94,,,
T,09:10:13,52.36092567,4.951393967,19.2,3.2,18.61,358.5,0.503,0.9,,,
T,09:10:14,52.36093087,4.951392626,19.1,2.1,28.47,351,0.503,0.59,,,
T,09:10:15,52.36093607,4.951390866,19.5,2.1,28.22,348.3,0.504,0.59,,,
T,09:10:16,52.36094185,4.951387346,19.2,2.5,24.27,339.6,0.505,0.69,,,
T,09:10:17,52.36094621,4.951382149,19.1,2.2,27.76,323.9,0.505,0.6,,,
T,09:10:18,52.36094948,4.951379215,18.9,1.5,40.16,331.3,0.506,0.42,,,
T,09:10:19,52.36095132,4.951375192,18.8,1.2,48.68,306.9,0.506,0.34,,,
T,09:10:20,52.36095082,4.951374186,19.2,0.3,188.38,230.7,0.506,0.09,,,
T,09:10:21,52.36095233,4.951373935,18.9,0.6,98.76,354.2,0.506,0.17,,,
T,09:10:22,52.36095392,4.951381227,19.4,1.9,31.6,70.3,0.507,0.53,,,
T,09:10:23,52.36095526,4.951394638,19.8,3.3,18,80.7,0.508,0.93,,,
T,09:10:24,52.36095694,4.951411067,19.2,4.1,14.69,80.5,0.509,1.13,,,
T,09:10:25,52.36095987,4.951423807,19.1,3.3,17.97,69.3,0.51,0.93,,,
T,09:10:26,52.36096289,4.951437218,19.6,3.5,17.12,69.8,0.511,0.97,,,
T,09:10:27,52.36096566,4.951447695,19.6,2.8,21.44,66.6,0.512,0.78,,,
T,09:10:28,52.3609701,4.951458424,19.5,3.2,18.89,55.9,0.512,0.88,,,
T,09:10:29,52.3609758,4.951470243,19.2,3.7,16.26,51.7,0.513,1.02,,,
T,09:10:30,52.36098703,4.951491281,19.8,6.8,8.76,48.8,0.515,1.9,,,
T,09:10:31,52.36099491,4.951508883,19.1,5.3,11.22,53.8,0.517,1.49,,,
T,09:10:32,52.36100254,4.951520702,18.8,4.2,14.25,43.4,0.518,1.17,,,
T,09:10:33,52.36101092,4.951535538,19.2,5,12.12,47.2,0.519,1.38,,,
T,09:10:34,52.36101863,4.951546351,18.6,4.1,14.74,40.6,0.521,1.13,,,
T,09:10:35,52.36102525,4.951555235,18.5,3.4,17.48,39.3,0.521,0.95,,,
T,09:10:36,52.3610312,4.951563533,18.9,3.1,19.14,40.4,0.522,0.87,,,
T,09:10:37,52.36103699,4.951570742,19.1,2.9,20.59,37.3,0.523,0.81,,,
T,09:10:38,52.36104227,4.951576274,19.2,2.5,23.88,32.6,0.524,0.7,,,
T,09:10:39,52.36104654,4.951580968,18.9,2.1,29.08,33.8,0.524,0.57,,,
T,09:10:40,52.36105057,4.951584991,18.9,1.9,31.75,31.4,0.525,0.52,,,
T,09:10:41,52.36105417,4.951588931,18.8,1.7,34.54,33.7,0.525,0.48,,,
T,09:10:42,52.3610571,4.95159111,18.9,1.3,46.47,24.4,0.526,0.36,,,
T,09:10:43,52.36105995,4.951593876,18.9,1.3,45.18,30.7,0.526,0.37,,,
T,09:10:44,52.36106305,4.951595887,18.9,1.3,44.89,21.6,0.527,0.37,,,
T,09:10:45,52.36106624,4.951597312,18.6,1.3,45.35,15.3,0.527,0.37,,,
T,09:10:46,52.36106968,4.951598151,18.6,1.4,43.11,8.5,0.527,0.39,,,
T,09:10:47,52.36107278,4.951598402,18.6,1.2,48.24,2.8,0.528,0.35,,,
T,09:10:48,52.36107596,4.951598235,18.1,1.3,47,358.2,0.528,0.35,,,
T,09:10:49,52.36107881,4.951598067,18.7,1.1,52.52,357.9,0.528,0.32,,,
T,09:10:50,52.36108082,4.951599073,18.6,0.8,71.19,17,0.529,0.23,,,
T,09:10:51,52.36108309,4.95159924,18.6,0.9,66.12,2.6,0.529,0.25,,,
T,09:10:52,52.36108585,4.951598737,18.9,1.1,53.82,353.7,0.529,0.31,,,
T,09:10:53,52.36108862,4.951598151,19.2,1.1,53.7,352.6,0.529,0.31,,,
T,09:10:54,52.36108862,4.951598151,18.7,0,,352.6,0.529,0,,,
T,09:10:55,52.36109247,4.951599576,18.7,1.6,37.89,12.7,0.53,0.44,,,
T,09:10:56,52.36109491,4.951601001,19,1,58,19.7,0.53,0.29,,,
T,09:10:57,52.361097,4.951601168,18.8,0.8,71.39,2.8,0.53,0.23,,,
T,09:10:58,52.36109935,4.951601839,18.9,1,62.86,9.9,0.531,0.27,,,
T,09:10:59,52.36109952,4.95160142,19,0.1,488.73,303.2,0.531,0.03,,,
T,09:11:00,52.36110119,4.951598654,18.8,1,62.86,314.8,0.531,0.27,,,
T,09:11:01,52.36110178,4.951598486,18.8,0.2,251.47,350.1,0.531,0.07,,,
T,09:11:02,52.36110245,4.951598402,18.5,0.3,222.7,355.6,0.531,0.07,,,
T,09:11:03,52.3611032,4.951598654,18.7,0.3,194.56,11.5,0.531,0.09,,,
T,09:11:04,52.36110413,4.951598654,19,0.4,162.43,0,0.531,0.1,,,
T,09:11:05,52.36110496,4.951598989,18.7,0.3,173.59,13.7,0.531,0.1,,,
T,09:11:06,52.36110538,4.951598737,18.8,0.2,335.48,339.9,0.531,0.05,,,
T,09:11:07,52.36110563,4.951597229,19,0.4,156.45,285.3,0.532,0.11,,,
T,09:11:08,52.36110547,4.951595385,18.9,0.5,131.24,261.5,0.532,0.13,,,
T,09:11:09,52.36110538,4.951593205,18.7,0.5,112.04,266.4,0.532,0.15,,,
T,09:11:10,52.36110597,4.951591026,18.9,0.6,102.76,293.8,0.532,0.16,,,
T,09:11:11,52.36110572,4.951592535,19.2,0.4,156.45,105.3,0.532,0.11,,,
T,09:11:12,52.36110446,4.951591613,18.7,0.6,108.68,204.1,0.532,0.15,,,
T,09:11:13,52.36110387,4.951586667,18.8,1.2,48.57,259,0.533,0.34,,,
T,09:11:14,52.36109784,4.951580213,18.6,2.9,20.76,213.1,0.533,0.8,,,
T,09:11:15,52.36109004,4.951571161,18.8,3.8,15.66,215.3,0.534,1.06,,,
T,09:11:16,52.36108451,4.951568143,18.5,2.3,25.68,198.4,0.535,0.65,,,
T,09:11:17,52.36108242,4.951569066,18.4,0.9,69.02,165,0.535,0.24,,,
T,09:11:18,52.36108585,4.951562444,18.8,2.1,28.18,310.4,0.536,0.59,,,
T,09:11:19,52.36108275,4.951559762,18.2,1.4,42.68,207.8,0.536,0.39,,,
T,09:11:20,52.3610799,4.951561857,18.9,1.3,47.93,155.8,0.537,0.35,,,
T,09:11:21,52.36107814,4.95156345,18.9,0.8,74.44,151.1,0.537,0.22,,,
T,09:11:22,52.36107705,4.951561941,18.4,0.6,104.85,220.2,0.537,0.16,,,
T,09:11:23,52.36107471,4.951563198,18.5,1,60.64,161.9,0.537,0.27,,,
T,09:11:24,52.36107303,4.951561354,18.7,0.8,74.11,213.9,0.538,0.22,,,
T,09:11:25,52.36107202,4.951561689,18.5,0.4,145.91,168.5,0.538,0.11,,,
T,09:11:26,52.36107253,4.95155599,18.5,1.4,42.48,278.2,0.538,0.39,,,
T,09:11:27,52.36107244,4.951554565,18.6,0.4,170.91,264.5,0.538,0.1,,,
T,09:11:28,52.36107538,4.951547692,18.7,2.1,29.2,305,0.539,0.57,,,
T,09:11:29,52.36107512,4.951542662,18.6,1.2,48.49,265.3,0.539,0.34,,,
T,09:11:30,52.3610716,4.951533861,18.5,2.6,23.27,236.8,0.54,0.72,,,
T,09:11:31,52.36106901,4.951525815,18.6,2.2,26.89,242.1,0.54,0.62,,,
T,09:11:32,52.36107286,4.951523216,18.8,1.7,35.91,337.6,0.541,0.46,,,
T,09:11:33,52.3610773,4.951522462,18.9,1.8,33.54,354.1,0.541,0.5,,,
T,09:11:34,52.36107445,4.951525982,18.1,1.4,41.92,143,0.542,0.4,,,
T,09:11:35,52.36107345,4.951525899,18.9,0.4,148.72,182.9,0.542,0.11,,,
T,09:11:36,52.36107227,4.951524557,18.3,0.6,104.58,214.9,0.542,0.16,,,
T,09:11:37,52.36107177,4.951523133,18.3,0.4,148.75,240,0.542,0.11,,,
T,09:11:38,52.36107227,4.951520786,18.8,0.6,98.39,289.3,0.542,0.17,,,
T,09:11:39,52.36107085,4.951513158,18.3,2,30.68,253,0.543,0.54,,,
T,09:11:40,52.3610711,4.951501759,18.7,2.8,21.45,272.1,0.544,0.78,,,
T,09:11:41,52.36106859,4.951489354,18.6,3.2,18.72,251.6,0.545,0.89,,,
T,09:11:42,52.36106582,4.951474769,18.6,3.7,16.02,252.7,0.546,1.04,,,
T,09:11:43,52.36106431,4.951460771,18.3,3.5,17.21,260,0.547,0.97,,,
T,09:11:44,52.36106465,4.951444091,18.1,4.1,14.66,271.9,0.548,1.14,,,
T,09:11:45,52.36106356,4.951429758,18.4,3.5,16.94,262.9,0.549,0.98,,,
T,09:11:46,52.36106683,4.951419029,18.8,2.9,20.41,296.5,0.549,0.82,,,
T,09:11:47,52.36107261,4.951413833,18.6,2.6,22.69,331.2,0.55,0.73,,,
T,09:11:48,52.36107814,4.951411234,18.2,2.3,26.02,344,0.551,0.64,,,
T,09:11:49,52.36108158,4.951412575,18.2,1.4,42.39,13.4,0.551,0.39,,,
T,09:11:50,52.36108535,4.951412156,18.4,1.5,39.62,356.1,0.552,0.42,,,
T,09:11:51,52.36108862,4.951409809,18.4,1.4,41.95,336.3,0.552,0.4,,,
T,09:11:52,52.36108937,4.951409139,18.4,0.3,174.39,331.5,0.552,0.1,,,
T,09:11:53,52.36108954,4.951412659,18.8,0.9,69.29,85.5,0.552,0.24,,,
T,09:11:54,52.36108627,4.951415593,18.5,1.5,40.16,151.3,0.553,0.42,,,
T,09:11:55,52.36108141,4.951416682,18.6,2,30.52,172.2,0.553,0.55,,,
T,09:11:56,52.36107437,4.951421963,18.7,3.1,19.33,155.4,0.554,0.86,,,
T,09:11:57,52.36106817,4.951424729,18.3,2.6,23.3,164.8,0.555,0.72,,,
T,09:11:58,52.36106364,4.951423556,18.8,1.8,32.68,189,0.555,0.51,,,
T,09:11:59,52.36106113,4.951430932,18.1,2.1,28.98,119.2,0.556,0.58,,,
T,09:12:00,52.36105987,4.95143747,19,1.7,35.7,107.5,0.556,0.47,,,
T,09:12:01,52.36106465,4.951430764,19.1,2.5,23.78,319.4,0.557,0.7,,,
T,09:12:02,52.36107244,4.951428333,18.9,3.2,18.87,349.2,0.558,0.88,,,
T,09:12:03,52.36108066,4.951424729,19.3,3.4,17.61,345,0.559,0.95,,,
T,09:12:04,52.36108703,4.951423388,18.8,2.6,23.32,352.7,0.56,0.71,,,
T,09:12:05,52.36109432,4.951419784,18.4,3.1,19.66,343.2,0.561,0.85,,,
T,09:12:06,52.3611022,4.95141509,18.4,3.4,17.86,340,0.562,0.93,,,
T,09:12:07,52.36111024,4.951407546,18.7,3.7,16.14,330.2,0.563,1.03,,,
T,09:12:08,52.36111854,4.951402852,18.7,3.5,17.06,340.9,0.564,0.98,,,
T,09:12:09,52.36112449,4.951401679,18.4,2.4,24.99,353.1,0.564,0.67,,,
T,09:12:10,52.36113153,4.951397991,18.5,3,20.26,342.3,0.565,0.82,,,
T,09:12:11,52.36113723,4.951394219,18.4,2.5,24.36,338,0.566,0.68,,,
T,09:12:12,52.36114319,4.951391453,18.3,2.5,24.21,344.2,0.566,0.69,,,
T,09:12:13,52.36114939,4.951386088,18,2.8,21.34,332.2,0.567,0.78,,,
T,09:12:14,52.36115609,4.95137997,18.3,3.1,19.5,330.9,0.568,0.85,,,
T,09:12:15,52.36116096,4.951376868,18.5,2.1,28.7,338.7,0.569,0.58,,,
T,09:12:16,52.36116515,4.951377874,18,1.7,35.36,8.3,0.569,0.47,,,
T,09:12:17,52.36116892,4.951376198,18,1.6,38.32,344.8,0.57,0.43,,,
T,09:12:18,52.3611716,4.951373767,18.2,1.2,48.83,331,0.57,0.34,,,
T,09:12:19,52.36117629,4.951369157,17.9,2.2,27.35,329,0.57,0.61,,,
T,09:12:20,52.36118652,4.951364296,18.2,4.3,14.06,343.8,0.572,1.19,,,
T,09:12:21,52.36119465,4.951358093,18,3.6,16.69,335,0.573,1,,,
T,09:12:22,52.36120337,4.951350801,18.6,3.9,15.29,332.9,0.574,1.09,,,
T,09:12:23,52.361212,4.951343508,18.5,3.9,15.41,332.7,0.575,1.08,,,
T,09:12:24,52.36121988,4.951337976,18.1,3.4,17.47,336.8,0.576,0.95,,,
T,09:12:25,52.36122893,4.951334121,18.1,3.7,16.01,345.4,0.577,1.04,,,
T,09:12:26,52.36123849,4.951326996,17.6,4.2,14.26,335.5,0.578,1.17,,,
T,09:12:27,52.36125299,4.951321548,18.4,6,10.07,347.1,0.58,1.66,,,
T,09:12:28,52.36126045,4.95131962,18.4,3,19.83,351,0.58,0.84,,,
T,09:12:29,52.36126766,4.951317441,18.1,2.9,20.43,349.5,0.581,0.82,,,
T,09:12:30,52.36127193,4.951319955,18.6,1.8,32.97,19.8,0.582,0.51,,,
T,09:12:31,52.36127411,4.951322302,18.3,1,57.38,33.3,0.582,0.29,,,
T,09:12:32,52.36127956,4.951321213,18.2,2.2,27.29,353,0.583,0.61,,,
T,09:12:33,52.36128492,4.951320039,18.7,2.2,27.67,352.4,0.583,0.6,,,
T,09:12:34,52.36128911,4.951320374,18.1,1.7,35.7,2.8,0.584,0.47,,,
T,09:12:35,52.36129339,4.951314926,18.4,2.2,27.62,322.1,0.584,0.6,,,
T,09:12:36,52.36129616,4.95130755,18.5,2.1,28.28,301.6,0.585,0.59,,,
T,09:12:37,52.36130001,4.951299,18.1,2.6,23.04,306.4,0.586,0.72,,,
T,09:12:38,52.36130362,4.951290283,18.3,2.6,23.26,304.1,0.586,0.72,,,
T,09:12:39,52.36130848,4.951284081,18.5,2.5,24.28,322.1,0.587,0.69,,,
T,09:12:40,52.36131384,4.951277459,18.2,2.7,22.28,323,0.588,0.75,,,
T,09:12:41,52.36132021,4.951267904,18.4,3.5,17.32,317.5,0.589,0.96,,,
T,09:12:42,52.36132465,4.951259689,18.6,2.7,22.32,311.5,0.59,0.75,,,
T,09:12:43,52.36133228,4.951247368,18.5,4.3,13.96,315.4,0.591,1.19,,,
T,09:12:44,52.36133697,4.951243261,17.9,2.1,28.13,331.9,0.591,0.59,,,
T,09:12:45,52.3613389,4.951231023,18.3,3.1,19.36,284.5,0.592,0.86,,,
T,09:12:46,52.36134251,4.951224318,18.2,2.2,27.42,311.4,0.593,0.61,,,
T,09:12:47,52.36134561,4.951219372,18,1.7,34.56,315.8,0.593,0.48,,,
T,09:12:48,52.36135072,4.951211745,18.2,2.8,21.63,317.7,0.594,0.77,,,
T,09:12:49,52.36135592,4.951207051,18.1,2.4,25.22,331.1,0.595,0.66,,,
T,09:12:50,52.36136078,4.95119649,18.3,3.2,18.52,307,0.596,0.9,,,
T,09:12:51,52.36136547,4.951183079,19,3.8,15.84,299.8,0.597,1.05,,,
T,09:12:52,52.36137017,4.951172853,18.1,3.1,19.14,306.9,0.598,0.87,,,
T,09:12:53,52.3613762,4.951161789,17.8,3.6,16.51,311.8,0.599,1.01,,,
T,09:12:54,52.36138274,4.951156257,18.8,2.9,20.34,332.7,0.599,0.82,,,
T,09:12:55,52.36138668,4.951151144,18.3,2,29.77,321.6,0.6,0.56,,,
T,09:12:56,52.36139213,4.951147037,18.5,2.4,24.96,335.3,0.601,0.67,,,
T,09:12:57,52.36139691,4.951147288,18.7,1.9,31.33,1.8,0.601,0.53,,,
T,09:12:58,52.36140353,4.951148126,18.1,2.7,22.55,4.4,0.602,0.74,,,
T,09:12:59,52.36140906,4.951147456,17.5,2.2,27,355.8,0.602,0.62,,,
T,09:13:00,52.3614135,4.951143013,18.5,2.1,28.76,328.6,0.603,0.58,,,
T,09:13:01,52.36141618,4.95113899,18.4,1.5,41.13,317.5,0.603,0.41,,,
T,09:13:02,52.3614182,4.951138487,18.3,0.8,73.6,351.3,0.604,0.23,,,
T,09:13:03,52.36141669,4.951140666,18.6,0.8,74.37,138.6,0.604,0.22,,,
T,09:13:04,52.36141392,4.951142762,18.4,1.2,49.12,155.2,0.604,0.34,,,
T,09:13:05,52.36141141,4.951142929,18.2,1,59.51,177.7,0.605,0.28,,,
T,09:13:06,52.36140847,4.951146366,18.1,1.4,41.49,144.4,0.605,0.4,,,
T,09:13:07,52.36140579,4.951146701,18.4,1.1,55.68,175.6,0.605,0.3,,,
T,09:13:08,52.36140512,4.951143013,18.1,0.9,63.59,253.4,0.605,0.26,,,
T,09:13:09,52.36140705,4.951135386,18.6,2,29.65,292.5,0.606,0.56,,,
T,09:13:10,52.3614078,4.951128429,18.3,1.7,34.63,280.1,0.607,0.48,,,
T,09:13:11,52.36141359,4.951122059,17.8,2.8,21.47,326.1,0.607,0.78,,,
T,09:13:12,52.36141736,4.95111661,18.6,2,29.75,318.6,0.608,0.56,,,
T,09:13:13,52.36142096,4.951112168,18,1.8,33.17,323,0.608,0.5,,,
T,09:13:14,52.36142415,4.951106384,17.8,1.9,31.45,312,0.609,0.53,,,
T,09:13:15,52.36142834,4.951099427,18.3,2.4,25.07,314.6,0.61,0.66,,,
T,09:13:16,52.36143018,4.951093811,18.3,1.6,38.39,298.3,0.61,0.43,,,
T,09:13:17,52.36143437,4.951084508,18.4,2.8,21.18,306.4,0.611,0.79,,,
T,09:13:18,52.36143731,4.951077551,18.5,2.1,28.96,304.6,0.611,0.58,,,
T,09:13:19,52.36143923,4.951069923,18.5,2,29.65,292.5,0.612,0.56,,,
T,09:13:20,52.36144208,4.951061793,18.4,2.3,26.11,299.9,0.613,0.64,,,
T,09:13:21,52.36144451,4.951055339,18.4,1.9,32.29,301.7,0.613,0.52,,,
T,09:13:22,52.36144636,4.951045616,18,2.5,24.04,287.3,0.614,0.69,,,
