type,time,latitude,longitude,altitude (m),speed (km/h),pace (min/km),course,distance (km),distance_interval (m),eos,color,name,desc
T,09:00:00,52.35808991,4.952394264,4.5,0.3,200.59,141.9,0,0.08,,Cyan,Tuesday Morning B,
T,09:00:01,52.3580905,4.952394934,4.8,0.3,209.16,34.9,0,0.08,,,,
T,09:00:02,52.35809033,4.952395437,5.1,0.1,427.25,118.6,0,0.04,,,,
T,09:00:03,52.35808941,4.952392671,4.2,0.8,77.68,241.4,0.001,0.21,,,,
T,09:00:04,52.35808765,4.952387223,4.5,1.5,39.71,242.1,0.001,0.42,,,,
T,09:00:05,52.35808664,4.952395102,5,2,30.4,101.8,0.001,0.55,,,,
T,09:00:06,52.35808622,4.95239594,4.6,0.3,226.06,129.3,0.002,0.07,,,,
T,09:00:07,52.35808622,4.952395689,4,0.1,972.71,270,0.002,0.02,,,,
T,09:00:08,52.3580853,4.95239594,4.3,0.4,160.23,170.5,0.002,0.1,,,,
T,09:00:09,52.35808463,4.952396946,4.4,0.4,164.52,137.5,0.002,0.1,,,,
T,09:00:10,52.35808362,4.952397617,5.2,0.4,137.86,157.8,0.002,0.12,,,,
T,09:00:11,52.3580827,4.952396443,4.4,0.5,128.14,217.9,0.002,0.13,,,,
T,09:00:12,52.35808035,4.9523977,4.5,1,60.64,161.9,0.002,0.27,,,,
T,09:00:13,52.35807943,4.952396862,4.2,0.4,141.94,209,0.002,0.12,,,,
T,09:00:14,52.35807893,4.952395354,4.6,0.4,142.41,241.4,0.003,0.12,,,,
T,09:00:15,52.35807918,4.952393509,5.1,0.5,129.49,282.6,0.003,0.13,,,,
T,09:00:16,52.35808044,4.952387223,4.5,1.6,36.99,288.1,0.003,0.45,,,,
T,09:00:17,52.3580858,4.952376662,5,3.4,17.83,309.8,0.004,0.93,,,,
T,09:00:18,52.35809335,4.952365933,4.5,4,14.97,319,0.005,1.11,,,,
T,09:00:19,52.35810349,4.952351013,4.5,5.5,10.97,318.1,0.007,1.52,,,,
T,09:00:20,52.35811262,4.952332992,5.2,5.7,10.46,309.7,0.008,1.59,,,,
T,09:00:21,52.35812109,4.95231539,4.9,5.5,10.93,308.2,0.01,1.52,,,,
T,09:00:22,52.35813039,4.952298459,4.6,5.6,10.75,312,0.011,1.55,,,,
T,09:00:23,52.35813995,4.952283036,4.7,5.4,11.15,315.4,0.013,1.49,,,,
T,09:00:24,52.358149,4.952269709,4.7,4.9,12.29,318,0.014,1.36,,,,
T,09:00:25,52.35815948,4.952255879,4.4,5.4,11.12,321.1,0.016,1.5,,,,
T,09:00:26,52.35816954,4.952241965,4.6,5.3,11.36,319.8,0.017,1.47,,,,
T,09:00:27,52.3581796,4.952228637,4.6,5.2,11.56,321,0.019,1.44,,,,
T,09:00:28,52.35818848,4.952217238,4.7,4.5,13.26,321.9,0.02,1.26,,,,
T,09:00:29,52.35820013,4.952210113,4.5,5,12.04,339.5,0.021,1.38,,,,
T,09:00:30,52.35820558,4.952216148,4.5,2.6,22.75,34.1,0.022,0.73,,,,
T,09:00:31,52.358207,4.952227883,4.2,2.9,20.45,78.8,0.023,0.82,,,,
T,09:00:32,52.35821849,4.952227715,4.3,4.6,13.04,359.5,0.024,1.28,,,,
T,09:00:33,52.35822838,4.952232409,4.4,4.1,14.54,16.2,0.025,1.15,,,,
T,09:00:34,52.35823567,4.952238612,4.5,3.3,18.22,27.5,0.026,0.91,,,,
T,09:00:35,52.35824187,4.952243557,4.4,2.8,21.7,26,0.027,0.77,,,,
T,09:00:36,52.35824397,4.952250095,4.3,1.8,33.15,62.3,0.027,0.5,,,,
T,09:00:37,52.35825176,4.95224867,4.4,3.1,19.1,353.6,0.028,0.87,,,,
T,09:00:38,52.35826057,4.952246323,4.3,3.6,16.8,350.7,0.029,0.99,,,,
T,09:00:39,52.3582692,4.952243473,4.3,3.5,17.01,348.6,0.03,0.98,,,,
T,09:00:40,52.35827423,4.952240791,4.3,2.1,28.31,342,0.031,0.59,,,,
T,09:00:41,52.35828135,4.952233415,4.2,3.4,17.76,327.7,0.032,0.94,,,,
T,09:00:42,52.35828512,4.952231487,4.4,1.6,37.9,342.7,0.032,0.44,,,,
T,09:00:43,52.35828647,4.952228637,4.5,0.9,68.06,307.6,0.032,0.24,,,,
T,09:00:44,52.35828973,4.952220256,4.3,2.4,24.62,302.6,0.033,0.68,,,,
T,09:00:45,52.35829191,4.952209443,4.1,2.8,21.49,288.3,0.034,0.78,,,,
T,09:00:46,52.35829376,4.952202151,4,1.9,31.01,292.5,0.034,0.54,,,,
T,09:00:47,52.35829736,4.952196032,3.9,2.1,28.81,314,0.035,0.58,,,,
T,09:00:48,52.35830247,4.952189578,4,2.6,23.18,322.4,0.036,0.72,,,,
T,09:00:49,52.35830616,4.952182621,4,2.3,26.58,311,0.036,0.63,,,,
T,09:00:50,52.35831094,4.952171389,4.2,3.4,17.89,304.9,0.037,0.93,,,,
T,09:00:51,52.35831446,4.952161331,4.1,2.8,21.12,299.8,0.038,0.79,,,,
T,09:00:52,52.35831739,4.952151524,4,2.7,22.41,296.1,0.039,0.74,,,,
T,09:00:53,52.35831949,4.95214792,4.1,1.2,49.22,313.6,0.039,0.34,,,,
T,09:00:54,52.35832385,4.952132497,4.1,4.2,14.4,294.8,0.04,1.16,,,,
T,09:00:55,52.35832888,4.952126965,4,2.4,24.7,326.1,0.041,0.67,,,,
T,09:00:56,52.35833349,4.952120846,4.1,2.4,25.21,321,0.042,0.66,,,,
T,09:00:57,52.35833743,4.95210886,4,3.3,17.98,298.3,0.043,0.93,,,,
T,09:00:58,52.35834095,4.952097544,3.8,3.1,19.27,297,0.043,0.86,,,,
T,09:00:59,52.35834279,4.952088911,4.1,2.2,26.76,289.3,0.044,0.62,,,,
T,09:01:00,52.35834396,4.952083128,3.8,1.5,40.15,288.4,0.045,0.42,,,,
T,09:01:01,52.35834413,4.952076673,4.2,1.6,37.87,272.4,0.045,0.44,,,,
T,09:01:02,52.35834489,4.9520698,4.4,1.7,35.03,280.2,0.045,0.48,,,,
T,09:01:03,52.35834598,4.952063598,4.1,1.6,37.91,286,0.046,0.44,,,,
T,09:01:04,52.3583474,4.952057982,4,1.5,40.24,292.6,0.046,0.41,,,,
T,09:01:05,52.35834874,4.952053372,4,1.3,47.93,295.5,0.047,0.35,,,,
T,09:01:06,52.35834908,4.952050271,4.2,0.8,77.68,280,0.047,0.21,,,,
T,09:01:07,52.35834916,4.95205069,4.5,0.1,554.88,71.9,0.047,0.03,,,,
T,09:01:08,52.35834908,4.952050103,4.8,0.1,406.07,256.8,0.047,0.04,,,,
T,09:01:09,52.35835008,4.952048846,4.7,0.5,118.26,322.6,0.047,0.14,,,,
T,09:01:10,52.35835109,4.952048175,4.7,0.4,137.86,337.8,0.047,0.12,,,,
T,09:01:11,52.35835176,4.952047169,4,0.4,164.53,317.5,0.047,0.1,,,,
T,09:01:12,52.35835226,4.952047421,4.4,0.2,284.78,17,0.047,0.06,,,,
T,09:01:13,52.3583552,4.952046415,4.8,1.2,49.97,348.2,0.048,0.33,,,,
T,09:01:14,52.35835997,4.952047672,4.2,1.9,30.95,9.1,0.048,0.54,,,,
T,09:01:15,52.35836534,4.952051528,4.5,2.3,25.56,23.7,0.049,0.65,,,,
T,09:01:16,52.35837221,4.952046247,4.2,3,19.72,334.9,0.05,0.85,,,,
T,09:01:17,52.3583821,4.95203644,4.6,4.6,12.95,328.8,0.051,1.29,,,,
T,09:01:18,52.35839048,4.952033088,4.8,3.5,17.36,346.3,0.052,0.96,,,,
T,09:01:19,52.35839878,4.952032752,4.5,3.3,18.04,358.6,0.053,0.92,,,,
T,09:01:20,52.35840842,4.952029902,4.3,3.9,15.29,349.8,0.054,1.09,,,,
T,09:01:21,52.35841898,4.952024119,4.6,4.5,13.45,341.5,0.055,1.24,,,,
T,09:01:22,52.35842862,4.952026717,4.4,3.9,15.33,9.3,0.056,1.09,,,,
T,09:01:23,52.35843717,4.952027975,4.6,3.4,17.45,5.1,0.057,0.96,,,,
T,09:01:24,52.35844396,4.952037781,4.2,3.6,16.53,41.4,0.058,1.01,,,,
T,09:01:25,52.3584515,4.95204323,4.2,3.3,18.16,23.8,0.059,0.92,,,,
T,09:01:26,52.35846056,4.952047169,4.3,3.8,15.99,14.9,0.06,1.04,,,,
T,09:01:27,52.3584676,4.952053204,4.3,3.2,18.84,27.6,0.061,0.88,,,,
T,09:01:28,52.35847254,4.952057814,4.4,2.3,26.3,29.7,0.062,0.63,,,,
T,09:01:29,52.35847632,4.952061586,4.4,1.8,33.87,31.4,0.062,0.49,,,,
T,09:01:30,52.35848093,4.952065693,4.2,2.1,28.52,28.6,0.063,0.58,,,,
T,09:01:31,52.35848453,4.952072147,4.6,2.1,28,47.6,0.063,0.6,,,,
T,09:01:32,52.35848788,4.952076841,3.9,1.8,33.92,40.5,0.064,0.49,,,,
T,09:01:33,52.35849358,4.952082541,4.5,2.7,22.41,31.4,0.065,0.74,,,,
T,09:01:34,52.35849828,4.952091007,4.5,2.8,21.42,47.8,0.065,0.78,,,,
T,09:01:35,52.35850615,4.952095868,4.1,3.4,17.78,20.6,0.066,0.94,,,,
T,09:01:36,52.35851026,4.952102574,4.1,2.3,25.79,44.9,0.067,0.65,,,,
T,09:01:37,52.3585147,4.95210995,4.1,2.5,23.64,45.4,0.068,0.7,,,,
T,09:01:38,52.35852426,4.952117829,3.8,4.3,13.99,26.7,0.069,1.19,,,,
T,09:01:39,52.35853147,4.952129228,4,4,14.93,44,0.07,1.12,,,,
T,09:01:40,52.35853868,4.952136353,4.1,3.4,17.78,31.1,0.071,0.94,,,,
T,09:01:41,52.35854362,4.952139538,4,2.1,28.18,21.5,0.072,0.59,,,,
T,09:01:42,52.35854832,4.952144148,4,2.2,27.35,31,0.072,0.61,,,,
T,09:01:43,52.35855511,4.952151272,4.6,3.2,18.56,32.7,0.073,0.9,,,,
T,09:01:44,52.35856173,4.952160073,3.8,3.4,17.54,39.1,0.074,0.95,,,,
T,09:01:45,52.35856818,4.952167617,4.5,3.2,18.87,35.5,0.075,0.88,,,,
T,09:01:46,52.35857497,4.952171976,4.1,2.9,20.53,21.4,0.076,0.81,,,,
T,09:01:47,52.35857966,4.952178514,4.1,2.5,24.28,40.4,0.076,0.69,,,,
T,09:01:48,52.35858385,4.952182621,4.3,2,30.65,30.9,0.077,0.54,,,,
T,09:01:49,52.35859039,4.952185387,4.4,2.7,22.18,14.5,0.078,0.75,,,,
T,09:01:50,52.35859509,4.952188404,4.1,2,29.69,21.4,0.078,0.56,,,,
T,09:01:51,52.35860053,4.952195445,4.7,2.8,21.56,38.3,0.079,0.77,,,,
T,09:01:52,52.35860649,4.952201564,4.9,2.8,21.3,32.1,0.08,0.78,,,,
T,09:01:53,52.35861328,4.952211538,4.8,3.7,16.4,41.9,0.081,1.02,,,,
T,09:01:54,52.35862333,4.952221261,4.8,4.7,12.81,30.6,0.082,1.3,,,,
T,09:01:55,52.35863381,4.952230481,4.9,4.8,12.59,28.3,0.083,1.32,,,,
T,09:01:56,52.35864211,4.952238612,4.1,3.9,15.48,30.9,0.085,1.08,,,,
T,09:01:57,52.35865166,4.952247329,4.2,4.4,13.68,29.1,0.086,1.22,,,,
T,09:01:58,52.3586577,4.952252694,4.6,2.8,21.8,28.5,0.087,0.76,,,,
T,09:01:59,52.35866424,4.95225722,4.1,2.8,21.09,22.9,0.087,0.79,,,,
T,09:02:00,52.3586727,4.952265937,4.5,4,14.97,32.2,0.088,1.11,,,,
T,09:02:01,52.35868176,4.95227851,4.6,4.8,12.6,40.3,0.09,1.32,,,,
T,09:02:02,52.35869248,4.952287395,3.9,4.8,12.45,26.8,0.091,1.34,,,,
T,09:02:03,52.35870514,4.952303739,4.8,6.5,9.28,38.3,0.093,1.8,,,,
T,09:02:04,52.35871537,4.952316731,4.7,5.2,11.56,37.8,0.094,1.44,,,,
T,09:02:05,52.35872551,4.952336512,4.8,6.3,9.48,50,0.096,1.76,,,,
T,09:02:06,52.3587375,4.952352438,4.8,6.2,9.69,39.1,0.098,1.72,,,,
T,09:02:07,52.35874931,4.952369537,4.7,6.3,9.49,41.5,0.1,1.76,,,,
T,09:02:08,52.35876197,4.952372136,4.8,5.1,11.74,7.1,0.101,1.42,,,,
T,09:02:09,52.35877639,4.95237683,4.9,5.9,10.19,11.2,0.103,1.64,,,,
T,09:02:10,52.35879491,4.952386133,5.1,7.8,7.73,17.1,0.105,2.16,,,,
T,09:02:11,52.35881184,4.952402646,5.1,7.9,7.6,30.8,0.107,2.19,,,,
T,09:02:12,52.35882232,4.952409184,5.1,4.5,13.35,20.9,0.108,1.25,,,,
T,09:02:13,52.35883531,4.95242008,5.2,5.9,10.26,27.1,0.11,1.63,,,,
T,09:02:14,52.3588499,4.952430809,5.1,6.4,9.36,24.2,0.112,1.78,,,,
T,09:02:15,52.35886591,4.952435335,4.7,6.5,9.22,9.8,0.113,1.81,,,,
T,09:02:16,52.35888217,4.952437766,5.1,6.5,9.17,5.2,0.115,1.82,,,,
T,09:02:17,52.3589027,4.952438436,5.2,8.2,7.29,1.1,0.118,2.29,,,,
T,09:02:18,52.35891989,4.952449584,4.9,7.4,8.1,21.6,0.12,2.06,,,,
T,09:02:19,52.35894193,4.952457044,5.2,9,6.65,11.7,0.122,2.51,,,,
T,09:02:20,52.35895827,4.952468779,5.8,7.2,8.39,23.7,0.124,1.99,,,,
T,09:02:21,52.35897537,4.952475233,4.9,7,8.53,13,0.126,1.95,,,,
T,09:02:22,52.35899055,4.952479424,5,6.2,9.73,9.6,0.128,1.71,,,,
T,09:02:23,52.3590022,4.952491242,5.1,5.5,10.92,31.8,0.129,1.53,,,,
T,09:02:24,52.35901393,4.952502055,5,5.4,11.12,29.4,0.131,1.5,,,,
T,09:02:25,52.35902533,4.952508844,5.2,4.9,12.34,20,0.132,1.35,,,,
T,09:02:26,52.35903916,4.952519154,5.3,6.1,9.85,24.5,0.134,1.69,,,,
T,09:02:27,52.35905701,4.952525357,5.4,7.3,8.21,12,0.136,2.03,,,,
T,09:02:28,52.35907168,4.952532314,5.6,6.1,9.81,16.2,0.138,1.7,,,,
T,09:02:29,52.35908501,4.952539522,4.8,5.6,10.67,18.3,0.139,1.56,,,,
T,09:02:30,52.35909088,4.952546814,5.6,3,20.32,37.2,0.14,0.82,,,,
T,09:02:31,52.35909708,4.952555783,4.9,3.3,18.08,41.4,0.141,0.92,,,,
T,09:02:32,52.35910663,4.952562991,4.9,4.2,14.23,24.7,0.142,1.17,,,,
T,09:02:33,52.3591125,4.952572966,5.1,3.4,17.69,46.1,0.143,0.94,,,,
T,09:02:34,52.35911988,4.952580174,5.3,3.4,17.43,30.8,0.144,0.96,,,,
T,09:02:35,52.35912524,4.952589981,5.4,3.2,18.6,48.1,0.145,0.9,,,,
T,09:02:36,52.35912499,4.952599285,5.4,2.3,26.27,92.5,0.145,0.63,,,,
T,09:02:37,52.35912281,4.952610852,5.7,3,20.21,107.1,0.146,0.82,,,,
T,09:02:38,52.35912859,4.952621581,5.1,3.5,17.11,48.6,0.147,0.97,,,,
T,09:02:39,52.35913186,4.952636501,5.1,3.9,15.44,70.3,0.148,1.08,,,,
T,09:02:40,52.35913237,4.952641027,5.1,1.1,53.18,79.7,0.149,0.31,,,,
T,09:02:41,52.35913605,4.952644547,5,1.7,35.06,30.2,0.149,0.48,,,,
T,09:02:42,52.359141,4.95265075,5.3,2.5,24.02,37.5,0.15,0.69,,,,
T,09:02:43,52.35913966,4.952658378,5,1.9,30.83,106.1,0.15,0.54,,,,
T,09:02:44,52.35914033,4.952664999,5.5,1.6,36.45,80.6,0.151,0.46,,,,
T,09:02:45,52.35914318,4.952670783,5.3,1.8,32.95,51.1,0.151,0.51,,,,
T,09:02:46,52.35914955,4.952673884,5.5,2.7,22.53,16.6,0.152,0.74,,,,
T,09:02:47,52.35915424,4.9526795,5.3,2.3,25.74,36.2,0.153,0.65,,,,
T,09:02:48,52.35916011,4.952682098,5.1,2.4,24.64,15.1,0.153,0.68,,,,
T,09:02:49,52.35916849,4.952684948,4.8,3.4,17.49,11.7,0.154,0.95,,,,
T,09:02:50,52.35917511,4.952686792,5.3,2.7,22.3,9.7,0.155,0.75,,,,
T,09:02:51,52.3591809,4.952689726,5.6,2.4,24.73,17.2,0.156,0.67,,,,
T,09:02:52,52.35918836,4.952690648,5.3,3,20.02,4.3,0.157,0.83,,,,
T,09:02:53,52.35919775,4.952693079,4.8,3.8,15.76,9,0.158,1.06,,,,
T,09:02:54,52.35920529,4.95269509,5.2,3.1,19.6,9.2,0.158,0.85,,,,
T,09:02:55,52.35921426,4.952696683,4.9,3.6,16.6,6.2,0.159,1,,,,
T,09:02:56,52.35922448,4.952701042,4.8,4.2,14.17,14.6,0.161,1.18,,,,
T,09:02:57,52.35923161,4.952704646,5.8,3,20.08,17.2,0.161,0.83,,,,
T,09:02:58,52.35923823,4.952708166,5.4,2.8,21.51,18,0.162,0.77,,,,
T,09:02:59,52.35924435,4.952714033,5.3,2.8,21.11,30.4,0.163,0.79,,,,
T,09:03:00,52.35924971,4.952713698,5.4,2.2,27.9,357.8,0.164,0.6,,,,
T,09:03:01,52.35925298,4.952716129,5.7,1.4,41.7,24.4,0.164,0.4,,,,
T,09:03:02,52.35926287,4.952712106,5.6,4.1,14.69,346,0.165,1.13,,,,
T,09:03:03,52.35926991,4.952712022,5.3,2.8,21.27,359.6,0.166,0.78,,,,
T,09:03:04,52.3592783,4.95270825,5.2,3.5,17.23,344.6,0.167,0.97,,,,
T,09:03:05,52.3592845,4.952699365,5.5,3.3,18.16,318.8,0.168,0.92,,,,
T,09:03:06,52.35928911,4.9526997,5.2,1.8,32.46,2.5,0.168,0.51,,,,
T,09:03:07,52.35929288,4.952699281,5.4,1.5,39.62,356.1,0.169,0.42,,,,
T,09:03:08,52.35929749,4.95269903,5.2,1.8,32.47,358.1,0.169,0.51,,,,
T,09:03:09,52.35930545,4.952701712,5.6,3.3,18.42,11.6,0.17,0.9,,,,
T,09:03:10,52.35931249,4.952703556,5.3,2.9,21,9.1,0.171,0.79,,,,
T,09:03:11,52.35932523,4.952699952,5.8,5.2,11.58,350.2,0.172,1.44,,,,
T,09:03:12,52.35933454,4.952699952,5.6,3.7,16.1,0,0.173,1.04,,,,
T,09:03:13,52.35933973,4.952706574,5.6,2.6,22.72,37.9,0.174,0.73,,,,
T,09:03:14,52.3593513,4.952709507,5.8,4.7,12.8,8.8,0.176,1.3,,,,
T,09:03:15,52.35935809,4.952714872,5.8,3,19.86,25.8,0.176,0.84,,,,
T,09:03:16,52.35936253,4.95271923,5.6,2.1,28.9,30.9,0.177,0.58,,,,
T,09:03:17,52.35937469,4.952722332,5.6,4.9,12.18,8.9,0.178,1.37,,,,
T,09:03:18,52.3593834,4.952723756,5.8,3.5,17.1,5.7,0.179,0.97,,,,
T,09:03:19,52.35938508,4.952725517,5.7,0.8,75.16,32.7,0.179,0.22,,,,
T,09:03:20,52.3593907,4.952730713,5.9,2.6,23.21,29.5,0.18,0.72,,,,
T,09:03:21,52.35939547,4.952737503,5.7,2.5,23.65,41,0.181,0.7,,,,
T,09:03:22,52.35939816,4.952746471,5.1,2.4,24.51,63.9,0.182,0.68,,,,
T,09:03:23,52.35940352,4.952758625,5.9,3.7,16.33,54.1,0.183,1.02,,,,
T,09:03:24,52.35940947,4.952768348,6.2,3.4,17.79,44.9,0.184,0.94,,,,
T,09:03:25,52.3594119,4.952778909,6.1,2.8,21.68,69.4,0.184,0.77,,,,
T,09:03:26,52.35941752,4.952787291,5.9,3,19.69,42.3,0.185,0.85,,,,
T,09:03:27,52.35942238,4.952793159,5.6,2.4,24.78,36.4,0.186,0.67,,,,
T,09:03:28,52.35943445,4.952804139,5.8,5.5,10.84,29.1,0.187,1.54,,,,
T,09:03:29,52.35944174,4.952813862,5.4,3.8,15.91,39.2,0.188,1.05,,,,
T,09:03:30,52.35944836,4.952825764,5.3,3.9,15.21,47.7,0.19,1.1,,,,
T,09:03:31,52.35945574,4.952842109,5.4,5,12.05,53.5,0.191,1.38,,,,
T,09:03:32,52.3594689,4.952858957,5.2,6.7,8.96,38,0.193,1.86,,,,
T,09:03:33,52.35947812,4.952864656,5.7,3.9,15.19,20.7,0.194,1.1,,,,
T,09:03:34,52.35948172,4.952860549,5.4,1.8,34.08,325.2,0.194,0.49,,,,
T,09:03:35,52.35947946,4.95285267,5.8,2.1,28.11,244.8,0.195,0.59,,,,
T,09:03:36,52.35947527,4.95284739,5.9,2.1,28.3,217.6,0.196,0.59,,,,
T,09:03:37,52.35947284,4.952843618,5.7,1.3,44.67,223.5,0.196,0.37,,,,
T,09:03:38,52.35947292,4.952832302,5.9,2.8,21.62,270.7,0.197,0.77,,,,
T,09:03:39,52.35947426,4.952820065,5.7,3,19.68,280.2,0.198,0.85,,,,
T,09:03:40,52.35947334,4.952810006,5.8,2.5,24.05,261.5,0.198,0.69,,,,
T,09:03:41,52.3594782,4.952792237,5.6,4.8,12.57,294.1,0.2,1.33,,,,
T,09:03:42,52.3594798,4.952776646,5.8,3.9,15.48,279.5,0.201,1.08,,,,
T,09:03:43,52.3594803,4.952764325,5.6,3,19.81,273.8,0.201,0.84,,,,
T,09:03:44,52.35947971,4.952754015,5.6,2.5,23.63,264.7,0.202,0.71,,,,
T,09:03:45,52.35947602,4.952746388,5.3,2.4,25.17,231.6,0.203,0.66,,,,
T,09:03:46,52.35947602,4.952735156,5.6,2.8,21.78,270,0.204,0.77,,,,
T,09:03:47,52.35947737,4.952718141,5.7,4.2,14.26,277.4,0.205,1.17,,,,
T,09:03:48,52.35947737,4.95270012,6.5,4.4,13.58,270,0.206,1.23,,,,
T,09:03:49,52.35947569,4.95268411,5.8,4,15.06,260.3,0.207,1.11,,,,
T,09:03:50,52.35948013,4.952667514,6,4.4,13.51,293.7,0.208,1.23,,,,
T,09:03:51,52.35949396,4.952654187,5.8,6.4,9.33,329.5,0.21,1.79,,,,
T,09:03:52,52.35949933,4.952645134,5.6,3.1,19.42,314.1,0.211,0.86,,,,
T,09:03:53,52.35950578,4.95263801,5.4,3.1,19.23,326,0.212,0.87,,,,
T,09:03:54,52.3595124,4.952630131,5.5,3.3,18.28,324,0.213,0.91,,,,
T,09:03:55,52.3595171,4.952623174,5.6,2.5,23.63,317.9,0.213,0.71,,,,
T,09:03:56,52.35952447,4.95261848,5.7,3.2,18.92,338.8,0.214,0.88,,,,
T,09:03:57,52.35952808,4.952612445,5.2,2.1,29.02,314.4,0.215,0.57,,,,
T,09:03:58,52.35953093,4.952601297,5.5,3,20.25,292.7,0.216,0.82,,,,
T,09:03:59,52.35953562,4.95259258,5.4,2.8,21.07,311.4,0.217,0.79,,,,
T,09:04:00,52.35953948,4.952583779,5.4,2.7,22.61,305.7,0.217,0.74,,,,
T,09:04:01,52.35954551,4.952573972,5.2,3.4,17.59,315.2,0.218,0.95,,,,
T,09:04:02,52.35955088,4.95256668,6.1,2.8,21.46,320.3,0.219,0.78,,,,
T,09:04:03,52.35955549,4.952561231,6.4,2.3,26.32,324.2,0.22,0.63,,,,
T,09:04:04,52.35956253,4.95255746,5.3,3,20.21,341.9,0.22,0.82,,,,
T,09:04:05,52.35956747,4.952552933,5.4,2.3,26.42,330.8,0.221,0.63,,,,
T,09:04:06,52.35957367,4.95254606,6.1,3,19.98,325.9,0.222,0.83,,,,
T,09:04:07,52.35957996,4.952536002,6.1,3.5,17.02,315.7,0.223,0.98,,,,
T,09:04:08,52.35958382,4.952529296,6.2,2.3,26.59,313.3,0.224,0.63,,,,
T,09:04:09,52.3595865,4.952524351,5.8,1.6,37.03,311.6,0.224,0.45,,,,
T,09:04:10,52.35959538,4.952517059,6,4,15.06,333.4,0.225,1.11,,,,
T,09:04:11,52.35960142,4.952510353,6.1,2.9,20.52,325.8,0.226,0.81,,,,
T,09:04:12,52.35960318,4.952505743,6,1.3,45.03,302,0.226,0.37,,,,
T,09:04:13,52.35960561,4.952497613,5.9,2.2,27.04,296.1,0.227,0.62,,,,
T,09:04:14,52.35960997,4.952488979,5.8,2.7,21.86,309.6,0.228,0.76,,,,
T,09:04:15,52.35961508,4.952481184,6.2,2.8,21.41,317,0.228,0.78,,,,
T,09:04:16,52.35961868,4.952479592,5.8,1.5,40.12,344.9,0.229,0.42,,,,
T,09:04:17,52.35962036,4.95247649,5.9,1,59.13,311.5,0.229,0.28,,,,
T,09:04:18,52.35962137,4.952471461,5.9,1.3,46.24,288.1,0.229,0.36,,,,
T,09:04:19,52.35962564,4.952463582,6.1,2.6,23.24,311.6,0.23,0.72,,,,
T,09:04:20,52.3596305,4.95245453,6.3,3,20.32,311.3,0.231,0.82,,,,
T,09:04:21,52.35963553,4.952448327,6.3,2.5,23.77,323,0.232,0.7,,,,
T,09:04:22,52.35964056,4.952441873,6.2,2.6,23.42,321.9,0.232,0.71,,,,
T,09:04:23,52.35964492,4.952432988,6.5,2.8,21.49,308.8,0.233,0.78,,,,
T,09:04:24,52.3596497,4.952425193,6.3,2.7,22.18,315.1,0.234,0.75,,,,
T,09:04:25,52.35965582,4.952416476,6.3,3.3,18.45,319,0.235,0.9,,,,
T,09:04:26,52.35966143,4.952407591,6.3,3.1,19.16,316,0.236,0.87,,,,
T,09:04:27,52.35966495,4.952403149,6.1,1.8,33.67,322.4,0.236,0.5,,,,
T,09:04:28,52.35966914,4.952399963,5.9,1.9,32.4,335.1,0.237,0.51,,,,
T,09:04:29,52.35967468,4.952396024,6.3,2.4,24.82,336.5,0.237,0.67,,,,
T,09:04:30,52.35968147,4.952388816,6.3,3.2,18.5,327,0.238,0.9,,,,
T,09:04:31,52.35968909,4.952378841,5.7,3.9,15.33,321.4,0.239,1.09,,,,
T,09:04:32,52.35969588,4.952369621,5.9,3.5,16.96,320.3,0.24,0.98,,,,
T,09:04:33,52.35970041,4.952363921,6,2.3,26.21,322.4,0.241,0.64,,,,
T,09:04:34,52.3597082,4.952355623,6.1,3.7,16.1,327,0.242,1.04,,,,
T,09:04:35,52.35971499,4.952345314,5.9,3.7,16.16,317.2,0.243,1.03,,,,
T,09:04:36,52.35972111,4.95233492,6.2,3.5,16.97,313.9,0.244,0.98,,,,
T,09:04:37,52.35972706,4.95232285,6.3,3.8,15.79,308.9,0.245,1.06,,,,
T,09:04:38,52.35973469,4.952312959,6.4,3.9,15.38,321.6,0.246,1.08,,,,
T,09:04:39,52.35973964,4.952309439,6.1,2.2,27.76,336.5,0.247,0.6,,,,
T,09:04:40,52.35974919,4.952302566,6.2,4.2,14.35,336.3,0.248,1.16,,,,
T,09:04:41,52.35975606,4.952298123,6.8,3,20.26,338.5,0.249,0.82,,,,
T,09:04:42,52.35976185,4.952290328,5.7,3,19.98,320.5,0.25,0.83,,,,
T,09:04:43,52.35976604,4.952282114,6.3,2.6,22.88,309.9,0.25,0.73,,,,
T,09:04:44,52.35977191,4.952271301,6.2,3.5,16.93,311.6,0.251,0.98,,,,
T,09:04:45,52.35977995,4.952253448,6.5,5.4,11.04,306.4,0.253,1.51,,,,
T,09:04:46,52.3597885,4.952234002,6.5,5.9,10.22,305.8,0.254,1.63,,,,
T,09:04:47,52.35979739,4.952212712,6.2,6.3,9.49,304.3,0.256,1.76,,,,
T,09:04:48,52.35980501,4.952191506,6.4,6,9.95,300.5,0.258,1.68,,,,
T,09:04:49,52.35980962,4.95217097,6,5.4,11.18,290.2,0.259,1.49,,,,
T,09:04:50,52.35981583,4.952151859,5.8,5.3,11.31,298,0.261,1.47,,,,
T,09:04:51,52.35982915,4.952135515,6.5,6.7,8.99,323.2,0.263,1.85,,,,
T,09:04:52,52.35984081,4.952121181,6.1,5.8,10.27,323.1,0.264,1.62,,,,
T,09:04:53,52.35985279,4.952107351,5.9,5.9,10.21,324.8,0.266,1.63,,,,
