type,time,latitude,longitude,altitude (m),speed (km/h),pace (min/km),course,distance (km),distance_interval (m),eos,color,name,desc
T,15:24:31,52.36168943,4.948672615,-0.1,3.8,15.75,69.8,0.826,1.06,,,,
T,15:24:32,52.36169304,4.948687032,-0.1,3.8,15.71,67.7,0.827,1.06,,,,
T,15:24:33,52.36169455,4.948697928,0,2.7,21.9,77.2,0.828,0.76,,,,
T,15:24:34,52.36169664,4.948709663,0.4,3,20.01,73.7,0.829,0.83,,,,
T,15:24:35,52.36169513,4.948722823,0.5,3.3,18.27,100.6,0.829,0.91,,,,
T,15:24:36,52.36169849,4.948733887,0.1,3,19.82,63.6,0.83,0.84,,,,
T,15:24:37,52.36170134,4.948742017,0.5,2.3,26.11,60.1,0.831,0.64,,,,
T,15:24:38,52.36170444,4.948747801,0.6,1.9,31.82,48.7,0.831,0.52,,,,
T,15:24:39,52.36170645,4.948746711,0.3,0.8,70.67,341.7,0.832,0.24,,,,
T,15:24:40,52.36170637,4.948743358,0.1,0.8,72.91,267.7,0.832,0.23,,,,
T,15:24:41,52.36171047,4.948747382,0.6,1.9,31.28,30.9,0.832,0.53,,,,
T,15:24:42,52.36171684,4.948763475,0.6,4.7,12.77,57,0.834,1.31,,,,
T,15:24:43,52.3617233,4.948774288,0,3.7,16.2,45.7,0.835,1.03,,,,
T,15:24:44,52.36172539,4.948780239,-0.2,1.7,35.64,60,0.835,0.47,,,,
T,15:24:45,52.36173126,4.948786609,-0.1,2.8,21.26,33.5,0.836,0.78,,,,
T,15:24:46,52.36173319,4.948793314,0.2,1.8,33.03,64.8,0.837,0.5,,,,
T,15:24:47,52.36173562,4.948796835,0.1,1.3,46.11,41.5,0.837,0.36,,,,
T,15:24:48,52.36173562,4.948797086,0.7,0.1,972.79,90,0.837,0.02,,,,
T,15:24:49,52.36173696,4.948803792,0.8,1.7,34.68,71.9,0.837,0.48,,,,
T,15:24:50,52.36173771,4.948808821,0.4,1.3,47.25,76.2,0.838,0.35,,,,
T,15:24:51,52.36174065,4.948811922,-0.3,1.4,42.86,32.8,0.838,0.39,,,,
T,15:24:52,52.36174358,4.94881779,-0.3,1.9,32.3,50.7,0.839,0.52,,,,
T,15:24:53,52.36174685,4.948818795,0.3,1.3,45.03,10.6,0.839,0.37,,,,
T,15:24:54,52.36174735,4.948818712,-0.3,0.2,296.3,354.2,0.839,0.06,,,,
T,15:24:55,52.36174886,4.948820975,0.4,0.8,73.12,42.5,0.839,0.23,,,,
T,15:24:56,52.36174836,4.948820388,0.2,0.2,242.35,215.5,0.839,0.07,,,,
T,15:24:57,52.36174685,4.948819717,-0.6,0.6,95.8,195.2,0.84,0.17,,,,
T,15:24:58,52.36174777,4.948820807,-0.4,0.5,131.62,35.8,0.84,0.13,,,,
T,15:24:59,52.36174543,4.948823322,0.1,1.1,53.36,146.8,0.84,0.31,,,,
T,15:25:00,52.3617476,4.948820639,0.2,1.1,54.89,323.1,0.84,0.3,,,,
T,15:25:01,52.36174777,4.948822483,0.2,0.5,131.24,81.5,0.84,0.13,,,,
T,15:25:02,52.36174383,4.94882416,0.5,1.6,36.79,165.4,0.841,0.45,,,,
T,15:25:03,52.36174375,4.948819717,0.3,1.1,55.05,268.2,0.841,0.3,,,,
T,15:25:04,52.36173956,4.948811168,0.4,2.7,22.34,231.2,0.842,0.75,,,,
T,15:25:05,52.36173696,4.948802954,0.3,2.3,26.46,242.6,0.843,0.63,,,,
T,15:25:06,52.36173478,4.948794739,0.6,2.2,27.33,246.5,0.843,0.61,,,,
T,15:25:07,52.36173637,4.948788621,-0.1,1.6,36.8,293.1,0.844,0.45,,,,
T,15:25:08,52.36174031,4.948781664,0.2,2.3,25.82,312.8,0.844,0.65,,,,
T,15:25:09,52.36174132,4.948776551,0.5,1.3,45.56,287.9,0.845,0.37,,,,
T,15:25:10,52.36174366,4.948773868,0.1,1.1,52.29,325.1,0.845,0.32,,,,
T,15:25:11,52.36174467,4.948769761,0.3,1.1,55.31,291.9,0.845,0.3,,,,
T,15:25:12,52.36174735,4.948768755,-0.1,1.1,54.43,347.1,0.846,0.31,,,,
T,15:25:13,52.36174953,4.94876733,0.1,0.9,63.81,338.2,0.846,0.26,,,,
T,15:25:14,52.36174962,4.948767666,0,0.1,675.54,67.7,0.846,0.02,,,,
T,15:25:15,52.36175071,4.948765989,0.2,0.6,100.06,316.8,0.846,0.17,,,,
T,15:25:16,52.36175221,4.948762637,0.2,1,58.8,306.4,0.846,0.28,,,,
T,15:25:17,52.36175305,4.948761966,0.5,0.4,160.48,334,0.846,0.1,,,,
T,15:25:18,52.36175356,4.94875853,0.6,0.9,69.24,283.5,0.847,0.24,,,,
T,15:25:19,52.36175381,4.948758949,0.3,0.1,416.89,45.5,0.847,0.04,,,,
T,15:25:20,52.3617549,4.948760625,0,0.6,100.06,43.2,0.847,0.17,,,,
T,15:25:21,52.36175532,4.94876096,-0.2,0.2,320.95,26,0.847,0.05,,,,
T,15:25:22,52.36175649,4.94876029,-0.1,0.5,120.48,340.8,0.847,0.14,,,,
T,15:25:23,52.36175741,4.948759284,-0.1,0.4,135.09,326.3,0.847,0.12,,,,
T,15:25:24,52.36175959,4.948759787,0.3,0.9,68.05,8,0.847,0.24,,,,
T,15:25:25,52.36175909,4.948760206,0.5,0.2,265.3,153,0.847,0.06,,,,
T,15:25:26,52.36175842,4.948762469,0.2,0.6,97.31,115.9,0.848,0.17,,,,
T,15:25:27,52.36175842,4.948765319,-0.3,0.7,85.85,90,0.848,0.19,,,,
T,15:25:28,52.36175875,4.948769091,0.2,0.9,64.19,81.7,0.848,0.26,,,,
T,15:25:29,52.3617616,4.94877412,0.4,1.7,35.7,47.1,0.849,0.47,,,,
T,15:25:30,52.36176462,4.948778814,0.4,1.7,35.95,43.5,0.849,0.46,,,,
T,15:25:31,52.36176663,4.948786106,0,2,30.59,65.7,0.85,0.54,,,,
T,15:25:32,52.36176487,4.948775293,0.3,2.7,21.87,255.1,0.85,0.76,,,,
T,15:25:33,52.36176563,4.94877412,0.5,0.4,143.78,316.5,0.85,0.12,,,,
T,15:25:34,52.36176579,4.94877479,0.3,0.2,337.77,67.7,0.85,0.05,,,,
T,15:25:35,52.36176613,4.948775042,0,0.1,405.98,24.6,0.851,0.04,,,,
T,15:25:36,52.3617663,4.948775712,0.8,0.2,337.77,67.7,0.851,0.05,,,,
T,15:25:37,52.36176638,4.948777053,1,0.3,181.49,84.2,0.851,0.09,,,,
T,15:25:38,52.36176697,4.948777975,-0.1,0.3,183.96,43.8,0.851,0.09,,,,
T,15:25:39,52.36176739,4.948777305,0.3,0.2,255.32,315.7,0.851,0.07,,,,
T,15:25:40,52.3617673,4.948780406,0.2,0.8,78.81,92.5,0.851,0.21,,,,
T,15:25:41,52.36176814,4.948778898,0.2,0.5,120.08,312.3,0.851,0.14,,,,
T,15:25:42,52.36176873,4.94877764,0.3,0.4,154.75,307.4,0.851,0.11,,,,
T,15:25:43,52.36176848,4.948778143,0.7,0.2,376.72,129.3,0.851,0.04,,,,
T,15:25:44,52.36176898,4.948777473,0.8,0.3,230.72,320.8,0.851,0.07,,,,
T,15:25:45,52.36176923,4.948777305,0.4,0.1,551.42,337.9,0.851,0.03,,,,
T,15:25:46,52.36176864,4.948777221,0.4,0.2,254.28,185,0.851,0.07,,,,
T,15:25:47,52.36177049,4.948781245,1,1.2,48.68,53.1,0.852,0.34,,,,
T,15:25:48,52.361773,4.948789794,0.9,2.3,25.79,64.3,0.852,0.65,,,,
T,15:25:49,52.36177392,4.948798511,0.9,2.2,27.66,80.2,0.853,0.6,,,,
T,15:25:50,52.36176839,4.948808653,1.4,3.3,18.01,131.8,0.854,0.93,,,,
T,15:25:51,52.36175942,4.948816616,0,4.1,14.67,151.5,0.855,1.14,,,,
T,15:25:52,52.36175599,4.948822735,0.9,2,29.46,132.6,0.856,0.57,,,,
T,15:25:53,52.36175875,4.94883162,1.1,2.4,24.55,63,0.856,0.68,,,,
T,15:25:54,52.36176034,4.948841426,0.9,2.5,24.11,75.1,0.857,0.69,,,,
T,15:25:55,52.36175951,4.948851904,1,2.6,23.15,97.5,0.858,0.72,,,,
T,15:25:56,52.36176026,4.948862549,0.9,2.6,22.83,83.4,0.859,0.73,,,,
T,15:25:57,52.36175858,4.94887487,1.3,3.1,19.38,102.6,0.859,0.86,,,,
T,15:25:58,52.36175758,4.948880738,1.2,1.5,40.15,105.7,0.86,0.42,,,,
T,15:25:59,52.36175523,4.948881827,1.1,1,61.39,164.2,0.86,0.27,,,,
T,15:26:00,52.36174945,4.948884593,1,2.4,24.85,163.7,0.861,0.67,,,,
T,15:26:01,52.36174467,4.948890042,1.5,2.3,25.71,145.1,0.861,0.65,,,,
T,15:26:02,52.36174484,4.948894484,1.3,1.1,54.97,86.5,0.862,0.3,,,,
T,15:26:03,52.36174417,4.948898591,1,1,57.56,105,0.862,0.29,,,,
T,15:26:04,52.36173771,4.948898256,1.4,2.6,23.2,181.8,0.863,0.72,,,,
T,15:26:05,52.36172975,4.94890538,0.9,3.6,16.5,151.3,0.864,1.01,,,,
T,15:26:06,52.36172497,4.948910661,1.3,2.3,25.96,146,0.864,0.64,,,,
T,15:26:07,52.36172313,4.948912421,0.8,0.9,70.13,149.8,0.865,0.24,,,,
T,15:26:08,52.36172204,4.948912002,0.9,0.4,133.8,193.2,0.865,0.12,,,,
T,15:26:09,52.36171776,4.948907811,0.9,2,30.04,210.9,0.865,0.55,,,,
T,15:26:10,52.3617129,4.948899429,1.4,2.8,21.19,226.5,0.866,0.79,,,,
T,15:26:11,52.36170511,4.948892053,1,3.6,16.63,210,0.867,1,,,,
T,15:26:12,52.36169723,4.948886353,0.8,3.5,17.38,203.8,0.868,0.96,,,,
T,15:26:13,52.36169052,4.948879396,1.1,3.2,18.85,212.4,0.869,0.88,,,,
T,15:26:14,52.36168323,4.948875625,0.8,3.1,19.58,197.5,0.87,0.85,,,,
T,15:26:15,52.36167602,4.948874032,1.1,2.9,20.59,187.7,0.871,0.81,,,,
T,15:26:16,52.36166932,4.948869925,0.5,2.9,20.91,200.5,0.871,0.8,,,,
T,15:26:17,52.36166286,4.948862381,0.8,3.2,18.87,215.5,0.872,0.88,,,,
T,15:26:18,52.36165708,4.94885819,1.3,2.5,23.67,203.9,0.873,0.7,,,,
T,15:26:19,52.36165322,4.948859615,0.9,1.6,37.89,167.3,0.873,0.44,,,,
T,15:26:20,52.36165398,4.948855676,0.8,1,59.27,287.4,0.874,0.28,,,,
T,15:26:21,52.36165264,4.948854754,1.6,0.6,102.94,202.8,0.874,0.16,,,,
T,15:26:22,52.36165465,4.948853832,0.6,0.8,71.69,344.4,0.874,0.23,,,,
T,15:26:23,52.36165213,4.948855257,1.1,1.1,56.27,160.9,0.874,0.3,,,,
T,15:26:24,52.36164535,4.948852575,1.1,2.8,21.44,193.6,0.875,0.78,,,,
T,15:26:25,52.36163897,4.948848216,0.2,2.8,21.69,202.7,0.876,0.77,,,,
T,15:26:26,52.36163034,4.948848551,0.7,3.5,17.34,178.6,0.877,0.96,,,,
T,15:26:27,52.36162213,4.948847461,1,3.3,18.17,184.6,0.878,0.92,,,,
T,15:26:28,52.36161375,4.948845198,1.3,3.4,17.63,189.4,0.879,0.95,,,,
T,15:26:29,52.36160612,4.948843438,0.7,3.1,19.44,188,0.88,0.86,,,,
T,15:26:30,52.36159816,4.948842265,1.2,3.2,18.73,185.1,0.88,0.89,,,,
T,15:26:31,52.36159338,4.948839582,1.1,2,29.65,198.9,0.881,0.56,,,,
T,15:26:32,52.3615865,4.948837236,1,2.8,21.33,191.8,0.882,0.78,,,,
T,15:26:33,52.36158047,4.948836397,1.2,2.4,24.73,184.8,0.882,0.67,,,,
T,15:26:34,52.36157276,4.948839499,1,3.2,18.86,166.2,0.883,0.88,,,,
T,15:26:35,52.36156588,4.948838828,1.4,2.8,21.75,183.4,0.884,0.77,,,,
T,15:26:36,52.36156136,4.94883908,1.4,1.8,33.07,178.1,0.885,0.5,,,,
T,15:26:37,52.3615565,4.948838158,1.2,2,30.6,186.6,0.885,0.54,,,,
T,15:26:38,52.36155004,4.948837906,1.1,2.6,23.2,181.4,0.886,0.72,,,,
T,15:26:39,52.36154644,4.948835559,1.2,1.6,38.6,201.7,0.886,0.43,,,,
T,15:26:40,52.36154091,4.948834218,1.7,2.2,26.78,188.4,0.887,0.62,,,,
T,15:26:41,52.36153496,4.948837068,1.1,2.5,24.15,163.7,0.888,0.69,,,,
T,15:26:42,52.36152775,4.9488426,1.1,3.2,18.81,154.9,0.889,0.89,,,,
T,15:26:43,52.36152305,4.948847964,1.4,2.3,26.15,145.1,0.889,0.64,,,,
T,15:26:44,52.36151836,4.948854335,1.3,2.4,24.54,140.3,0.89,0.68,,,,
T,15:26:45,52.36151367,4.948859196,1,2.2,26.95,147.7,0.89,0.62,,,,
T,15:26:46,52.3615078,4.948863555,1.4,2.6,23.24,155.6,0.891,0.72,,,,
T,15:26:47,52.36150352,4.948865734,1.3,1.8,33.45,162.7,0.892,0.5,,,,
T,15:26:48,52.36149858,4.948865315,1.7,2,30.25,183,0.892,0.55,,,,
T,15:26:49,52.36149321,4.948871182,1.1,2.6,23.2,146.3,0.893,0.72,,,,
T,15:26:50,52.36148601,4.948876714,1.3,3.2,18.81,154.9,0.894,0.89,,,,
T,15:26:51,52.36148098,4.948879061,1.2,2.1,28.64,164.1,0.894,0.58,,,,
T,15:26:52,52.36147544,4.948884593,1,2.6,23.09,148.6,0.895,0.72,,,,
T,15:26:53,52.36147016,4.948886856,0.7,2.2,27.44,165.3,0.896,0.61,,,,
T,15:26:54,52.36146363,4.948888533,0.8,2.7,22.63,171.1,0.896,0.74,,,,
T,15:26:55,52.36145658,4.948891718,0.8,2.9,20.5,164.6,0.897,0.81,,,,
T,15:26:56,52.36145047,4.948895154,1.2,2.6,23.15,161.1,0.898,0.72,,,,
T,15:26:57,52.36144368,4.948895909,0.6,2.7,22.01,176.1,0.899,0.76,,,,
T,15:26:58,52.36143689,4.948899765,1.2,2.9,20.84,160.9,0.9,0.8,,,,
T,15:26:59,52.36142976,4.948901609,1.2,2.9,20.76,171,0.9,0.8,,,,
T,15:27:00,52.36142406,4.948904039,1,2.4,25.43,165.4,0.901,0.66,,,,
T,15:27:01,52.3614192,4.948908566,1.3,2.2,26.77,150.4,0.902,0.62,,,,
T,15:27:02,52.36141434,4.948912421,1.1,2.2,27.72,154.2,0.902,0.6,,,,
T,15:27:03,52.3614078,4.948914433,1.4,2.7,22.51,169.4,0.903,0.74,,,,
T,15:27:04,52.36139984,4.94891854,1.3,3.3,17.94,162.5,0.904,0.93,,,,
T,15:27:05,52.36139079,4.948924323,1.2,3.9,15.41,158.7,0.905,1.08,,,,
T,15:27:06,52.3613814,4.948930023,1.3,4,14.96,159.7,0.906,1.11,,,,
T,15:27:07,52.36137645,4.948934382,0.9,2.3,26.65,151.7,0.907,0.63,,,,
T,15:27:08,52.36136078,4.948942847,1,6.6,9.07,161.7,0.909,1.84,,,,
T,15:27:09,52.36134745,4.94894905,1,5.6,10.81,164.1,0.91,1.54,,,,
T,15:27:10,52.36133547,4.948958773,0.9,5.4,11.19,153.6,0.912,1.49,,,,
T,15:27:11,52.36132164,4.94896858,1.4,6,9.93,156.6,0.913,1.68,,,,
T,15:27:12,52.3613063,4.948978219,1.4,6.6,9.11,159,0.915,1.83,,,,
T,15:27:13,52.36129289,4.948987775,0.7,5.9,10.24,156.5,0.917,1.63,,,,
T,15:27:14,52.36127948,4.948996995,1.5,5.8,10.29,157.2,0.918,1.62,,,,
T,15:27:15,52.3612664,4.949007137,1.6,5.8,10.35,154.7,0.92,1.61,,,,
T,15:27:16,52.36125349,4.949018201,1.7,5.8,10.27,152.4,0.922,1.62,,,,
T,15:27:17,52.36124067,4.949030271,1.4,5.9,10.12,150.1,0.923,1.65,,,,
T,15:27:18,52.36123011,4.949039994,1.4,4.9,12.35,150.7,0.925,1.35,,,,
T,15:27:19,52.36122256,4.949046448,1.3,3.4,17.59,152.4,0.926,0.95,,,,
T,15:27:20,52.36121443,4.949052231,0.7,3.6,16.89,156.5,0.927,0.99,,,,
T,15:27:21,52.36120731,4.949058518,1,3.2,18.5,151.7,0.927,0.9,,,,
T,15:27:22,52.36119658,4.949063296,0.8,4.5,13.47,164.8,0.929,1.24,,,,
T,15:27:23,52.36118375,4.949072097,1.1,5.6,10.77,157.3,0.93,1.55,,,,
T,15:27:24,52.36116582,4.949080646,1.1,7.5,8.02,163.8,0.932,2.08,,,,
T,15:27:25,52.36114972,4.949089279,0.9,6.8,8.84,161.9,0.934,1.88,,,,
T,15:27:26,52.36113673,4.949096907,0.7,5.5,10.85,160.3,0.936,1.54,,,,
T,15:27:27,52.36111268,4.949109815,1.4,10.1,5.92,161.9,0.939,2.82,,,,
T,15:27:28,52.36109809,4.949118281,0.8,6.2,9.68,160.5,0.94,1.72,,,,
T,15:27:29,52.36108795,4.949130518,1.1,5.1,11.88,143.6,0.942,1.4,,,,
T,15:27:30,52.36107973,4.949145019,0.6,4.8,12.38,132.8,0.943,1.35,,,,
T,15:27:31,52.36107295,4.9491648,0.9,5.6,10.79,119.3,0.945,1.54,,,,
T,15:27:32,52.36106833,4.949179133,0.7,4,15.11,117.8,0.946,1.1,,,,
T,15:27:33,52.36106775,4.949192544,0.9,3.3,18.2,94.1,0.947,0.92,,,,
T,15:27:34,52.36106825,4.949207213,1,3.6,16.65,86.8,0.948,1,,,,
T,15:27:35,52.36107051,4.949218361,0.3,2.9,20.83,71.6,0.948,0.8,,,,
T,15:27:36,52.36106599,4.949232275,0.3,3.9,15.53,118,0.949,1.07,,,,
T,15:27:37,52.36106741,4.949248955,1,4.1,14.53,82,0.951,1.15,,,,
T,15:27:38,52.36106917,4.949262198,1.1,3.3,18.05,77.7,0.952,0.92,,,,
T,15:27:39,52.36106993,4.949273514,1,2.8,21.49,83.8,0.952,0.78,,,,
T,15:27:40,52.36107118,4.949289523,0.9,4,15.16,82.7,0.953,1.1,,,,
T,15:27:41,52.36107278,4.949304527,1.2,3.7,16.07,80.1,0.954,1.04,,,,
T,15:27:42,52.36107546,4.949319111,0.7,3.7,16.07,73.2,0.955,1.04,,,,
T,15:27:43,52.36108015,4.949330427,1,3.4,17.9,55.8,0.956,0.93,,,,
T,15:27:44,52.36108451,4.949343083,1.4,3.6,16.85,60.6,0.957,0.99,,,,
T,15:27:45,52.36108828,4.949359428,0.9,4.3,14.01,69.3,0.959,1.19,,,,
T,15:27:46,52.36109365,4.94937527,1,4.4,13.51,61,0.96,1.23,,,,
T,15:27:47,52.36109734,4.949391196,0.9,4.2,14.37,69.2,0.961,1.16,,,,
T,15:27:48,52.36110136,4.949407624,1,4.3,13.83,68.1,0.962,1.21,,,,
T,15:27:49,52.36110622,4.949421957,0.9,4,14.93,61,0.963,1.12,,,,
T,15:27:50,52.36111058,4.949436374,1.2,3.9,15.22,63.7,0.964,1.1,,,,
T,15:27:51,52.36111251,4.949452132,1,3.9,15.22,78.7,0.965,1.09,,,,
T,15:27:52,52.36111209,4.949465878,0.7,3.4,17.78,92.9,0.966,0.94,,,,
T,15:27:53,52.36111519,4.949474679,1.2,2.5,24.09,60,0.967,0.69,,,,
T,15:27:54,52.36112005,4.949482223,1.4,2.7,22.34,43.5,0.968,0.75,,,,
T,15:27:55,52.36112483,4.949493455,1.4,3.4,17.89,55.1,0.969,0.93,,,,
T,15:27:56,52.36113053,4.949505525,1.2,3.7,16.05,52.3,0.97,1.04,,,,
T,15:27:57,52.36113514,4.949518852,1.2,3.8,15.98,60.5,0.971,1.04,,,,
T,15:27:58,52.36113908,4.949532514,1.1,3.7,16.2,64.7,0.972,1.03,,,,
T,15:27:59,52.36114226,4.949543076,1.2,2.9,20.78,63.7,0.973,0.8,,,,
T,15:28:00,52.36114939,4.949552715,1,3.7,16.19,39.6,0.974,1.03,,,,
T,15:28:01,52.36115266,4.949565623,0.9,3.4,17.51,67.5,0.975,0.95,,,,
T,15:28:02,52.36115492,4.949575765,1.2,2.6,22.66,69.9,0.975,0.74,,,,
T,15:28:03,52.36115735,4.94958926,0.9,3.4,17.39,73.6,0.976,0.96,,,,
T,15:28:04,52.36116087,4.949598815,0.6,2.7,21.94,58.9,0.977,0.76,,,,
T,15:28:05,52.36116506,4.949603844,0.8,2.1,28.8,36.2,0.978,0.58,,,,
T,15:28:06,52.36116833,4.949611891,0.8,2.4,25.33,56.4,0.978,0.66,,,,
T,15:28:07,52.3611747,4.949620105,0.9,3.3,18.45,38.2,0.979,0.9,,,,
T,15:28:08,52.36118367,4.949624632,1.1,3.8,15.96,17.1,0.98,1.04,,,,
T,15:28:09,52.36119289,4.94962547,0.6,3.7,16.22,3.2,0.981,1.03,,,,
T,15:28:10,52.36119985,4.949632427,0.5,3.3,18.36,31.4,0.982,0.91,,,,
T,15:28:11,52.36120496,4.949640306,1.4,2.8,21.31,43.3,0.983,0.78,,,,
T,15:28:12,52.36120957,4.949649526,1.2,2.9,20.55,50.7,0.984,0.81,,,,
T,15:28:13,52.36120856,4.949651454,1.3,0.6,96.59,130.5,0.984,0.17,,,,
T,15:28:14,52.3612115,4.949656147,1.5,1.6,36.47,44.3,0.984,0.46,,,,
T,15:28:15,52.3612063,4.949654974,1.5,2.1,28.55,187.9,0.985,0.58,,,,
T,15:28:16,52.36120563,4.949659081,1.2,1,57.56,105,0.985,0.29,,,,
T,15:28:17,52.36120613,4.949664026,1.4,1.2,48.8,80.5,0.986,0.34,,,,
T,15:28:18,52.36121049,4.949662099,0.7,1.8,33.17,344.9,0.986,0.5,,,,
T,15:28:19,52.36122013,4.949663188,1.1,3.9,15.5,3.9,0.987,1.08,,,,
T,15:28:20,52.36123187,4.94966344,1.3,4.7,12.76,0.7,0.989,1.31,,,,
T,15:28:21,52.36124368,4.949662518,1.1,4.7,12.66,357.3,0.99,1.32,,,,
T,15:28:22,52.361255,4.949663524,1.1,4.5,13.22,3.1,0.991,1.26,,,,
T,15:28:23,52.36126372,4.949662853,0.8,3.5,17.16,357.3,0.992,0.97,,,,
T,15:28:24,52.36127361,4.949656231,1.1,4.3,14.01,337.8,0.993,1.19,,,,
T,15:28:25,52.36128509,4.949646508,1.2,5.2,11.58,332.7,0.995,1.44,,,,
T,15:28:26,52.36129825,4.94964106,1.4,5.4,11.03,345.8,0.996,1.51,,,,
T,15:28:27,52.36131183,4.949638797,1.3,5.5,10.97,354.2,0.998,1.52,,,,
T,15:28:28,52.36132147,4.949633097,1.5,4.1,14.61,340.1,0.999,1.14,,,,
T,15:28:29,52.36133236,4.949630583,1.1,4.4,13.61,352,1,1.22,,,,
T,15:28:30,52.36134351,4.949629745,0.7,4.5,13.42,357.4,1.001,1.24,,,,
T,15:28:31,52.36135441,4.949629828,1.4,4.4,13.75,0.3,1.003,1.21,,,,
T,15:28:32,52.36136581,4.949627817,1.1,4.6,13.06,353.8,1.004,1.28,,,,
T,15:28:33,52.36137771,4.949628823,1.7,4.8,12.57,3,1.005,1.33,,,,
T,15:28:34,52.36139028,4.949630918,1.3,5.1,11.85,5.8,1.007,1.41,,,,
T,15:28:35,52.36140344,4.949634019,1.6,5.3,11.27,8.2,1.008,1.48,,,,
T,15:28:36,52.36141811,4.949634941,1.6,5.9,10.2,2.2,1.01,1.63,,,,
T,15:28:37,52.36143161,4.949641479,1.7,5.6,10.64,16.5,1.011,1.57,,,,
T,15:28:38,52.36144158,4.949644832,1.6,4.1,14.71,11.6,1.012,1.13,,,,
T,15:28:39,52.36145248,4.949647933,1.1,4.4,13.54,9.9,1.014,1.23,,,,
T,15:28:40,52.36146354,4.949649945,1.2,4.5,13.45,6.3,1.015,1.24,,,,
T,15:28:41,52.36147067,4.949658578,1.1,3.6,16.88,36.5,1.016,0.99,,,,
T,15:28:42,52.3614762,4.949669391,1.4,3.5,17.36,50,1.017,0.96,,,,
T,15:28:43,52.36147947,4.949681126,1.5,3.2,18.98,65.5,1.018,0.88,,,,
T,15:28:44,52.3614798,4.949690346,1.2,2.3,26.49,86.6,1.018,0.63,,,,
T,15:28:45,52.36147729,4.949694872,1.1,1.5,40.03,132.3,1.019,0.42,,,,
T,15:28:46,52.36147796,4.949699147,0.9,1.1,55.44,75.6,1.019,0.3,,,,
T,15:28:47,52.36147578,4.949693615,1.3,1.6,37.19,237.2,1.02,0.45,,,,
T,15:28:48,52.36147519,4.949693615,1.5,0.2,255.29,180,1.02,0.07,,,,
T,15:28:49,52.36147452,4.949684562,1.2,2.2,26.83,263.1,1.02,0.62,,,,
T,15:28:50,52.36147343,4.949681796,1.1,0.8,74.38,237.2,1.02,0.22,,,,
T,15:28:51,52.36147268,4.949680623,1.3,0.4,143.78,223.5,1.021,0.12,,,,
T,15:28:52,52.36147427,4.94968079,1.7,0.6,93.85,3.7,1.021,0.18,,,,
T,15:28:53,52.36147544,4.949683473,1.1,0.8,74.21,54.4,1.021,0.22,,,,
T,15:28:54,52.36147352,4.949680958,1.3,1,60.71,218.5,1.021,0.27,,,,
T,15:28:55,52.36147159,4.949679198,1.3,0.9,67.82,209.1,1.021,0.25,,,,
T,15:28:56,52.36146715,4.949669978,1.4,2.9,20.85,231.7,1.022,0.8,,,,
T,15:28:57,52.36146413,4.949668218,1.3,1.3,46.75,199.6,1.023,0.36,,,,
T,15:28:58,52.36146329,4.949667631,1.1,0.4,164.24,203.1,1.023,0.1,,,,
T,15:28:59,52.36146279,4.949671989,1.4,1.1,55.16,100.7,1.023,0.3,,,,
T,15:29:00,52.36146354,4.949672492,1.4,0.3,183.82,22.2,1.023,0.09,,,,
T,15:29:01,52.3614617,4.949669978,0.8,1,62.35,219.8,1.023,0.27,,,,
T,15:29:02,52.36146069,4.949667212,0.8,0.8,76.05,239.2,1.024,0.22,,,,
T,15:29:03,52.36146203,4.949664697,0.9,0.8,73.36,311.1,1.024,0.23,,,,
T,15:29:04,52.36146597,4.949660339,1.4,1.9,31.48,326,1.024,0.53,,,,
T,15:29:05,52.36147243,4.949657405,1.7,2.7,22.36,344.5,1.025,0.75,,,,
T,15:29:06,52.3614829,4.949655561,1.3,4.2,14.21,353.9,1.026,1.17,,,,
T,15:29:07,52.36149313,4.949654723,1.1,4.1,14.63,357.1,1.027,1.14,,,,
T,15:29:08,52.36150227,4.949652711,1.1,3.7,16.25,352.3,1.028,1.03,,,,
T,15:29:09,52.3615109,4.94964961,1.1,3.5,16.94,347.6,1.029,0.98,,,,
T,15:29:10,52.36151903,4.94964852,0.8,3.3,18.36,355.3,1.03,0.91,,,,
T,15:29:11,52.36152481,4.949648268,1.1,2.3,25.89,358.5,1.031,0.64,,,,
T,15:29:12,52.36153403,4.949649693,1.7,3.7,16.17,5.4,1.032,1.03,,,,
T,15:29:13,52.36154107,4.94965246,1.4,2.9,20.68,13.5,1.033,0.81,,,,
T,15:29:14,52.36154988,4.949653298,1.4,3.5,16.99,3.3,1.034,0.98,,,,
T,15:29:15,52.36156111,4.94965665,1.6,4.6,13.12,10.3,1.035,1.27,,,,
T,15:29:16,52.36157041,4.949657991,1.6,3.7,16.04,5,1.036,1.04,,,,
T,15:29:17,52.36158265,4.949658746,1.4,4.9,12.23,2.2,1.037,1.36,,,,
T,15:29:18,52.36159539,4.94966059,1.7,5.1,11.71,5.1,1.039,1.42,,,,
T,15:29:19,52.36160771,4.949662266,2.4,5,12.11,4.7,1.04,1.38,,,,
T,15:29:20,52.36161894,4.949667044,1.5,4.6,12.91,14.6,1.042,1.29,,,,
T,15:29:21,52.36162917,4.949669978,1.8,4.2,14.43,9.9,1.043,1.16,,,,
T,15:29:22,52.36163881,4.949669475,1.6,3.9,15.53,358.2,1.044,1.07,,,,
T,15:29:23,52.36164979,4.949668637,1.8,4.4,13.63,357.3,1.045,1.22,,,,
