x,y,lat,long,ribbon collected
393,465,52.358554074803145,4.950403847727273,
392,464,52.35856205700787,4.950396486969697,
391,463,52.358570039212594,4.950389126212121,
390,462,52.35857802141732,4.950381765454545,
389,461,52.358586003622044,4.950374404696969,
388,460,52.35859398582677,4.950367043939393,
387,459,52.35860196803149,4.950359683181818,
386,458,52.35860995023622,4.9503523224242425,
385,457,52.35861793244094,4.950344961666667,T115
384,458,52.35860995023622,4.950337600909091,
383,459,52.35860196803149,4.950330240151515,
382,460,52.35859398582677,4.950322879393939,
383,461,52.358586003622044,4.950330240151515,
384,462,52.35857802141732,4.950337600909091,
385,463,52.358570039212594,4.950344961666667,
386,464,52.35856205700787,4.9503523224242425,
387,465,52.358554074803145,4.950359683181818,
388,466,52.358546092598424,4.950367043939393,
387,467,52.3585381103937,4.950359683181818,
388,468,52.358530128188974,4.950367043939393,
389,469,52.35852214598425,4.950374404696969,
390,470,52.358514163779525,4.950381765454545,
391,471,52.3585061815748,4.950389126212121,
390,472,52.358498199370075,4.950381765454545,
391,473,52.358490217165354,4.950389126212121,
392,474,52.358482234960626,4.950396486969697,
393,475,52.358474252755904,4.950403847727273,
392,476,52.358466270551176,4.950396486969697,
393,477,52.358458288346455,4.950403847727273,
394,478,52.358450306141734,4.950411208484848,
393,479,52.358442323937005,4.950403847727273,
394,480,52.358434341732284,4.950411208484848,
393,481,52.358426359527556,4.950403847727273,
392,482,52.358418377322835,4.950396486969697,
393,483,52.358410395118106,4.950403847727273,
392,484,52.358402412913385,4.950396486969697,
391,485,52.35839443070866,4.950389126212121,
392,486,52.358386448503936,4.950396486969697,
391,487,52.358378466299214,4.950389126212121,
390,488,52.358370484094486,4.950381765454545,
391,489,52.358362501889765,4.950389126212121,
390,490,52.35835451968504,4.950381765454545,
389,491,52.358346537480315,4.950374404696969,
390,492,52.35833855527559,4.950381765454545,
389,493,52.358330573070866,4.950374404696969,
390,494,52.35832259086614,4.950381765454545,
389,495,52.358314608661416,4.950374404696969,
388,496,52.35830662645669,4.950367043939393,
386,496,52.35830662645669,4.9503523224242425,
384,496,52.35830662645669,4.950337600909091,
382,496,52.35830662645669,4.950322879393939,
380,496,52.35830662645669,4.950308157878788,
378,496,52.35830662645669,4.950293436363636,
376,496,52.35830662645669,4.950278714848484,
374,496,52.35830662645669,4.9502639933333334,
372,496,52.35830662645669,4.950249271818182,
370,496,52.35830662645669,4.95023455030303,
369,495,52.358314608661416,4.950227189545455,T112
367,495,52.358314608661416,4.950212468030303,
365,495,52.358314608661416,4.950197746515151,
363,495,52.358314608661416,4.950183024999999,
361,495,52.358314608661416,4.9501683034848485,
359,495,52.358314608661416,4.950153581969697,
357,495,52.358314608661416,4.950138860454545,
356,494,52.35832259086614,4.95013149969697,
355,493,52.358330573070866,4.950124138939394,
354,492,52.35833855527559,4.950116778181818,
353,491,52.358346537480315,4.950109417424242,
352,490,52.35835451968504,4.950102056666666,
351,489,52.358362501889765,4.95009469590909,
350,488,52.358370484094486,4.950087335151515,
349,487,52.358378466299214,4.950079974393939,
348,486,52.358386448503936,4.9500726136363635,
347,485,52.35839443070866,4.950065252878788,
348,484,52.358402412913385,4.9500726136363635,
349,483,52.358410395118106,4.950079974393939,
350,482,52.358418377322835,4.950087335151515,
351,481,52.358426359527556,4.95009469590909,
352,480,52.358434341732284,4.950102056666666,
353,479,52.358442323937005,4.950109417424242,
354,478,52.358450306141734,4.950116778181818,T111
353,479,52.358442323937005,4.950109417424242,
352,480,52.358434341732284,4.950102056666666,
351,481,52.358426359527556,4.95009469590909,
350,482,52.358418377322835,4.950087335151515,
349,483,52.358410395118106,4.950079974393939,
348,484,52.358402412913385,4.9500726136363635,
347,485,52.35839443070866,4.950065252878788,
345,485,52.35839443070866,4.950050531363636,
343,485,52.35839443070866,4.950035809848485,
341,485,52.35839443070866,4.950021088333333,
339,485,52.35839443070866,4.950006366818181,
337,485,52.35839443070866,4.94999164530303,
335,485,52.35839443070866,4.949976923787879,
333,485,52.35839443070866,4.949962202272727,
331,485,52.35839443070866,4.949947480757576,
329,485,52.35839443070866,4.949932759242424,
327,485,52.35839443070866,4.949918037727272,
325,485,52.35839443070866,4.949903316212121,
324,484,52.358402412913385,4.949895955454545,
323,483,52.358410395118106,4.9498885946969695,
321,483,52.358410395118106,4.949873873181818,
320,482,52.358418377322835,4.949866512424243,
319,481,52.358426359527556,4.949859151666667,
318,480,52.358434341732284,4.949851790909091,
317,479,52.358442323937005,4.949844430151515,
316,478,52.358450306141734,4.949837069393939,
315,477,52.358458288346455,4.949829708636363,
314,476,52.358466270551176,4.949822347878788,
313,475,52.358474252755904,4.949814987121212,
312,474,52.358482234960626,4.949807626363636,
311,473,52.358490217165354,4.9498002656060605,
310,472,52.358498199370075,4.9497929048484846,
309,471,52.3585061815748,4.949785544090909,
308,470,52.358514163779525,4.949778183333334,
307,469,52.35852214598425,4.949770822575758,
306,468,52.358530128188974,4.949763461818182,
305,467,52.3585381103937,4.949756101060606,
304,466,52.358546092598424,4.94974874030303,
303,465,52.358554074803145,4.949741379545454,
302,464,52.35856205700787,4.949734018787878,
301,463,52.358570039212594,4.949726658030303,
300,462,52.35857802141732,4.949719297272727,
299,461,52.358586003622044,4.949711936515151,
298,460,52.35859398582677,4.9497045757575755,
297,459,52.35860196803149,4.949697215,
296,458,52.35860995023622,4.949689854242424,
295,457,52.35861793244094,4.949682493484849,
294,456,52.35862591464567,4.949675132727273,T109
293,455,52.35863389685039,4.949667771969697,
292,454,52.358641879055114,4.949660411212121,
291,453,52.35864986125984,4.949653050454545,
290,452,52.35865784346456,4.949645689696969,
289,451,52.35866582566929,4.949638328939394,
288,450,52.35867380787401,4.949630968181818,
287,449,52.35868179007874,4.949623607424242,
286,448,52.35868977228346,4.949616246666666,
285,447,52.35869775448819,4.9496088859090905,
284,446,52.35870573669291,4.949601525151515,
283,445,52.35871371889764,4.94959416439394,
282,444,52.35872170110236,4.949586803636364,
281,443,52.35872968330708,4.949579442878788,
282,442,52.35873766551181,4.949586803636364,
283,441,52.35874564771653,4.94959416439394,
284,440,52.35875362992126,4.949601525151515,
285,439,52.35876161212598,4.9496088859090905,
286,438,52.35876959433071,4.949616246666666,
285,437,52.35877757653543,4.9496088859090905,
284,436,52.35878555874016,4.949601525151515,
283,435,52.35879354094488,4.94959416439394,
282,434,52.35880152314961,4.949586803636364,T089
283,435,52.35879354094488,4.94959416439394,
284,436,52.35878555874016,4.949601525151515,
285,437,52.35877757653543,4.9496088859090905,
286,438,52.35876959433071,4.949616246666666,
285,439,52.35876161212598,4.9496088859090905,
284,440,52.35875362992126,4.949601525151515,
283,441,52.35874564771653,4.94959416439394,
282,442,52.35873766551181,4.949586803636364,
281,443,52.35872968330708,4.949579442878788,
280,444,52.35872170110236,4.949572082121212,
279,445,52.35871371889764,4.949564721363636,
278,446,52.35870573669291,4.94955736060606,
277,447,52.35869775448819,4.949549999848485,
278,448,52.35868977228346,4.94955736060606,
279,449,52.35868179007874,4.949564721363636,
280,450,52.35867380787401,4.949572082121212,
281,451,52.35866582566929,4.949579442878788,
282,452,52.35865784346456,4.949586803636364,
283,453,52.35864986125984,4.94959416439394,
284,454,52.358641879055114,4.949601525151515,
285,455,52.35863389685039,4.9496088859090905,
286,456,52.35862591464567,4.949616246666666,
287,457,52.35861793244094,4.949623607424242,
288,458,52.35860995023622,4.949630968181818,
289,459,52.35860196803149,4.949638328939394,
290,460,52.35859398582677,4.949645689696969,
291,461,52.358586003622044,4.949653050454545,
292,462,52.35857802141732,4.949660411212121,
293,463,52.358570039212594,4.949667771969697,
294,464,52.35856205700787,4.949675132727273,
295,465,52.358554074803145,4.949682493484849,
296,466,52.358546092598424,4.949689854242424,
297,467,52.3585381103937,4.949697215,
296,468,52.358530128188974,4.949689854242424,
294,468,52.358530128188974,4.949675132727273,
293,469,52.35852214598425,4.949667771969697,
291,469,52.35852214598425,4.949653050454545,
290,470,52.358514163779525,4.949645689696969,
289,471,52.3585061815748,4.949638328939394,
287,471,52.3585061815748,4.949623607424242,
286,472,52.358498199370075,4.949616246666666,
284,472,52.358498199370075,4.949601525151515,
283,473,52.358490217165354,4.94959416439394,
281,473,52.358490217165354,4.949579442878788,
280,474,52.358482234960626,4.949572082121212,
278,474,52.358482234960626,4.94955736060606,
277,475,52.358474252755904,4.949549999848485,
275,475,52.358474252755904,4.949535278333333,
273,475,52.358474252755904,4.9495205568181815,
272,474,52.358482234960626,4.949513196060606,T106
271,475,52.358474252755904,4.949505835303031,
272,476,52.358466270551176,4.949513196060606,
271,477,52.358458288346455,4.949505835303031,
269,477,52.358458288346455,4.949491113787879,
267,477,52.358458288346455,4.949476392272727,
266,478,52.358450306141734,4.949469031515151,
264,478,52.358450306141734,4.94945431,
263,479,52.358442323937005,4.949446949242424,
261,479,52.358442323937005,4.949432227727272,
260,480,52.358434341732284,4.9494248669696965,
258,480,52.358434341732284,4.949410145454546,
256,480,52.358434341732284,4.949395423939394,
255,481,52.358426359527556,4.949388063181818,
253,481,52.358426359527556,4.949373341666667,
252,482,52.358418377322835,4.949365980909091,
250,482,52.358418377322835,4.949351259393939,
248,482,52.358418377322835,4.9493365378787875,
247,481,52.358426359527556,4.9493291771212125,
246,480,52.358434341732284,4.9493218163636366,
245,479,52.358442323937005,4.949314455606061,
244,478,52.358450306141734,4.949307094848485,
243,477,52.358458288346455,4.949299734090909,
242,476,52.358466270551176,4.949292373333333,T105
241,477,52.358458288346455,4.949285012575757,
242,478,52.358450306141734,4.949292373333333,
243,479,52.358442323937005,4.949299734090909,
244,480,52.358434341732284,4.949307094848485,
245,481,52.358426359527556,4.949314455606061,
246,482,52.358418377322835,4.9493218163636366,
245,483,52.358410395118106,4.949314455606061,
243,483,52.358410395118106,4.949299734090909,
241,483,52.358410395118106,4.949285012575757,
239,483,52.358410395118106,4.949270291060606,
238,484,52.358402412913385,4.94926293030303,
236,484,52.358402412913385,4.949248208787878,
235,485,52.35839443070866,4.9492408480303025,T104
233,485,52.35839443070866,4.949226126515152,
231,485,52.35839443070866,4.949211405,
229,485,52.35839443070866,4.949196683484848,
227,485,52.35839443070866,4.949181961969697,
225,485,52.35839443070866,4.949167240454545,
223,485,52.35839443070866,4.9491525189393935,
221,485,52.35839443070866,4.9491377974242425,
219,485,52.35839443070866,4.949123075909091,
217,485,52.35839443070866,4.949108354393939,
215,485,52.35839443070866,4.949093632878788,
213,485,52.35839443070866,4.949078911363636,
211,485,52.35839443070866,4.949064189848484,
209,485,52.35839443070866,4.9490494683333335,
207,485,52.35839443070866,4.949034746818182,
205,485,52.35839443070866,4.94902002530303,
203,485,52.35839443070866,4.949005303787879,
201,485,52.35839443070866,4.948990582272727,
199,485,52.35839443070866,4.948975860757575,
197,485,52.35839443070866,4.948961139242424,
195,485,52.35839443070866,4.948946417727273,
193,485,52.35839443070866,4.948931696212121,
191,485,52.35839443070866,4.94891697469697,
189,485,52.35839443070866,4.948902253181818,
187,485,52.35839443070866,4.948887531666666,
185,485,52.35839443070866,4.948872810151515,
183,485,52.35839443070866,4.948858088636364,
181,485,52.35839443070866,4.948843367121212,
179,485,52.35839443070866,4.948828645606061,
177,485,52.35839443070866,4.948813924090909,
175,485,52.35839443070866,4.948799202575757,
173,485,52.35839443070866,4.948784481060606,
171,485,52.35839443070866,4.9487697595454545,
169,485,52.35839443070866,4.948755038030303,
167,485,52.35839443070866,4.948740316515152,
165,485,52.35839443070866,4.948725595,
163,485,52.35839443070866,4.948710873484848,
161,485,52.35839443070866,4.948696151969697,
159,485,52.35839443070866,4.9486814304545454,
157,485,52.35839443070866,4.948666708939394,
156,484,52.358402412913385,4.948659348181818,
155,483,52.358410395118106,4.948651987424243,
154,482,52.358418377322835,4.948644626666667,
153,481,52.358426359527556,4.948637265909091,
152,480,52.358434341732284,4.948629905151515,
151,479,52.358442323937005,4.948622544393939,
150,478,52.358450306141734,4.948615183636363,
149,477,52.358458288346455,4.948607822878788,
148,476,52.358466270551176,4.948600462121212,
147,475,52.358474252755904,4.948593101363636,
146,474,52.358482234960626,4.9485857406060605,
147,473,52.358490217165354,4.948593101363636,
148,472,52.358498199370075,4.948600462121212,
149,471,52.3585061815748,4.948607822878788,
150,470,52.358514163779525,4.948615183636363,
151,469,52.35852214598425,4.948622544393939,T100
150,470,52.358514163779525,4.948615183636363,
149,471,52.3585061815748,4.948607822878788,
148,472,52.358498199370075,4.948600462121212,
147,473,52.358490217165354,4.948593101363636,
146,474,52.358482234960626,4.9485857406060605,
144,474,52.358482234960626,4.948571019090909,
142,474,52.358482234960626,4.948556297575758,
140,474,52.358482234960626,4.948541576060606,
138,474,52.358482234960626,4.948526854545454,
136,474,52.358482234960626,4.948512133030303,
134,474,52.358482234960626,4.948497411515151,
132,474,52.358482234960626,4.94848269,
131,473,52.358490217165354,4.948475329242425,
130,472,52.358498199370075,4.948467968484849,
129,471,52.3585061815748,4.948460607727273,
128,470,52.358514163779525,4.948453246969697,
127,469,52.35852214598425,4.948445886212121,
126,468,52.358530128188974,4.948438525454545,
125,467,52.3585381103937,4.94843116469697,
124,466,52.358546092598424,4.948423803939394,
123,465,52.358554074803145,4.948416443181818,
122,464,52.35856205700787,4.948409082424242,
121,463,52.358570039212594,4.9484017216666665,
120,462,52.35857802141732,4.948394360909091,
119,461,52.358586003622044,4.948387000151515,
118,460,52.35859398582677,4.94837963939394,
117,459,52.35860196803149,4.948372278636364,
116,458,52.35860995023622,4.948364917878788,
115,457,52.35861793244094,4.948357557121212,
114,456,52.35862591464567,4.948350196363636,
113,455,52.35863389685039,4.94834283560606,
112,454,52.358641879055114,4.948335474848485,
111,453,52.35864986125984,4.948328114090909,
110,452,52.35865784346456,4.948320753333333,
109,451,52.35866582566929,4.948313392575757,
108,450,52.35867380787401,4.9483060318181815,
107,449,52.35868179007874,4.948298671060606,
106,448,52.35868977228346,4.948291310303031,
105,447,52.35869775448819,4.948283949545455,
104,446,52.35870573669291,4.948276588787879,
103,445,52.35871371889764,4.948269228030303,
102,444,52.35872170110236,4.948261867272727,
101,443,52.35872968330708,4.948254506515151,
100,442,52.35873766551181,4.948247145757576,
99,441,52.35874564771653,4.948239785,
98,440,52.35875362992126,4.948232424242424,
97,439,52.35876161212598,4.948225063484848,
96,438,52.35876959433071,4.9482177027272725,
95,437,52.35877757653543,4.948210341969697,
94,436,52.35878555874016,4.9482029812121215,
93,435,52.35879354094488,4.948195620454546,
92,434,52.35880152314961,4.94818825969697,
91,433,52.35880950535433,4.948180898939394,
90,432,52.35881748755905,4.948173538181818,
89,431,52.35882546976378,4.948166177424242,
88,430,52.3588334519685,4.948158816666667,
87,429,52.35884143417323,4.948151455909091,
86,428,52.35884941637795,4.948144095151515,
87,427,52.35885739858268,4.948151455909091,
86,426,52.3588653807874,4.948144095151515,
85,425,52.35887336299213,4.948136734393939,
86,424,52.35888134519685,4.948144095151515,
85,423,52.35888932740157,4.948136734393939,
84,422,52.3588973096063,4.948129373636363,
85,421,52.35890529181102,4.948136734393939,
84,420,52.35891327401575,4.948129373636363,
83,419,52.35892125622047,4.9481220128787875,
84,418,52.3589292384252,4.948129373636363,
85,417,52.35893722062992,4.948136734393939,
84,416,52.35894520283465,4.948129373636363,
85,415,52.35895318503937,4.948136734393939,
86,414,52.3589611672441,4.948144095151515,
85,413,52.35896914944882,4.948136734393939,
86,412,52.35897713165354,4.948144095151515,
87,411,52.35898511385827,4.948151455909091,
86,410,52.35899309606299,4.948144095151515,
87,409,52.35900107826772,4.948151455909091,
88,408,52.35900906047244,4.948158816666667,
87,407,52.359017042677166,4.948151455909091,
88,406,52.35902502488189,4.948158816666667,
89,405,52.359033007086616,4.948166177424242,
88,404,52.35904098929134,4.948158816666667,
89,403,52.359048971496065,4.948166177424242,
90,402,52.35905695370079,4.948173538181818,
91,401,52.35906493590551,4.948180898939394,
90,400,52.359072918110236,4.948173538181818,
91,399,52.35908090031496,4.948180898939394,
92,398,52.359088882519686,4.94818825969697,
93,397,52.35909686472441,4.948195620454546,
94,396,52.359104846929135,4.9482029812121215,
95,395,52.359112829133856,4.948210341969697,
96,394,52.359120811338585,4.9482177027272725,
97,393,52.359128793543306,4.948225063484848,
98,392,52.359136775748034,4.948232424242424,
99,391,52.359144757952755,4.948239785,
100,390,52.35915274015748,4.948247145757576,
101,389,52.359160722362205,4.948254506515151,
102,388,52.359168704566926,4.948261867272727,
103,387,52.359176686771654,4.948269228030303,
104,386,52.359184668976376,4.948276588787879,
105,385,52.359192651181104,4.948283949545455,
106,384,52.359200633385825,4.948291310303031,
107,383,52.35920861559055,4.948298671060606,
108,382,52.359216597795275,4.9483060318181815,
109,381,52.35922458,4.948313392575757,
110,380,52.359232562204724,4.948320753333333,
111,379,52.359240544409445,4.948328114090909,
112,378,52.359248526614174,4.948335474848485,
113,377,52.359256508818895,4.94834283560606,
114,376,52.35926449102362,4.948350196363636,
115,375,52.359272473228344,4.948357557121212,
116,374,52.35928045543307,4.948364917878788,
117,373,52.359288437637794,4.948372278636364,
118,372,52.35929641984252,4.94837963939394,
119,371,52.35930440204724,4.948387000151515,
120,370,52.359312384251965,4.948394360909091,
121,369,52.35932036645669,4.9484017216666665,
122,368,52.359328348661414,4.948409082424242,
123,367,52.35933633086614,4.948416443181818,
124,366,52.359344313070864,4.948423803939394,
125,365,52.35935229527559,4.94843116469697,
126,364,52.35936027748031,4.948438525454545,
127,363,52.35936825968504,4.948445886212121,
128,362,52.35937624188976,4.948453246969697,
129,361,52.35938422409449,4.948460607727273,
130,360,52.35939220629921,4.948467968484849,
131,359,52.35940018850393,4.948475329242425,
132,358,52.35940817070866,4.94848269,
133,357,52.35941615291338,4.9484900507575755,
134,356,52.35942413511811,4.948497411515151,
136,356,52.35942413511811,4.948512133030303,
137,355,52.35943211732283,4.948519493787879,
138,354,52.35944009952756,4.948526854545454,
139,353,52.35944808173228,4.94853421530303,
141,353,52.35944808173228,4.948548936818182,
142,352,52.35945606393701,4.948556297575758,
143,351,52.35946404614173,4.948563658333334,
144,350,52.35947202834646,4.948571019090909,
143,349,52.35948001055118,4.948563658333334,
142,348,52.3594879927559,4.948556297575758,
140,348,52.3594879927559,4.948541576060606,
139,347,52.35949597496063,4.94853421530303,
138,346,52.35950395716535,4.948526854545454,
137,345,52.35951193937008,4.948519493787879,
136,344,52.3595199215748,4.948512133030303,
135,343,52.35952790377953,4.948504772272727,
134,342,52.35953588598425,4.948497411515151,
132,342,52.35953588598425,4.94848269,
131,341,52.35954386818898,4.948475329242425,
130,340,52.3595518503937,4.948467968484849,
129,339,52.35955983259843,4.948460607727273,
128,338,52.35956781480315,4.948453246969697,
127,337,52.35957579700787,4.948445886212121,
126,336,52.3595837792126,4.948438525454545,
125,335,52.35959176141732,4.94843116469697,
124,334,52.35959974362205,4.948423803939394,
123,333,52.35960772582677,4.948416443181818,
122,332,52.3596157080315,4.948409082424242,
121,331,52.35962369023622,4.9484017216666665,
120,330,52.35963167244095,4.948394360909091,
119,329,52.35963965464567,4.948387000151515,
118,328,52.35964763685039,4.94837963939394,
117,327,52.35965561905512,4.948372278636364,
116,326,52.35966360125984,4.948364917878788,
115,325,52.35967158346457,4.948357557121212,
114,324,52.35967956566929,4.948350196363636,
113,323,52.35968754787402,4.94834283560606,
112,322,52.35969553007874,4.948335474848485,
111,321,52.35970351228347,4.948328114090909,
110,320,52.35971149448819,4.948320753333333,
109,319,52.359719476692916,4.948313392575757,
108,318,52.35972745889764,4.9483060318181815,
107,317,52.35973544110236,4.948298671060606,
106,316,52.35974342330709,4.948291310303031,
105,315,52.35975140551181,4.948283949545455,
104,314,52.35975938771654,4.948276588787879,
103,313,52.35976736992126,4.948269228030303,
102,312,52.359775352125986,4.948261867272727,
101,311,52.35978333433071,4.948254506515151,
100,310,52.359791316535436,4.948247145757576,
99,309,52.35979929874016,4.948239785,
98,308,52.359807280944885,4.948232424242424,
97,307,52.359815263149606,4.948225063484848,
95,307,52.359815263149606,4.948210341969697,
93,307,52.359815263149606,4.948195620454546,
91,307,52.359815263149606,4.948180898939394,
89,307,52.359815263149606,4.948166177424242,
87,307,52.359815263149606,4.948151455909091,
85,307,52.359815263149606,4.948136734393939,
84,308,52.359807280944885,4.948129373636363,
82,308,52.359807280944885,4.9481146521212125,
80,308,52.359807280944885,4.948099930606061,
78,308,52.359807280944885,4.948085209090909,
77,309,52.35979929874016,4.948077848333333,
75,309,52.35979929874016,4.948063126818182,
73,309,52.35979929874016,4.94804840530303,
72,308,52.359807280944885,4.948041044545454,
71,307,52.359815263149606,4.9480336837878784,
70,306,52.35982324535433,4.948026323030303,
69,305,52.359831227559056,4.9480189622727275,
68,304,52.35983920976378,4.948011601515152,
67,303,52.359847191968505,4.948004240757576,
66,302,52.35985517417323,4.94799688,
65,301,52.359863156377955,4.947989519242424,
64,300,52.359871138582676,4.947982158484849,
63,299,52.359879120787404,4.947974797727273,
62,298,52.359887102992126,4.947967436969697,
61,297,52.359895085196854,4.947960076212121,
60,296,52.359903067401575,4.947952715454545,
61,295,52.359911049606296,4.947960076212121,
60,294,52.359919031811025,4.947952715454545,
61,293,52.359927014015746,4.947960076212121,
60,292,52.359934996220474,4.947952715454545,
61,291,52.359942978425195,4.947960076212121,
60,290,52.359950960629924,4.947952715454545,
61,289,52.359958942834645,4.947960076212121,
60,288,52.35996692503937,4.947952715454545,
61,287,52.359974907244094,4.947960076212121,
60,286,52.35998288944882,4.947952715454545,
59,285,52.359990871653544,4.947945354696969,
60,284,52.359998853858265,4.947952715454545,
59,283,52.36000683606299,4.947945354696969,
60,282,52.360014818267715,4.947952715454545,
61,281,52.36002280047244,4.947960076212121,
62,280,52.360030782677164,4.947967436969697,
63,279,52.36003876488189,4.947974797727273,
64,278,52.36004674708661,4.947982158484849,
65,277,52.36005472929134,4.947989519242424,T178
64,276,52.36006271149606,4.947982158484849,
63,275,52.360070693700784,4.947974797727273,
62,274,52.36007867590551,4.947967436969697,
63,273,52.360086658110234,4.947974797727273,
64,272,52.36009464031496,4.947982158484849,
63,271,52.36010262251968,4.947974797727273,
64,270,52.36011060472441,4.947982158484849,
63,269,52.36011858692913,4.947974797727273,
