type,time,latitude,longitude,altitude (m),speed (km/h),pace (min/km),course,distance (km),distance_interval (m),eos,color,name,desc
T,14:05:24,52.36113145,4.948303811,2.8,0.7,91.05,255.2,0.836,0.18,,,,
T,14:05:25,52.36113221,4.948303141,2.4,0.3,174.41,331.5,0.836,0.1,,,,
T,14:05:26,52.36112952,4.94830532,2.1,1.2,50,153.6,0.836,0.33,,,,
T,14:05:27,52.3611286,4.948305823,2.9,0.4,154.09,161.6,0.836,0.11,,,,
T,14:05:28,52.36112634,4.948309176,1.9,1.2,49.02,137.9,0.837,0.34,,,,
T,14:05:29,52.36112726,4.948314037,1.7,1.2,48.07,72.7,0.837,0.35,,,,
T,14:05:30,52.36112701,4.948314456,1.6,0.1,416.97,134.5,0.837,0.04,,,,
T,14:05:31,52.36112852,4.948315127,1.8,0.6,95.8,15.2,0.837,0.17,,,,
T,14:05:32,52.3611291,4.948310265,1.8,1.2,49.37,281.2,0.838,0.34,,,,
T,14:05:33,52.36112977,4.948305236,2,1.3,47.53,282.3,0.838,0.35,,,,
T,14:05:34,52.36113003,4.94829962,1.9,1.4,43.45,274.2,0.838,0.38,,,,
T,14:05:35,52.3611312,4.948296267,2.2,0.9,63.35,299.8,0.839,0.26,,,,
T,14:05:36,52.36113329,4.948292496,1.6,1.2,48.03,312.3,0.839,0.35,,,,
T,14:05:37,52.3611338,4.94828755,1.7,1.2,48.8,279.5,0.839,0.34,,,,
T,14:05:38,52.3611348,4.948285203,2.1,0.7,85.4,305.1,0.839,0.2,,,,
T,14:05:39,52.36113631,4.948281851,1.9,1,58.8,306.4,0.84,0.28,,,,
T,14:05:40,52.36113749,4.948279169,1.9,0.8,74.21,305.6,0.84,0.22,,,,
T,14:05:41,52.36113656,4.948278917,1.9,0.4,160.23,189.5,0.84,0.1,,,,
T,14:05:42,52.36113598,4.948273636,1.6,1.3,45.59,259.7,0.84,0.37,,,,
T,14:05:43,52.36113472,4.948268188,1.5,1.4,42.02,249.3,0.841,0.4,,,,
T,14:05:44,52.36113522,4.948268021,1.4,0.2,291.81,348.5,0.841,0.06,,,,
T,14:05:45,52.36113472,4.948264165,1.4,1,62.06,257.9,0.841,0.27,,,,
T,14:05:46,52.36113531,4.948261567,2.1,0.7,88.34,290.3,0.841,0.19,,,,
T,14:05:47,52.36113807,4.948262572,1.5,1.1,52.85,12.5,0.842,0.32,,,,
T,14:05:48,52.36114075,4.948264919,1.8,1.2,49.22,28.1,0.842,0.34,,,,
T,14:05:49,52.36114042,4.948267098,1.4,0.6,108.88,104.1,0.842,0.15,,,,
T,14:05:50,52.36114344,4.948271038,2.2,1.5,38.77,38.6,0.843,0.43,,,,
T,14:05:51,52.36114863,4.948280426,2,3.1,19.33,47.8,0.843,0.86,,,,
T,14:05:52,52.3611576,4.948292496,1.9,4.7,12.89,39.4,0.845,1.29,,,,
T,14:05:53,52.36116464,4.948301297,1.6,3.6,16.89,37.4,0.846,0.99,,,,
T,14:05:54,52.36117395,4.948310182,2,4.3,13.9,30.2,0.847,1.2,,,,
T,14:05:55,52.36118476,4.94831739,1.7,4.7,12.83,22.2,0.848,1.3,,,,
T,14:05:56,52.36119457,4.948324012,2.6,4.3,14.11,22.4,0.849,1.18,,,,
T,14:05:57,52.36120328,4.948331723,2.1,4,15.11,28.4,0.85,1.1,,,,
T,14:05:58,52.36120974,4.94834044,1.9,3.4,17.88,39.5,0.851,0.93,,,,
T,14:05:59,52.3612146,4.948346475,2.1,2.4,24.53,37.2,0.852,0.68,,,,
T,14:06:00,52.36122524,4.94835712,2.1,5,12,31.4,0.853,1.39,,,,
T,14:06:01,52.36123396,4.948363239,2.4,3.8,15.79,23.2,0.855,1.06,,,,
T,14:06:02,52.36124243,4.948366927,1.9,3.5,17.09,14.9,0.855,0.97,,,,
T,14:06:03,52.36124922,4.948369861,2.4,2.8,21.33,14.8,0.856,0.78,,,,
T,14:06:04,52.36125475,4.948374303,1.8,2.5,24.3,26.1,0.857,0.69,,,,
T,14:06:05,52.36126238,4.948376901,1.9,3.1,19.22,11.8,0.858,0.87,,,,
T,14:06:06,52.36126992,4.948379332,2,3.1,19.48,11.1,0.859,0.86,,,,
T,14:06:07,52.36127445,4.948380087,1.9,1.8,32.92,5.8,0.859,0.51,,,,
T,14:06:08,52.3612814,4.948385702,2.1,3.1,19.3,26.2,0.86,0.86,,,,
T,14:06:09,52.3612892,4.948388049,2.2,3.2,18.9,10.4,0.861,0.88,,,,
T,14:06:10,52.36129582,4.948392324,2.1,2.9,21.04,21.5,0.862,0.79,,,,
T,14:06:11,52.36130504,4.948395174,2,3.8,15.96,10.7,0.863,1.04,,,,
T,14:06:12,52.36131409,4.94839794,2.4,3.7,16.26,10.6,0.864,1.02,,,,
T,14:06:13,52.36132231,4.948399449,2.1,3.3,18.12,6.4,0.865,0.92,,,,
T,14:06:14,52.3613301,4.948403724,1.9,3.3,18.22,18.5,0.866,0.91,,,,
T,14:06:15,52.36133982,4.948411854,2,4.4,13.71,27.1,0.867,1.22,,,,
T,14:06:16,52.36134829,4.948419146,1.7,3.8,15.65,27.7,0.868,1.06,,,,
T,14:06:17,52.36135952,4.948426858,1.8,4.9,12.29,22.7,0.869,1.36,,,,
T,14:06:18,52.36136723,4.948430043,1.9,3.2,18.83,14.2,0.87,0.89,,,,
T,14:06:19,52.36137444,4.948433647,1.7,3,19.87,17,0.871,0.84,,,,
T,14:06:20,52.36138232,4.94843591,1.8,3.2,18.72,9.9,0.872,0.89,,,,
T,14:06:21,52.36139095,4.948436162,1.7,3.5,17.35,1,0.873,0.96,,,,
T,14:06:22,52.36139925,4.948440855,1.3,3.5,17.06,19.1,0.874,0.98,,,,
T,14:06:23,52.36140973,4.948445801,2.5,4.4,13.73,16.1,0.875,1.21,,,,
T,14:06:24,52.3614213,4.948449572,2.2,4.7,12.7,11.3,0.876,1.31,,,,
T,14:06:25,52.36143186,4.948453093,2.3,4.3,13.9,11.5,0.878,1.2,,,,
T,14:06:26,52.36144099,4.94845368,2.4,3.7,16.38,2.2,0.879,1.02,,,,
T,14:06:27,52.36144862,4.948454853,2.4,3.1,19.55,5.4,0.879,0.85,,,,
T,14:06:28,52.36145801,4.948459212,2,3.9,15.35,15.8,0.88,1.09,,,,
T,14:06:29,52.36146782,4.948463989,2.3,4.1,14.64,16.6,0.882,1.14,,,,
T,14:06:30,52.36147695,4.948468013,2,3.8,15.83,15.1,0.883,1.05,,,,
T,14:06:31,52.36148433,4.948469941,1.7,3,20.05,9.1,0.884,0.83,,,,
T,14:06:32,52.36148919,4.948469689,2.7,1.9,30.79,358.2,0.884,0.54,,,,
T,14:06:33,52.36149087,4.94846575,2.5,1.2,50.99,304.9,0.884,0.33,,,,
T,14:06:34,52.36149506,4.948463235,2.3,1.8,33.55,339.9,0.885,0.5,,,,
T,14:06:35,52.36150025,4.948462145,2.5,2.1,28.59,352.7,0.885,0.58,,,,
T,14:06:36,52.36150864,4.948462648,2.1,3.4,17.86,2.1,0.886,0.93,,,,
T,14:06:37,52.36151551,4.948463235,2,2.8,21.76,3,0.887,0.77,,,,
T,14:06:38,52.36152523,4.948474886,2.3,4.8,12.42,36.2,0.888,1.34,,,,
T,14:06:39,52.3615337,4.948481591,2.6,3.8,15.92,25.8,0.89,1.05,,,,
T,14:06:40,52.3615425,4.948486788,2.1,3.7,16,19.8,0.891,1.04,,,,
T,14:06:41,52.36155113,4.948492907,2,3.8,15.92,23.4,0.892,1.05,,,,
T,14:06:42,52.36155784,4.94850263,1.8,3.6,16.7,41.5,0.893,1,,,,
T,14:06:43,52.36156387,4.948506234,2.5,2.6,23.31,20,0.893,0.72,,,,
T,14:06:44,52.36157167,4.948508916,2.2,3.2,18.8,11.9,0.894,0.89,,,,
T,14:06:45,52.36157804,4.948513778,2.1,2.8,21.3,25,0.895,0.78,,,,
T,14:06:46,52.36158382,4.948523333,2.4,3.3,18.21,45.3,0.896,0.92,,,,
T,14:06:47,52.36158793,4.948532553,2,2.8,21.46,53.9,0.897,0.78,,,,
T,14:06:48,52.36159229,4.948538337,2.7,2.2,26.67,39,0.897,0.62,,,,
T,14:06:49,52.36159665,4.948542863,2.3,2.1,29,32.4,0.898,0.57,,,,
T,14:06:50,52.36159933,4.948547557,2.2,1.6,38.1,46.9,0.898,0.44,,,,
T,14:06:51,52.36160209,4.948558034,2.1,2.8,21.44,66.6,0.899,0.78,,,,
T,14:06:52,52.36161031,4.948571529,2.1,4.7,12.86,45.1,0.9,1.3,,,,
T,14:06:53,52.36161852,4.948583515,2.3,4.4,13.6,41.7,0.902,1.23,,,,
T,14:06:54,52.36162498,4.948589802,2.1,3,19.93,30.7,0.902,0.84,,,,
T,14:06:55,52.36163143,4.948592065,2.1,2.6,22.69,12.1,0.903,0.73,,,,
T,14:06:56,52.36163663,4.948598854,2,2.7,22.51,38.6,0.904,0.74,,,,
T,14:06:57,52.36164082,4.948608829,2.1,3,20.22,55.5,0.905,0.82,,,,
T,14:06:58,52.36164618,4.948613187,2.4,2.4,25,26.4,0.905,0.67,,,,
T,14:06:59,52.36164954,4.948616205,1.5,1.5,39.13,28.8,0.906,0.43,,,,
T,14:07:00,52.36165146,4.948623832,2.1,2,29.65,67.5,0.906,0.56,,,,
T,14:07:01,52.36165473,4.948632717,2.2,2.5,23.6,58.9,0.907,0.71,,,,
T,14:07:02,52.36165884,4.948643614,2.3,3.1,19.12,58.3,0.908,0.87,,,,
T,14:07:03,52.36166278,4.948652834,1.9,2.8,21.76,55,0.909,0.77,,,,
T,14:07:04,52.36166798,4.948659707,1.7,2.7,22.4,38.9,0.91,0.74,,,,
T,14:07:05,52.36167292,4.948667334,1.6,2.7,22.02,43.3,0.91,0.76,,,,
T,14:07:06,52.3616777,4.94867756,1.5,3.2,19.02,52.6,0.911,0.88,,,,
T,14:07:07,52.36168055,4.94868896,2,3,19.87,67.7,0.912,0.84,,,,
T,14:07:08,52.36168273,4.948705304,1.9,4.1,14.63,77.7,0.913,1.14,,,,
T,14:07:09,52.36168365,4.948717793,2.8,3.1,19.45,83.1,0.914,0.86,,,,
T,14:07:10,52.36168684,4.948731372,2,3.6,16.82,69,0.915,0.99,,,,
T,14:07:11,52.3616886,4.948740844,1.9,2.4,24.72,73.1,0.916,0.67,,,,
T,14:07:12,52.36168943,4.948747046,2.1,1.6,38.52,77.5,0.916,0.43,,,,
T,14:07:13,52.36168935,4.948755261,3,2,29.78,91,0.917,0.56,,,,
T,14:07:14,52.36169321,4.948770096,2.6,4,15.18,66.9,0.918,1.1,,,,
T,14:07:15,52.36169974,4.948781664,2.9,3.9,15.54,47.2,0.919,1.07,,,,
T,14:07:16,52.36170947,4.948795326,3,5.1,11.68,40.6,0.92,1.43,,,,
T,14:07:17,52.3617181,4.948811671,2.8,5.3,11.33,49.1,0.922,1.47,,,,
T,14:07:18,52.36172707,4.948831117,2.7,6,10.05,52.9,0.923,1.66,,,,
T,14:07:19,52.3617404,4.948856095,2.5,8.1,7.38,48.9,0.926,2.26,,,,
T,14:07:20,52.3617518,4.948879648,2.8,7.4,8.15,51.6,0.928,2.05,,,,
T,14:07:21,52.36176152,4.948901022,2.4,6.5,9.19,53.3,0.929,1.81,,,,
T,14:07:22,52.36177451,4.94892424,2.7,7.7,7.78,47.5,0.932,2.14,,,,
T,14:07:23,52.3617901,4.948945781,2.6,8.2,7.33,40.2,0.934,2.27,,,,
T,14:07:24,52.36180435,4.948971765,1.9,8.6,7.01,48.1,0.936,2.38,,,,
T,14:07:25,52.36181349,4.948985595,2.9,5,12.02,42.8,0.938,1.39,,,,
T,14:07:26,52.3618243,4.949002778,2.7,6,9.93,44.1,0.939,1.68,,,,
T,14:07:27,52.36183578,4.949009819,2,4.9,12.21,20.5,0.941,1.36,,,,
T,14:07:28,52.3618445,4.949016357,2.5,3.8,15.61,24.6,0.942,1.07,,,,
T,14:07:29,52.36185397,4.949022811,2.7,4.1,14.59,22.6,0.943,1.14,,,,
T,14:07:30,52.3618621,4.949020129,2.6,3.3,18.06,348.6,0.944,0.92,,,,
T,14:07:31,52.36186906,4.949021637,2.7,2.8,21.34,7.5,0.945,0.78,,,,
T,14:07:32,52.36187761,4.949021386,2.5,3.4,17.52,359,0.946,0.95,,,,
T,14:07:33,52.36188641,4.94901753,2.2,3.7,16.44,345,0.947,1.01,,,,
T,14:07:34,52.36189571,4.949016525,2.1,3.7,16.06,356.2,0.948,1.04,,,,
T,14:07:35,52.36190368,4.949012166,2.1,3.4,17.84,341.5,0.949,0.93,,,,
T,14:07:36,52.36190979,4.949013255,2,2.5,24.33,6.2,0.949,0.68,,,,
T,14:07:37,52.36191491,4.949013507,2.6,2,29.28,1.7,0.95,0.57,,,,
T,14:07:38,52.36191994,4.949013339,2.7,2,29.78,358.8,0.95,0.56,,,,
T,14:07:39,52.36192488,4.949004538,2.4,2.9,20.48,312.6,0.951,0.81,,,,
T,14:07:40,52.36192932,4.949003281,2,1.8,33.22,350.2,0.952,0.5,,,,
T,14:07:41,52.36192815,4.949000599,2.6,0.8,74.21,234.4,0.952,0.22,,,,
T,14:07:42,52.36193008,4.948999342,2.4,0.8,72.16,338.3,0.952,0.23,,,,
T,14:07:43,52.36193041,4.948995653,2.4,0.9,65.62,278.5,0.952,0.25,,,,
T,14:07:44,52.36193058,4.948998839,2.5,0.8,76.53,85.1,0.953,0.22,,,,
T,14:07:45,52.36192513,4.948989032,2.3,3.2,18.47,227.7,0.954,0.9,,,,
T,14:07:46,52.36192228,4.948981153,2,2.2,26.73,239.4,0.954,0.62,,,,
T,14:07:47,52.36191943,4.948983164,2.1,1.2,48.25,156.7,0.954,0.35,,,,
T,14:07:48,52.36192346,4.94898132,2,1.7,35.84,344.4,0.955,0.46,,,,
T,14:07:49,52.3619217,4.948979476,1.6,0.8,71.63,212.6,0.955,0.23,,,,
T,14:07:50,52.36192136,4.948979896,1.8,0.2,354.76,142.6,0.955,0.05,,,,
T,14:07:51,52.3619186,4.948980482,2,1.1,53.7,172.6,0.956,0.31,,,,
T,14:07:52,52.3619139,4.948978303,1.8,2,30.69,195.8,0.956,0.54,,,,
T,14:07:53,52.36190988,4.948979309,1.1,1.6,36.8,171.3,0.957,0.45,,,,
T,14:07:54,52.36190678,4.948984589,1.9,1.8,33.43,133.9,0.957,0.5,,,,
T,14:07:55,52.36190267,4.948994145,2.4,2.9,20.96,125.1,0.958,0.8,,,,
T,14:07:56,52.36190259,4.948996492,1.6,0.6,104.07,93.3,0.958,0.16,,,,
T,14:07:57,52.36190099,4.949004371,1,2,29.49,108.3,0.959,0.57,,,,
T,14:07:58,52.36189764,4.949017698,1.6,3.5,16.98,112.4,0.96,0.98,,,,
T,14:07:59,52.36189689,4.949026667,1.4,2.2,27.03,97.8,0.96,0.62,,,,
T,14:08:00,52.36189454,4.949038737,1.8,3.1,19.32,107.7,0.961,0.86,,,,
T,14:08:01,52.36189018,4.949052231,2,3.7,16.03,117.9,0.962,1.04,,,,
T,14:08:02,52.36188758,4.949063882,1.5,3,19.73,110.1,0.963,0.84,,,,
T,14:08:03,52.3618828,4.949078132,1.1,4,15.06,118.8,0.964,1.11,,,,
T,14:08:04,52.36188255,4.949093889,1.3,3.9,15.52,91.5,0.965,1.07,,,,
T,14:08:05,52.36188465,4.94910948,1.8,3.9,15.33,77.6,0.966,1.09,,,,
T,14:08:06,52.3618849,4.949132949,1.6,5.8,10.42,89,0.968,1.6,,,,
T,14:08:07,52.36188649,4.949155664,1.9,5.6,10.7,83.5,0.969,1.56,,,,
T,14:08:08,52.36188884,4.949168321,1.5,3.2,18.5,73.1,0.97,0.9,,,,
T,14:08:09,52.36188976,4.949182738,1.7,3.6,16.88,84,0.971,0.99,,,,
T,14:08:10,52.36188926,4.949200256,1.5,4.3,13.95,92.7,0.972,1.19,,,,
T,14:08:11,52.36188842,4.949218109,1.9,4.4,13.66,94.4,0.974,1.22,,,,
T,14:08:12,52.36188892,4.949234119,2,3.9,15.26,87.1,0.975,1.09,,,,
T,14:08:13,52.3618885,4.949243842,1.3,2.4,25.1,94,0.975,0.66,,,,
T,14:08:14,52.36189093,4.949250966,1.2,2,30,60.8,0.976,0.56,,,,
T,14:08:15,52.36189345,4.949253984,2,1.2,48,36.2,0.976,0.35,,,,
T,14:08:16,52.36189555,4.949259767,2,1.6,36.4,59.3,0.977,0.46,,,,
T,14:08:17,52.36189169,4.94925105,1.5,2.6,22.75,234.1,0.977,0.73,,,,
T,14:08:18,52.36188976,4.949247362,1.4,1.2,50.45,229.4,0.978,0.33,,,,
T,14:08:19,52.36188951,4.949243423,1.8,1,61.77,264,0.978,0.27,,,,
T,14:08:20,52.36189077,4.949239567,1.3,1.1,56,298.1,0.978,0.3,,,,
T,14:08:21,52.36188658,4.949240405,1.4,1.7,35.47,173,0.979,0.47,,,,
T,14:08:22,52.36188674,4.949243758,1.5,0.8,72.73,85.3,0.979,0.23,,,,
T,14:08:23,52.36188792,4.949247949,1.2,1.1,53.09,65.4,0.979,0.31,,,,
T,14:08:24,52.36188876,4.949255073,1.1,1.8,33.72,79.1,0.98,0.49,,,,
T,14:08:25,52.36188909,4.949264461,1.3,2.3,26.02,86.7,0.981,0.64,,,,
T,14:08:26,52.36189035,4.949273514,1.8,2.3,26.36,77.2,0.981,0.63,,,,
T,14:08:27,52.36189144,4.94928265,1.7,2.3,26.28,78.9,0.982,0.63,,,,
T,14:08:28,52.36189345,4.949290445,1,2.1,28.92,67.1,0.982,0.58,,,,
T,14:08:29,52.36189915,4.9493,1.6,3.3,18.34,45.7,0.983,0.91,,,,
T,14:08:30,52.36190275,4.949305197,1,1.9,31.16,41.4,0.984,0.53,,,,
T,14:08:31,52.36190569,4.949310562,1.4,1.8,34.01,48.2,0.984,0.49,,,,
T,14:08:32,52.3619082,4.949314753,1.6,1.4,41.69,45.5,0.985,0.4,,,,
T,14:08:33,52.36191021,4.949321877,0.8,1.9,31.18,65.2,0.985,0.53,,,,
T,14:08:34,52.36191222,4.949327074,1.3,1.5,39.79,57.6,0.986,0.42,,,,
T,14:08:35,52.36191214,4.949326571,1.6,0.1,469.41,254.7,0.986,0.04,,,,
T,14:08:36,52.36191424,4.949324895,1.2,0.9,64.19,334,0.986,0.26,,,,
T,14:08:37,52.36191281,4.949318357,1.5,1.7,35.25,250.4,0.986,0.47,,,,
T,14:08:38,52.36190996,4.949313663,1.1,1.6,37.01,225.2,0.987,0.45,,,,
T,14:08:39,52.36190795,4.949309556,1.3,1.3,46.51,231.3,0.987,0.36,,,,
T,14:08:40,52.3619051,4.94930285,1.3,2,29.97,235.2,0.988,0.56,,,,
T,14:08:41,52.36190099,4.94929757,1.3,2.1,28.66,218.1,0.988,0.58,,,,
T,14:08:42,52.36189798,4.949294971,1.4,1.4,43.91,207.7,0.989,0.38,,,,
T,14:08:43,52.36189596,4.949289272,1.2,1.6,37.19,240,0.989,0.45,,,,
T,14:08:44,52.36189571,4.949283321,1.6,1.5,41.01,266,0.99,0.41,,,,
T,14:08:45,52.36189663,4.949279968,2.1,0.9,66.56,294.2,0.99,0.25,,,,
T,14:08:46,52.36190007,4.949272759,2.4,2.2,26.78,308,0.99,0.62,,,,
T,14:08:47,52.36190015,4.949263539,2.1,2.3,26.53,270.9,0.991,0.63,,,,
T,14:08:48,52.36189697,4.949257169,2.1,2,29.75,230.7,0.992,0.56,,,,
T,14:08:49,52.36189764,4.949255492,1.8,0.5,122.18,303.2,0.992,0.14,,,,
T,14:08:50,52.36189555,4.949261108,1.9,1.6,37.2,121.4,0.992,0.45,,,,
T,14:08:51,52.36189311,4.949268652,2,2.1,28.7,117.8,0.993,0.58,,,,
T,14:08:52,52.3618927,4.949274603,1.4,1.5,40.84,96.6,0.993,0.41,,,,
T,14:08:53,52.36188976,4.949284745,2.1,2.8,21.81,115.3,0.994,0.76,,,,
T,14:08:54,52.36188792,4.949294552,1.6,2.5,23.85,107.1,0.995,0.7,,,,
T,14:08:55,52.36188364,4.949302934,1.8,2.7,22.43,129.9,0.995,0.74,,,,
T,14:08:56,52.36187518,4.949307879,2.3,3.6,16.66,160.4,0.996,1,,,,
T,14:08:57,52.36186914,4.949314501,1.5,2.9,20.6,146.2,0.997,0.81,,,,
T,14:08:58,52.36186235,4.949319195,1.9,3,20.32,157.1,0.998,0.82,,,,
T,14:08:59,52.36185288,4.949324978,1.9,4.1,14.81,159.6,0.999,1.13,,,,
T,14:09:00,52.36184299,4.949332522,2.3,4.4,13.72,155,1,1.21,,,,
T,14:09:01,52.36183444,4.949341407,1.8,4.1,14.78,147.6,1.002,1.13,,,,
T,14:09:02,52.36182782,4.949353812,2.2,4,14.87,131.2,1.003,1.12,,,,
T,14:09:03,52.36182187,4.949368564,2.1,4.3,13.85,123.4,1.004,1.2,,,,
T,14:09:04,52.36181491,4.949377533,2,3.6,16.9,141.8,1.005,0.99,,,,
T,14:09:05,52.36181038,4.949389016,2.2,3.3,17.91,122.8,1.006,0.93,,,,
T,14:09:06,52.36180611,4.949396811,1.2,2.6,23.38,131.9,1.006,0.71,,,,
T,14:09:07,52.36180091,4.949400835,2.5,2.3,26.04,154.7,1.007,0.64,,,,
T,14:09:08,52.36180594,4.949395303,2.4,2.4,24.7,326.1,1.008,0.67,,,,
T,14:09:09,52.3618046,4.949395889,2.1,0.6,107.88,165,1.008,0.15,,,,
T,14:09:10,52.36180536,4.949396057,2.4,0.3,196.73,7.7,1.008,0.08,,,,
T,14:09:11,52.36180586,4.949397398,2.1,0.4,155.57,58.4,1.008,0.11,,,,
T,14:09:12,52.36180536,4.949397817,1.7,0.2,265.3,153,1.008,0.06,,,,
T,14:09:13,52.36180234,4.949396057,1.5,1.3,46.75,199.6,1.009,0.36,,,,
T,14:09:14,52.36180142,4.949396057,2,0.4,162.45,180,1.009,0.1,,,,
T,14:09:15,52.36180292,4.94939656,2,0.6,97.27,11.5,1.009,0.17,,,,
T,14:09:16,52.36180527,4.949394045,1.3,1.1,53.36,326.8,1.009,0.31,,,,
T,14:09:17,52.36180619,4.9493948,1.6,0.4,145.25,26.5,1.009,0.11,,,,
T,14:09:18,52.36180284,4.949390944,1.6,1.6,36.53,215.1,1.01,0.46,,,,
T,14:09:19,52.36179982,4.949390693,1.5,1.2,49.57,182.9,1.01,0.34,,,,
T,14:09:20,52.36179899,4.949392201,1.4,0.5,120.08,132.3,1.01,0.14,,,,
T,14:09:21,52.36180066,4.949400416,1.7,2.1,28.26,71.5,1.011,0.59,,,,
T,14:09:22,52.36180184,4.949410306,2,2.5,24.28,79,1.011,0.69,,,,
T,14:09:23,52.36180184,4.949419778,1.8,2.3,25.83,90,1.012,0.65,,,,
T,14:09:24,52.36180075,4.949429082,1.6,2.3,25.83,100.9,1.013,0.65,,,,
T,14:09:25,52.3617979,4.94944199,1.4,3.4,17.83,109.9,1.014,0.93,,,,
T,14:09:26,52.36179404,4.949452216,1.8,2.9,20.37,121.7,1.015,0.82,,,,
T,14:09:27,52.36179144,4.949463531,1.8,3,20.24,110.6,1.015,0.82,,,,
T,14:09:28,52.36178817,4.949480463,2.1,4.4,13.78,107.5,1.017,1.21,,,,
T,14:09:29,52.36178817,4.949504519,1.9,5.9,10.17,90,1.018,1.64,,,,
T,14:09:30,52.36179102,4.949526144,2.3,5.4,11.06,77.8,1.02,1.51,,,,
T,14:09:31,52.3617906,4.94954274,2.3,4.1,14.73,92.4,1.021,1.13,,,,
T,14:09:32,52.36178398,4.949549949,1.9,3.2,18.82,146.4,1.022,0.89,,,,
T,14:09:33,52.36177878,4.949562019,1.6,3.6,16.58,125.2,1.023,1.01,,,,
T,14:09:34,52.36177501,4.949571909,2,2.9,21,122,1.024,0.79,,,,
T,14:09:35,52.36177518,4.949583141,1.8,2.8,21.78,88.6,1.024,0.77,,,,
T,14:09:36,52.36177485,4.949592277,1.8,2.2,26.73,93.4,1.025,0.62,,,,
T,14:09:37,52.36177216,4.94959454,0.8,1.2,49.61,152.7,1.025,0.34,,,,
T,14:09:38,52.36177225,4.949599653,1.2,1.3,47.83,88.5,1.026,0.35,,,,
T,14:09:39,52.36176831,4.949594289,0.8,2.1,29.2,219.7,1.026,0.57,,,,
T,14:09:40,52.36176806,4.949593283,1.9,0.3,225.17,247.7,1.026,0.07,,,,
T,14:09:41,52.36176688,4.949597307,1.9,1.1,54.9,115.5,1.027,0.3,,,,
T,14:09:42,52.36176521,4.94959739,1,0.7,89.31,178.2,1.027,0.19,,,,
T,14:09:43,52.36176328,4.949599318,1.7,0.9,66.26,148.6,1.027,0.25,,,,
T,14:09:44,52.3617637,4.949602922,1.3,0.9,66.69,79.2,1.027,0.25,,,,
T,14:09:45,52.36176537,4.949603174,1.6,0.7,88.97,5.2,1.027,0.19,,,,
T,14:09:46,52.36176462,4.949609712,1.6,1.6,36.77,100.7,1.028,0.45,,,,
T,14:09:47,52.36176445,4.949614154,1.4,1.1,54.97,93.5,1.028,0.3,,,,
T,14:09:48,52.36176571,4.949618429,1.7,1.2,51.59,64.3,1.028,0.32,,,,
T,14:09:49,52.3617678,4.949622201,1.8,1.2,48.03,47.7,1.029,0.35,,,,
T,14:09:50,52.36176697,4.949627565,1.3,1.4,44.19,104.4,1.029,0.38,,,,
T,14:09:51,52.36176504,4.949630331,1.1,1,58.37,138.8,1.03,0.29,,,,
T,14:09:52,52.36176604,4.949639048,1.2,2.2,27.58,79.3,1.03,0.6,,,,
T,14:09:53,52.36176697,4.949643323,1.2,1.1,53.98,70.5,1.03,0.31,,,,
T,14:09:54,52.36176839,4.949646173,1.9,0.9,66.49,50.7,1.031,0.25,,,,
T,14:09:55,52.36177007,4.949650615,1.8,1.3,46.88,58.3,1.031,0.36,,,,
T,14:09:56,52.36177057,4.949650196,1.1,0.2,265.3,333,1.031,0.06,,,,
T,14:09:57,52.36176998,4.949652879,1.9,0.7,85.89,109.7,1.031,0.19,,,,
T,14:09:58,52.36176722,4.949653549,1.6,1.1,53.56,171.6,1.032,0.31,,,,
T,14:09:59,52.36176152,4.949649861,2,2.5,24.43,201.6,1.032,0.68,,,,
T,14:10:00,52.36175766,4.94964743,1.4,1.7,36.24,201.1,1.033,0.46,,,,
T,14:10:01,52.36175045,4.949650615,1.8,3,20.06,164.9,1.034,0.83,,,,
T,14:10:02,52.36174576,4.949659752,2,2.9,20.51,130.1,1.034,0.81,,,,
T,14:10:03,52.36174484,4.949673079,1.8,3.3,18.24,96.5,1.035,0.91,,,,
T,14:10:04,52.36174065,4.949685065,1.5,3.4,17.72,119.8,1.036,0.94,,,,
T,14:10:05,52.36173587,4.949694956,1.6,3.1,19.42,128.3,1.037,0.86,,,,
T,14:10:06,52.36173092,4.94970493,1.8,3.1,19.06,129.1,1.038,0.87,,,,
T,14:10:07,52.36172757,4.949712977,2,2.4,25.14,124.3,1.039,0.66,,,,
T,14:10:08,52.36172606,4.949723538,1.7,2.7,22.56,103.2,1.039,0.74,,,,
T,14:10:09,52.36172397,4.949734686,2,2.9,20.98,107.1,1.04,0.79,,,,
T,14:10:10,52.36171953,4.949743319,1.6,2.8,21.69,130.1,1.041,0.77,,,,
T,14:10:11,52.36171424,4.949751031,2,2.8,21.15,138.3,1.042,0.79,,,,
T,14:10:12,52.36170871,4.949757904,1.7,2.8,21.55,142.8,1.042,0.77,,,,
T,14:10:13,52.36170352,4.949764526,1.8,2.6,22.73,142.1,1.043,0.73,,,,
T,14:10:14,52.36170234,4.949772572,1.4,2,29.58,103.4,1.044,0.56,,,,
T,14:10:15,52.3617062,4.949780619,1.6,2.5,23.94,51.9,1.044,0.7,,,,
T,14:10:16,52.36170871,4.949788665,1.7,2.2,27.08,62.9,1.045,0.62,,,,
T,14:10:17,52.36171022,4.949800735,1.7,3,19.86,78.4,1.046,0.84,,,,
T,14:10:18,52.3617119,4.949812638,1.3,3,20.03,77,1.047,0.83,,,,
