type,time,latitude,longitude,altitude (m),speed (km/h),pace (min/km),course,distance (km),distance_interval (m),color,name,desc
T,09:48:43,52.35850666,4.949713228,7.7,0.6,99.67,36.2,1.819,2.17,,,
T,09:48:54,52.35849543,4.949724963,7.7,0.5,123.57,147.5,1.82,1.48,,,
T,09:49:03,52.35849333,4.949714318,7.3,0.3,196.91,252.1,1.821,0.76,,,
T,09:49:14,52.35852149,4.949740553,7.5,1.2,50.82,29.6,1.824,3.61,,,
T,09:49:22,52.35853734,4.949853374,7.5,3.5,16.91,77.1,1.832,7.89,,,
T,09:49:25,52.35851345,4.94987567,7.3,3.7,16.33,150.3,1.835,3.06,,,
T,09:49:33,52.35846316,4.949936103,7.6,3.1,19.19,143.7,1.842,6.95,,,
T,09:49:41,52.35842376,4.950021179,8.4,3.3,18.35,127.2,1.85,7.27,,,
T,09:49:49,52.35837942,4.950099634,7.5,3.3,18.33,132.8,1.857,7.27,,,
T,09:49:56,52.3583521,4.950128468,7.7,1.9,32.23,147.2,1.86,3.62,,,
T,09:50:07,52.3583557,4.950120253,8.2,0.2,266.28,305.7,1.861,0.69,,,
T,09:50:23,52.35837012,4.950059149,8.1,1,59.77,291.1,1.866,4.46,,,
T,09:50:33,52.35838353,4.950019838,8.1,1.1,54.36,299.2,1.869,3.07,,,
T,09:50:49,52.35839694,4.950043978,8.6,0.5,120.08,47.7,1.871,2.22,,,
T,09:50:56,52.35844069,4.950100305,8,3.2,18.82,38.2,1.877,6.2,,,
T,09:51:02,52.35845419,4.950134922,7.9,1.7,35.77,57.4,1.88,2.8,,,
T,09:51:11,52.35845729,4.950168533,8.4,0.9,64.77,81.4,1.882,2.32,,,
T,09:51:12,52.35845754,4.950179681,7.9,2.7,21.93,87.9,1.883,0.76,,,
T,09:51:18,52.35846039,4.950261489,8.5,3.3,17.91,86.7,1.889,5.58,,,
T,09:51:29,52.35848981,4.950441951,8.7,4.2,14.41,75.1,1.901,12.72,,,
T,09:51:39,52.3585308,4.95063331,8.3,5,12.07,70.7,1.915,13.81,,,
T,09:51:47,52.35855469,4.950759709,8.2,4.1,14.79,72.8,1.924,9.01,,,
T,09:51:57,52.35855301,4.950917373,7.9,3.9,15.51,91,1.935,10.74,,,
T,09:52:04,52.35857019,4.951021057,8.4,3.8,15.94,74.8,1.942,7.32,,,
T,09:52:12,52.35861713,4.951211577,7.3,6.3,9.53,68,1.956,13.99,,,
T,09:52:19,52.35860791,4.951251475,8.1,1.5,40.16,110.7,1.959,2.91,,,
T,09:52:22,52.35860338,4.951258348,7.8,0.8,72.71,137.2,1.96,0.69,,,
T,09:52:38,52.3585826,4.951271089,7.4,0.6,107.94,159.5,1.962,2.47,,,
T,09:52:48,52.35860875,4.951259186,7.1,1.1,55.17,344.5,1.965,3.02,,,
T,09:52:51,52.35859148,4.951297156,7.4,3.9,15.52,126.7,1.968,3.22,,,
T,09:53:00,52.35860221,4.951455155,7.4,4.3,13.85,83.7,1.979,10.83,,,
