type,time,latitude,longitude,altitude (m),speed (km/h),pace (min/km),course,distance (km),distance_interval (m),color,name,desc
T,09:12:56,52.35980837,4.952485962,6.2,0.8,79.48,143.3,0.232,0.21,,,
T,09:12:57,52.35980644,4.952485794,5.8,0.8,77.59,183,0.232,0.21,,,
T,09:12:58,52.35980451,4.95248286,6.4,1.1,56.85,222.9,0.232,0.29,,,
T,09:12:59,52.35980376,4.952479759,6.7,0.8,73.31,248.3,0.233,0.23,,,
T,09:13:00,52.35980342,4.952477748,6.3,0.5,117.35,254.7,0.233,0.14,,,
T,09:13:01,52.35980409,4.952475904,6.1,0.5,114.07,300.8,0.233,0.15,,,
T,09:13:02,52.35980527,4.952474562,6.9,0.6,104.58,325.1,0.233,0.16,,,
T,09:13:03,52.35980543,4.952473305,6.5,0.3,190.12,282.3,0.233,0.09,,,
T,09:13:04,52.3598061,4.952472216,6.2,0.4,158.35,315.2,0.233,0.11,,,
T,09:13:05,52.35980745,4.95247012,6.5,0.7,80.7,316.3,0.234,0.21,,,
T,09:13:06,52.35980619,4.952468276,6.9,0.7,88.64,221.9,0.234,0.19,,,
T,09:13:07,52.35980552,4.952463415,6.8,1.2,49.09,257.3,0.234,0.34,,,
T,09:13:08,52.35980191,4.952463666,6.3,1.4,41.52,177.6,0.234,0.4,,,
T,09:13:09,52.35979613,4.952467857,6.2,2.5,23.67,156.1,0.235,0.7,,,
T,09:13:10,52.3597911,4.952473557,5.1,2.5,24.47,145.3,0.236,0.68,,,
T,09:13:11,52.35978582,4.952469701,5.7,2.3,25.89,204,0.236,0.64,,,
T,09:13:12,52.35977945,4.952461403,6.9,3.3,18.38,218.5,0.237,0.91,,,
T,09:13:13,52.35977392,4.952452183,7.3,3.2,18.95,225.5,0.238,0.88,,,
T,09:13:14,52.35976822,4.952443801,6.8,3.1,19.53,221.9,0.239,0.85,,,
T,09:13:15,52.3597657,4.952432569,6.6,2.9,20.46,249.9,0.24,0.81,,,
T,09:13:16,52.35976445,4.952415554,6.3,4.2,14.27,263.1,0.241,1.17,,,
T,09:13:17,52.35976218,4.952397952,6.9,4.4,13.6,258.1,0.242,1.23,,,
T,09:13:18,52.3597595,4.952379847,6.5,4.6,13.13,256.4,0.244,1.27,,,
T,09:13:19,52.35975799,4.952366352,6.3,3.4,17.83,259.6,0.245,0.93,,,
T,09:13:20,52.35975439,4.952357886,6.5,2.5,23.73,235.1,0.245,0.7,,,
T,09:13:21,52.35975506,4.952346738,6.1,2.7,21.84,275.6,0.246,0.76,,,
T,09:13:22,52.35975782,4.952332405,5.8,3.7,16.28,287.5,0.247,1.02,,,
T,09:13:23,52.35976411,4.952315977,6.2,4.8,12.63,302.1,0.248,1.32,,,
T,09:13:24,52.35977048,4.952303069,6.8,4.1,14.76,308.9,0.249,1.13,,,
T,09:13:25,52.35977568,4.952291166,6.2,3.6,16.73,305.6,0.25,1,,,
T,09:13:26,52.35978113,4.952277336,6.2,4,14.88,302.8,0.252,1.12,,,
T,09:13:27,52.35978498,4.952266104,6.8,3.2,19,299.3,0.252,0.88,,,
T,09:13:28,52.35979093,4.952259231,6.6,2.9,20.55,324.8,0.253,0.81,,,
T,09:13:29,52.3597942,4.952255376,6.8,1.6,37.15,324.2,0.254,0.45,,,
T,09:13:30,52.35979898,4.952254789,7.2,1.9,31.26,355.7,0.254,0.53,,,
T,09:13:31,52.35980401,4.952254873,6.4,2,29.78,0.6,0.255,0.56,,,
T,09:13:32,52.35981155,4.952250346,6.8,3.2,18.64,339.9,0.256,0.89,,,
T,09:13:33,52.35981876,4.95224691,6.2,3,19.95,343.8,0.257,0.84,,,
T,09:13:34,52.35982714,4.952239366,6,3.8,15.65,331.2,0.258,1.06,,,
T,09:13:35,52.35983578,4.952228386,6.5,4.4,13.69,322.2,0.259,1.22,,,
T,09:13:36,52.35984474,4.952215645,7.1,4.8,12.6,319.1,0.26,1.32,,,
T,09:13:37,52.35985346,4.95220785,6.4,4,15.07,331.4,0.261,1.11,,,
T,09:13:38,52.35986218,4.952199887,6.7,4,15,330.8,0.262,1.11,,,
T,09:13:39,52.35987366,4.95219117,7.2,5.1,11.83,335.1,0.264,1.41,,,
T,09:13:40,52.35988682,4.952179352,7,6,9.97,331.3,0.265,1.67,,,
T,09:13:41,52.35989948,4.952169461,6.3,5.6,10.68,334.5,0.267,1.56,,,
T,09:13:42,52.35991079,4.952162253,6.4,4.9,12.33,338.7,0.268,1.35,,,
T,09:13:43,52.3599232,4.952150602,6.9,5.7,10.47,330.2,0.27,1.59,,,
T,09:13:44,52.35993678,4.952137861,7.1,6.3,9.56,330.2,0.272,1.74,,,
T,09:13:45,52.35994742,4.952128138,7.1,4.9,12.28,330.8,0.273,1.36,,,
T,09:13:46,52.35995639,4.952116152,6.6,4.6,12.93,320.8,0.274,1.29,,,
T,09:13:47,52.3599672,4.952103831,6.5,5.3,11.36,325.2,0.276,1.47,,,
T,09:13:48,52.35997592,4.95209612,6.1,4,15.11,331.6,0.277,1.1,,,
T,09:13:49,52.35998564,4.952087319,6.2,4.5,13.47,331.1,0.278,1.24,,,
T,09:13:50,52.35999746,4.952076171,6.2,5.5,10.97,330.1,0.28,1.52,,,
T,09:13:51,52.36001205,4.952058569,6.3,7.3,8.26,323.6,0.282,2.02,,,
T,09:13:52,52.36002579,4.952040715,7,7,8.53,321.6,0.284,1.95,,,
T,09:13:53,52.36003719,4.952023784,6.3,6.2,9.72,317.8,0.285,1.71,,,
T,09:13:54,52.3600491,4.952007942,6,6.2,9.76,320.9,0.287,1.71,,,
T,09:13:55,52.36005991,4.951993777,6,5.6,10.81,321.3,0.289,1.54,,,
T,09:13:56,52.36007022,4.951981539,6.6,5.1,11.75,324.1,0.29,1.42,,,
T,09:13:57,52.36008145,4.951971481,5.7,5.1,11.69,331.3,0.291,1.43,,,
T,09:13:58,52.36009377,4.951960668,6.2,5.6,10.71,331.8,0.293,1.56,,,
T,09:13:59,52.36010542,4.951948347,6.6,5.6,10.79,327.1,0.295,1.54,,,
T,09:14:00,52.36011741,4.951936277,6.1,5.6,10.64,328.4,0.296,1.57,,,
T,09:14:01,52.3601273,4.951922363,6.3,5.2,11.47,319.3,0.298,1.45,,,
T,09:14:02,52.36013702,4.951908616,6,5.2,11.65,319.2,0.299,1.43,,,
T,09:14:03,52.36014683,4.951896714,6.1,4.9,12.26,323.5,0.3,1.36,,,
T,09:14:04,52.36015689,4.951884728,5.6,5,12.03,324,0.302,1.39,,,
T,09:14:05,52.36016401,4.951870143,6.1,4.6,13.11,308.7,0.303,1.27,,,
T,09:14:06,52.36017097,4.951854804,6.1,4.7,12.82,306.6,0.304,1.3,,,
T,09:14:07,52.36017876,4.951834856,6,5.8,10.34,302.6,0.306,1.61,,,
T,09:14:08,52.36018673,4.951815326,6.5,5.8,10.43,303.7,0.308,1.6,,,
T,09:14:09,52.36019268,4.951799735,6.4,4.5,13.32,302,0.309,1.25,,,
T,09:14:10,52.36020349,4.951782133,6.9,6.1,9.81,315.2,0.31,1.7,,,
T,09:14:11,52.36021288,4.951767297,5.7,5.2,11.47,316,0.312,1.45,,,
T,09:14:12,52.36022403,4.951751875,6.5,5.9,10.25,319.8,0.314,1.63,,,
T,09:14:13,52.36023392,4.951741481,6.5,4.7,12.74,327.3,0.315,1.31,,,
T,09:14:14,52.36024389,4.951730501,6.5,4.8,12.45,326.1,0.316,1.34,,,
T,09:14:15,52.36025428,4.951718263,6.8,5.1,11.69,324.3,0.318,1.43,,,
T,09:14:16,52.3602651,4.951703176,6.5,5.7,10.53,319.6,0.319,1.58,,,
T,09:14:17,52.36027616,4.951687921,6.2,5.8,10.34,319.9,0.321,1.61,,,
T,09:14:18,52.36028798,4.951672414,6.6,6.1,9.88,321.3,0.323,1.69,,,
T,09:14:19,52.36029938,4.951659171,6.3,5.6,10.71,324.6,0.324,1.56,,,
T,09:14:20,52.36031061,4.951648107,6.3,5.3,11.42,329,0.326,1.46,,,
T,09:14:21,52.36032142,4.951636624,5.5,5.2,11.61,327,0.327,1.44,,,
T,09:14:22,52.36033282,4.951624302,5.4,5.5,10.96,326.6,0.329,1.52,,,
T,09:14:23,52.36034473,4.951611897,5.9,5.7,10.61,327.5,0.33,1.57,,,
T,09:14:24,52.36035671,4.951598486,6.2,5.8,10.31,325.7,0.332,1.62,,,
T,09:14:25,52.36036819,4.951584572,6.3,5.7,10.48,323.5,0.333,1.59,,,
T,09:14:26,52.36037934,4.951570574,6.1,5.6,10.65,322.5,0.335,1.56,,,
T,09:14:27,52.36038999,4.951558085,6.2,5.3,11.43,324.4,0.336,1.46,,,
T,09:14:28,52.36040005,4.951546351,5.9,5,12.12,324.5,0.338,1.38,,,
T,09:14:29,52.36040985,4.951535203,5.9,4.8,12.54,325.2,0.339,1.33,,,
T,09:14:30,52.3604215,4.951524893,5.8,5.3,11.3,331.6,0.34,1.47,,,
T,09:14:31,52.3604329,4.951514164,6.2,5.3,11.38,330.1,0.342,1.46,,,
T,09:14:32,52.36044447,4.951506704,6.8,5,12.04,338.5,0.343,1.38,,,
T,09:14:33,52.36045595,4.951498658,6.8,5,11.99,336.8,0.345,1.39,,,
T,09:14:34,52.36046735,4.95149455,6.4,4.7,12.83,347.6,0.346,1.3,,,
T,09:14:35,52.36047842,4.951490527,6.8,4.5,13.21,347.5,0.347,1.26,,,
T,09:14:36,52.36049024,4.951486839,6.8,4.8,12.45,349.2,0.349,1.34,,,
T,09:14:37,52.3605013,4.951481307,6.6,4.6,12.94,343,0.35,1.29,,,
T,09:14:38,52.36051178,4.951477703,6.6,4.3,13.99,348.1,0.351,1.19,,,
T,09:14:39,52.36052041,4.951478038,7,3.5,17.34,1.4,0.352,0.96,,,
T,09:14:40,52.36053122,4.951476697,7,4.3,13.81,355.7,0.353,1.21,,,
T,09:14:41,52.36054338,4.951475272,6.9,4.9,12.29,355.9,0.355,1.36,,,
T,09:14:42,52.36055494,4.951472674,6.8,4.7,12.83,352.2,0.356,1.3,,,
T,09:14:43,52.360564,4.951469656,6.8,3.7,16.21,348.5,0.357,1.03,,,
T,09:14:44,52.36057146,4.951466639,7,3.1,19.49,346.1,0.358,0.86,,,
T,09:14:45,52.36057741,4.951465884,6.7,2.4,25.09,355.6,0.358,0.66,,,
T,09:14:46,52.36058487,4.951463202,6.6,3.1,19.61,347.6,0.359,0.85,,,
T,09:14:47,52.36059208,4.951462531,7.2,2.9,20.74,356.7,0.36,0.8,,,
T,09:14:48,52.36059836,4.951462531,6.7,2.5,23.83,0,0.361,0.7,,,
T,09:14:49,52.36060431,4.951463873,7,2.4,24.93,7.8,0.361,0.67,,,
T,09:14:50,52.36060993,4.951464124,6.9,2.3,26.66,1.6,0.362,0.63,,,
T,09:14:51,52.36061337,4.951462028,6.5,1.5,40.83,339.6,0.363,0.41,,,
T,09:14:52,52.3606158,4.951462196,6.1,1,61.56,2.4,0.363,0.27,,,
T,09:14:53,52.36061529,4.951463202,5.9,0.3,188.39,129.3,0.363,0.09,,,
T,09:14:54,52.36061546,4.951461442,6.6,0.4,137.34,278.9,0.363,0.12,,,
T,09:14:55,52.36061714,4.951462531,6.6,0.7,83.01,21.7,0.363,0.2,,,
T,09:14:56,52.36061923,4.951461945,6.5,0.9,70.45,350.3,0.363,0.24,,,
T,09:14:57,52.36061906,4.951462448,6,0.1,427.22,118.6,0.363,0.04,,,
T,09:14:58,52.36061521,4.951462364,6.7,1.5,38.84,180.8,0.364,0.43,,,
T,09:14:59,52.36060876,4.951471332,6.1,3.4,17.68,139.7,0.365,0.94,,,
T,09:15:00,52.36060163,4.951480301,6.3,3.6,16.65,142.4,0.366,1,,,
T,09:15:01,52.36059635,4.951487509,6.4,2.8,21.76,140.2,0.367,0.77,,,
T,09:15:02,52.360594,4.951494047,6.3,1.9,32.28,120.4,0.367,0.52,,,
T,09:15:03,52.36059266,4.951501507,5.9,1.9,31.47,106.4,0.368,0.53,,,
T,09:15:04,52.36059367,4.951492455,5.8,2.3,26.59,280.3,0.368,0.63,,,
T,09:15:05,52.36059442,4.951486168,6.2,1.6,38.19,281.1,0.369,0.44,,,
T,09:15:06,52.36059392,4.951480804,6.5,1.3,45.08,261.3,0.369,0.37,,,
T,09:15:07,52.36059249,4.951478373,6.1,0.8,72.7,226.2,0.369,0.23,,,
T,09:15:08,52.36058981,4.951473512,5.9,1.6,37.38,227.9,0.37,0.45,,,
T,09:15:09,52.36058763,4.951469405,5.9,1.3,45.01,229,0.37,0.37,,,
T,09:15:10,52.36058621,4.951465968,6.2,1,58.94,235.8,0.37,0.28,,,
T,09:15:11,52.36058554,4.951462364,6,0.9,64.95,253.1,0.371,0.26,,,
T,09:15:12,52.36058545,4.951461526,6,0.2,288.06,260.7,0.371,0.06,,,
T,09:15:13,52.36058763,4.951455658,6.1,1.7,35.65,301.3,0.371,0.47,,,
T,09:15:14,52.36058939,4.951451719,6.6,1.2,50.16,306.2,0.372,0.33,,,
T,09:15:15,52.36059048,4.951450462,6.8,0.5,112.27,324.8,0.372,0.15,,,
T,09:15:16,52.36058964,4.951447109,6.8,0.9,67.56,247.7,0.372,0.25,,,
T,09:15:17,52.36058981,4.951446606,7.2,0.1,427.15,298.6,0.372,0.04,,,
T,09:15:18,52.36059006,4.951442918,6.5,0.9,65.93,276.4,0.372,0.25,,,
T,09:15:19,52.36059048,4.951442415,6.2,0.2,288.02,323.8,0.372,0.06,,,
T,09:15:20,52.36059115,4.951441744,6.6,0.3,190.49,328.6,0.372,0.09,,,
T,09:15:21,52.3605914,4.951441074,6.5,0.2,311.16,301.5,0.372,0.05,,,
T,09:15:22,52.36059157,4.951440403,6.7,0.2,337.73,292.3,0.372,0.05,,,
T,09:15:23,52.36059208,4.951440403,6.7,0.2,297.83,0,0.373,0.06,,,
T,09:15:24,52.36059065,4.951442583,7.1,0.8,76.73,137,0.373,0.22,,,
T,09:15:25,52.36058805,4.951447612,6.5,1.6,37.18,130.2,0.373,0.45,,,
T,09:15:26,52.36058923,4.951442834,6.8,1.3,47.53,291.9,0.374,0.35,,,
T,09:15:27,52.36058948,4.95144275,6.6,0.1,583.53,348.5,0.374,0.03,,,
T,09:15:28,52.36058956,4.951444427,6.5,0.4,145.45,85.3,0.374,0.11,,,
T,09:15:29,52.36059023,4.951445181,6.7,0.3,183.95,34.5,0.374,0.09,,,
T,09:15:30,52.36059115,4.951446103,6.7,0.4,138.55,31.4,0.374,0.12,,,
T,09:15:31,52.36059149,4.951448953,6.7,0.7,84.3,79.1,0.374,0.2,,,
T,09:15:32,52.36059082,4.951452222,6.9,0.8,70.96,108.6,0.374,0.23,,,
T,09:15:33,52.36059057,4.951454485,6.7,0.6,106.37,100.3,0.374,0.16,,,
T,09:15:34,52.36059208,4.951451719,6.7,0.9,66.04,311.8,0.375,0.25,,,
T,09:15:35,52.36059275,4.951451384,6.7,0.3,213.6,343,0.375,0.08,,,
T,09:15:36,52.36059275,4.951453982,6.4,0.6,94.15,90,0.375,0.18,,,
T,09:15:37,52.36059266,4.95145415,6.8,0.1,1130.18,129.3,0.375,0.01,,,
T,09:15:38,52.36059459,4.951457921,6.5,1.2,49.79,50.1,0.375,0.33,,,
T,09:15:39,52.36059585,4.951463118,6.6,1.4,43.78,68.4,0.376,0.38,,,
T,09:15:40,52.36059719,4.951456413,6.4,1.7,34.68,288.1,0.376,0.48,,,
T,09:15:41,52.36060213,4.951453479,6.3,2.1,28.47,340.1,0.377,0.59,,,
T,09:15:42,52.36060666,4.951446606,5.9,2.5,24.24,317.2,0.377,0.69,,,
T,09:15:43,52.36061119,4.951435123,6.7,3.3,17.91,302.8,0.378,0.93,,,
T,09:15:44,52.36061571,4.951424058,6.3,3.3,18.39,303.8,0.379,0.91,,,
T,09:15:45,52.36062083,4.951414252,6.5,3.2,18.99,310.5,0.38,0.88,,,
T,09:15:46,52.36062652,4.951409977,6.2,2.5,23.88,335.4,0.381,0.7,,,
T,09:15:47,52.36062971,4.951412324,6.5,1.4,42.87,24.2,0.381,0.39,,,
T,09:15:48,52.3606313,4.951414335,6.3,0.8,74.4,37.6,0.382,0.22,,,
T,09:15:49,52.36063348,4.951417101,6.4,1.1,54.27,37.8,0.382,0.31,,,
T,09:15:50,52.36063415,4.951416682,6.6,0.3,208.64,339.1,0.382,0.08,,,
T,09:15:51,52.36063533,4.951421795,6.4,1.3,44.8,69.4,0.382,0.37,,,
T,09:15:52,52.36063675,4.951424394,6.2,0.9,70.13,48.1,0.383,0.24,,,
T,09:15:53,52.36063667,4.951424729,6.3,0.1,675.52,112.3,0.383,0.02,,,
T,09:15:54,52.36063952,4.95142322,6.5,1.2,50,342.1,0.383,0.33,,,
T,09:15:55,52.36064044,4.951421544,6.8,0.6,108.57,312,0.383,0.15,,,
T,09:15:56,52.36064061,4.951419281,6.6,0.6,107.32,276.9,0.383,0.16,,,
T,09:15:57,52.36064253,4.951417856,6.7,0.8,70.78,335.7,0.383,0.24,,,
T,09:15:58,52.36064304,4.951416682,6.8,0.4,170.79,305.1,0.384,0.1,,,
T,09:15:59,52.36064337,4.95142079,6.7,1,59.05,82.4,0.384,0.28,,,
T,09:16:00,52.36064446,4.951425567,6.7,1.3,47.98,69.5,0.384,0.35,,,
T,09:16:01,52.36064622,4.951430932,6.7,1.5,40.2,61.8,0.385,0.41,,,
T,09:16:02,52.3606484,4.951435374,6.7,1.4,42.98,51.2,0.385,0.39,,,
T,09:16:03,52.36065167,4.951433865,6.5,1.4,44.09,344.3,0.385,0.38,,,
T,09:16:04,52.36065703,4.951432524,6.4,2.2,27.6,351.3,0.386,0.6,,,
T,09:16:05,52.36066257,4.951432608,6.7,2.2,27.07,0.5,0.387,0.62,,,
T,09:16:06,52.36066877,4.95143529,6.3,2.6,23.34,14.8,0.387,0.71,,,
T,09:16:07,52.36067296,4.951434955,6.7,1.7,35.7,357.2,0.388,0.47,,,
T,09:16:08,52.36067715,4.951432943,6.4,1.7,34.29,343.7,0.388,0.49,,,
T,09:16:09,52.36068034,4.951432524,6.5,1.3,46.87,355.4,0.389,0.36,,,
T,09:16:10,52.36068344,4.951430177,5.4,1.4,43.82,335.2,0.389,0.38,,,
T,09:16:11,52.36068587,4.951431854,5.6,1.1,56.77,22.8,0.389,0.29,,,
T,09:16:12,52.3606883,4.951432273,5.5,1,61.28,6,0.39,0.27,,,
T,09:16:13,52.36069199,4.951434117,6.2,1.5,38.83,17,0.39,0.43,,,
T,09:16:14,52.36069735,4.951437051,5.9,2.3,26.48,18.5,0.391,0.63,,,
T,09:16:15,52.36070406,4.951439146,6.5,2.7,21.94,10.8,0.391,0.76,,,
T,09:16:16,52.36070775,4.951436129,6,1.7,36.31,333.5,0.392,0.46,,,
T,09:16:17,52.36071303,4.951434368,5.9,2.2,27.79,348.5,0.392,0.6,,,
T,09:16:18,52.36071982,4.951437051,6.1,2.8,21.44,13.6,0.393,0.78,,,
T,09:16:19,52.3607261,4.951441158,6,2.7,22.12,21.8,0.394,0.75,,,
T,09:16:20,52.36073365,4.951445265,6.4,3.2,18.84,18.4,0.395,0.88,,,
T,09:16:21,52.36074211,4.951452641,5.8,3.8,15.61,28,0.396,1.07,,,
T,09:16:22,52.36075343,4.951457167,6,4.7,12.86,13.7,0.397,1.3,,,
T,09:16:23,52.36076466,4.951461777,6.5,4.6,12.93,14.1,0.398,1.29,,,
T,09:16:24,52.36077589,4.951465968,6.2,4.6,13,12.8,0.4,1.28,,,
T,09:16:25,52.36078687,4.951470159,6.1,4.5,13.28,13.1,0.401,1.25,,,
T,09:16:26,52.36079726,4.951476362,6,4.4,13.54,20,0.402,1.23,,,
T,09:16:27,52.36080824,4.951479379,5.6,4.5,13.45,9.5,0.403,1.24,,,
T,09:16:28,52.36082082,4.951479211,5.5,5,11.91,359.5,0.405,1.4,,,
T,09:16:29,52.36083414,4.951479463,5.5,5.3,11.24,0.7,0.406,1.48,,,
T,09:16:30,52.36084906,4.951479044,5.5,6,10.04,359,0.408,1.66,,,
T,09:16:31,52.36086222,4.951479379,5.9,5.3,11.38,0.9,0.409,1.46,,,
T,09:16:32,52.3608753,4.951477535,5.8,5.3,11.41,355.1,0.411,1.46,,,
T,09:16:33,52.36088779,4.951479295,5.7,5,11.95,4.9,0.412,1.39,,,
T,09:16:34,52.36090262,4.951482313,5.1,6,10.02,7.1,0.414,1.66,,,
T,09:16:35,52.36091578,4.951483319,5.8,5.3,11.37,2.7,0.415,1.47,,,
T,09:16:36,52.3609292,4.951484827,5.1,5.4,11.14,3.9,0.417,1.5,,,
T,09:16:37,52.36093808,4.951488264,4.7,3.7,16.4,13.3,0.418,1.02,,,
T,09:16:38,52.36094973,4.95149455,5.8,4.9,12.21,18.2,0.419,1.37,,,
T,09:16:39,52.3609623,4.951496646,4.9,5.1,11.85,5.8,0.421,1.41,,,
T,09:16:40,52.36097161,4.951498825,6.2,3.8,15.94,8.1,0.422,1.05,,,
T,09:16:41,52.36098435,4.951500585,6.2,5.1,11.71,4.8,0.423,1.42,,,
T,09:16:42,52.36099374,4.951503519,5,3.8,15.67,10.8,0.424,1.06,,,
T,09:16:43,52.36099977,4.951509135,5.7,2.8,21.56,29.6,0.425,0.77,,,
T,09:16:44,52.36100262,4.951515002,6.2,1.8,32.67,51.5,0.426,0.51,,,
T,09:16:45,52.36100136,4.951526988,5.8,3,20.12,99.7,0.426,0.83,,,
T,09:16:46,52.36100053,4.951544674,6.1,4.4,13.79,94.4,0.428,1.21,,,
T,09:16:47,52.36100128,4.951557498,6.1,3.2,18.99,84.5,0.428,0.88,,,
T,09:16:48,52.36099952,4.951571496,6,3.5,17.12,101.6,0.429,0.97,,,
T,09:16:49,52.36099809,4.951585745,6.4,3.5,16.94,99.3,0.43,0.98,,,
T,09:16:50,52.36099692,4.951602258,6.5,4.1,14.72,96.6,0.432,1.13,,,
T,09:16:51,52.36099801,4.951618602,6.2,4,14.88,83.8,0.433,1.12,,,
T,09:16:52,52.36099918,4.951625727,7,1.8,33.16,74.9,0.433,0.5,,,
T,09:16:53,52.36099994,4.951634947,6.4,2.3,26.3,82.4,0.434,0.63,,,
T,09:16:54,52.3609991,4.951621452,6.4,3.3,18.04,264.2,0.435,0.92,,,
T,09:16:55,52.36099893,4.951617597,6,0.9,63.29,265.9,0.435,0.26,,,
T,09:16:56,52.36099885,4.951619022,5.9,0.4,170.91,95.5,0.435,0.1,,,
T,09:16:57,52.36099826,4.951611143,6,1.9,30.82,263,0.436,0.54,,,
T,09:16:58,52.36099843,4.951607371,6.3,0.9,64.69,274.2,0.436,0.26,,,
T,09:16:59,52.36099902,4.951607538,6.5,0.2,251.47,9.9,0.436,0.07,,,
T,09:17:00,52.36100128,4.951601336,6.5,1.8,33.88,300.9,0.436,0.49,,,
T,09:17:01,52.36100312,4.951598989,6.4,0.9,64.07,322.1,0.437,0.26,,,
T,09:17:02,52.36100514,4.951597648,6.1,0.9,68.93,337.8,0.437,0.24,,,
T,09:17:03,52.36100832,4.951596893,6.2,1.3,46.54,351.8,0.437,0.36,,,
T,09:17:04,52.36101084,4.95159572,5.8,1,57.27,344.1,0.438,0.29,,,
T,09:17:05,52.36101469,4.951594966,6.7,1.6,38.57,353.2,0.438,0.43,,,
T,09:17:06,52.36101729,4.951594211,6.6,1.1,56.76,349.9,0.438,0.29,,,
T,09:17:07,52.36102173,4.951595468,6.1,1.8,33.22,9.8,0.439,0.5,,,
T,09:17:08,52.36102416,4.951595049,6,1,61.28,354,0.439,0.27,,,
T,09:17:09,52.36102399,4.951595552,5.9,0.1,427.28,118.6,0.439,0.04,,,
T,09:17:10,52.36102701,4.951592786,6.5,1.4,43.29,330.8,0.44,0.39,,,
T,09:17:11,52.36103137,4.951590188,6.2,1.9,32.28,340,0.44,0.52,,,
T,09:17:12,52.36103355,4.951589601,5.9,0.9,67.81,350.7,0.44,0.25,,,
T,09:17:13,52.36103573,4.951589517,5.9,0.9,68.71,358.7,0.441,0.24,,,
T,09:17:14,52.36103908,4.951589685,5.7,1.3,44.65,1.7,0.441,0.37,,,
T,09:17:15,52.36104185,4.951589182,6.3,1.1,53.82,353.7,0.441,0.31,,,
T,09:17:16,52.36104218,4.951589936,5.9,0.2,262.43,54,0.441,0.06,,,
T,09:17:17,52.36104445,4.951592451,6.5,1.1,54.72,34.2,0.442,0.3,,,
T,09:17:18,52.3610447,4.951596726,6.4,1.1,56.97,84.5,0.442,0.29,,,
T,09:17:19,52.36104671,4.951591529,5.9,1.5,39.79,302.4,0.442,0.42,,,
T,09:17:20,52.36104998,4.95158826,6.2,1.5,39.08,328.6,0.443,0.43,,,
T,09:17:21,52.3610504,4.951586332,6.4,0.5,119.59,289.6,0.443,0.14,,,
T,09:17:22,52.36105383,4.951589098,5.9,1.5,39.1,26.2,0.443,0.43,,,
T,09:17:23,52.36105593,4.951590356,6.2,0.9,67.09,20.1,0.444,0.25,,,
T,09:17:24,52.36105601,4.951591445,6.2,0.3,222.78,82.8,0.444,0.07,,,
T,09:17:25,52.36106087,4.951590104,6,2,30.38,350.4,0.444,0.55,,,
T,09:17:26,52.36105928,4.95158256,5.6,2,30.66,250.9,0.445,0.54,,,
T,09:17:27,52.36105719,4.951568982,5.5,3.4,17.47,255.8,0.446,0.95,,,
T,09:17:28,52.36105769,4.951555235,5.8,3.4,17.77,273.4,0.447,0.94,,,
T,09:17:29,52.3610592,4.951542327,6.1,3.2,18.62,280.8,0.447,0.9,,,
T,09:17:30,52.36106322,4.951535119,5.3,2.4,25.08,312.4,0.448,0.66,,,
T,09:17:31,52.36106356,4.951522714,6,3,19.7,272.5,0.449,0.85,,,
T,09:17:32,52.36106406,4.95150771,5.8,3.7,16.28,273.1,0.45,1.02,,,
T,09:17:33,52.36106398,4.951488683,5.6,4.7,12.86,269.6,0.451,1.3,,,
T,09:17:34,52.36106481,4.951470327,5.2,4.5,13.29,274.3,0.453,1.25,,,
T,09:17:35,52.36106951,4.951458424,5.6,3.5,17.28,302.9,0.454,0.96,,,
T,09:17:36,52.36107546,4.951455826,6,2.5,24.31,345.1,0.454,0.69,,,
T,09:17:37,52.3610825,4.95145876,7.2,2.9,20.61,14.3,0.455,0.81,,,
T,09:17:38,52.36108845,4.951462448,6.2,2.5,23.53,20.7,0.456,0.71,,,
T,09:17:39,52.36109424,4.951464795,5.7,2.4,25.13,13.9,0.456,0.66,,,
T,09:17:40,52.36109993,4.951468902,6.2,2.5,24.04,23.8,0.457,0.69,,,
T,09:17:41,52.36110622,4.951473512,5.9,2.8,21.74,24.1,0.458,0.77,,,
T,09:17:42,52.36111217,4.951475188,6.3,2.4,24.8,9.8,0.459,0.67,,,
T,09:17:43,52.36112014,4.951473512,6.3,3.2,18.66,352.7,0.459,0.89,,,
T,09:17:44,52.36112676,4.951476445,6.3,2.7,21.83,15.1,0.46,0.76,,,
T,09:17:45,52.36113338,4.9514772,6.2,2.7,22.56,4,0.461,0.74,,,
T,09:17:46,52.36113832,4.951478876,6,2,29.66,11.7,0.461,0.56,,,
T,09:17:47,52.36114595,4.951479211,5.8,3.1,19.63,1.5,0.462,0.85,,,
T,09:17:48,52.36115266,4.951479966,5.8,2.7,22.28,3.9,0.463,0.75,,,
T,09:17:49,52.36115911,4.951481391,5.6,2.6,23,7.7,0.464,0.72,,,
T,09:17:50,52.36116632,4.951478792,5.7,3,20.29,347.6,0.465,0.82,,,
T,09:17:51,52.36117386,4.951471668,5.7,3.5,17.19,330,0.466,0.97,,,
T,09:17:52,52.36118166,4.951465381,5.8,3.5,17.23,333.8,0.467,0.97,,,
T,09:17:53,52.36118929,4.951461107,5.4,3.2,18.57,341.1,0.467,0.9,,,
T,09:17:54,52.36119591,4.951458424,6,2.7,21.95,346.1,0.468,0.76,,,
T,09:17:55,52.3612027,4.951455994,6.1,2.8,21.55,347.7,0.469,0.77,,,
