type,time,latitude,longitude,altitude (m),speed (km/h),pace (min/km),course,distance (km),distance_interval (m),color,name,desc
T,09:05:58,52.35854765,4.9491762,10.3,0.4,145.26,289,1.317,0.11,,,
T,09:05:59,52.35854857,4.949172093,10.5,1.1,55.92,290.2,1.317,0.3,,,
T,09:06:00,52.35854915,4.949170584,10.2,0.4,136.88,302.5,1.318,0.12,,,
T,09:06:01,52.35855024,4.949171674,9.8,0.5,117.23,31.4,1.318,0.14,,,
T,09:06:02,52.35855158,4.949169159,10.2,0.8,73.36,311.1,1.318,0.23,,,
T,09:06:03,52.35854832,4.949170751,9.9,1.4,43.91,163.4,1.318,0.38,,,
T,09:06:04,52.3585489,4.949184414,10.3,3.4,17.86,86,1.319,0.93,,,
T,09:06:05,52.35854086,4.949199837,10,5,12.07,130.5,1.321,1.38,,,
T,09:06:06,52.35854027,4.949204866,9.7,1.3,47.78,100.8,1.321,0.35,,,
T,09:06:07,52.35854119,4.949217522,9.6,3.1,19.19,83.2,1.322,0.87,,,
T,09:06:08,52.35854295,4.949232358,9.5,3.7,16.19,79,1.323,1.03,,,
T,09:06:09,52.35854304,4.949247194,10.1,3.6,16.49,89.5,1.324,1.01,,,
T,09:06:10,52.35854538,4.949261779,9.4,3.7,16.22,75.2,1.325,1.03,,,
T,09:06:11,52.35854463,4.949285332,9.8,5.8,10.37,93,1.327,1.61,,,
T,09:06:12,52.35855016,4.949305952,9.7,5.5,10.87,66.3,1.328,1.53,,,
T,09:06:13,52.35855167,4.949319866,10.5,3.5,17.31,79.9,1.329,0.96,,,
T,09:06:14,52.35855687,4.949335456,10.4,4.4,13.78,61.4,1.33,1.21,,,
T,09:06:15,52.35856575,4.949356914,9.6,6.4,9.44,55.9,1.332,1.76,,,
T,09:06:16,52.35857422,4.949374935,10.2,5.6,10.77,52.4,1.334,1.55,,,
T,09:06:17,52.35858176,4.949389687,10.3,4.7,12.73,50.1,1.335,1.31,,,
T,09:06:18,52.35858872,4.94940578,10.3,4.8,12.42,54.7,1.336,1.34,,,
T,09:06:19,52.35859442,4.949419778,10.2,4.1,14.55,56.3,1.337,1.15,,,
T,09:06:20,52.3586002,4.949434698,10.2,4.3,13.85,57.6,1.339,1.2,,,
T,09:06:21,52.35860498,4.949450372,9.8,4.3,13.97,63.5,1.34,1.19,,,
T,09:06:22,52.35861227,4.949464789,10,4.6,13.08,50.4,1.341,1.27,,,
T,09:06:23,52.35861797,4.949480128,10.1,4.4,13.63,58.7,1.342,1.22,,,
T,09:06:24,52.35862333,4.949492868,10.4,3.8,15.82,55.4,1.343,1.05,,,
T,09:06:25,52.35862694,4.949504435,10.7,3.2,18.85,63,1.344,0.88,,,
T,09:06:26,52.35863146,4.949517343,9.6,3.6,16.45,60.1,1.345,1.01,,,
T,09:06:27,52.35863607,4.949533604,10,4.4,13.65,65.1,1.346,1.22,,,
T,09:06:28,52.35863809,4.949545171,10.4,2.9,20.34,74.1,1.347,0.82,,,
T,09:06:29,52.35864169,4.949548524,10.6,1.7,36.11,29.6,1.348,0.46,,,
T,09:06:30,52.35864563,4.949551961,10.4,1.8,33.54,28,1.348,0.5,,,
T,09:06:31,52.35864923,4.94955699,10.2,1.9,31.6,40.4,1.349,0.53,,,
T,09:06:32,52.35865669,4.949559839,10.4,3.1,19.55,13.1,1.35,0.85,,,
T,09:06:33,52.35866373,4.949562773,10.5,2.9,20.61,14.3,1.35,0.81,,,
T,09:06:34,52.35867128,4.949564617,9.9,3.1,19.64,8.5,1.351,0.85,,,
T,09:06:35,52.35868008,4.949563611,10.3,3.5,16.98,356,1.352,0.98,,,
T,09:06:36,52.35868536,4.949567132,10.6,2.3,26.26,22.2,1.353,0.63,,,
T,09:06:37,52.35868662,4.949566377,10.2,0.5,111.83,339.9,1.353,0.15,,,
T,09:06:38,52.35869651,4.949565455,10.4,4,15.12,356.7,1.354,1.1,,,
T,09:06:39,52.35870598,4.949561097,10.4,3.9,15.22,344.3,1.355,1.09,,,
T,09:06:40,52.35871294,4.949555481,10,3.1,19.3,333.8,1.356,0.86,,,
T,09:06:41,52.35871914,4.949555313,10.3,2.5,24.14,359.1,1.357,0.69,,,
T,09:06:42,52.35872601,4.949548524,10.3,3.2,18.65,328.9,1.358,0.89,,,
T,09:06:43,52.35873121,4.949539388,10.1,3.1,19.62,313,1.358,0.85,,,
T,09:06:44,52.35873741,4.949532011,10.1,3.1,19.52,324,1.359,0.85,,,
T,09:06:45,52.35874554,4.949527569,10.1,3.4,17.47,341.5,1.36,0.95,,,
T,09:06:46,52.358753,4.949532766,10,3.2,18.47,23,1.361,0.9,,,
T,09:06:47,52.35875334,4.949546261,10.2,3.3,18.11,87.7,1.362,0.92,,,
T,09:06:48,52.35875744,4.949541399,9.7,2,29.53,324.1,1.363,0.56,,,
T,09:06:49,52.35876088,4.949534526,9.9,2.2,27.57,309.3,1.363,0.6,,,
T,09:06:50,52.35876717,4.949525474,10.6,3.4,17.87,318.7,1.364,0.93,,,
T,09:06:51,52.35877588,4.949515834,9.8,4.2,14.23,326,1.365,1.17,,,
T,09:06:52,52.35878477,4.949505106,9.9,4.4,13.56,323.6,1.367,1.23,,,
T,09:06:53,52.35879432,4.949492784,9.5,4.9,12.3,321.8,1.368,1.35,,,
T,09:06:54,52.35880287,4.949488509,9.4,3.6,16.75,343,1.369,0.99,,,
T,09:06:55,52.35880841,4.949485073,9.5,2.4,25.31,339.2,1.37,0.66,,,
T,09:06:56,52.3588048,4.949499406,9.8,3.8,15.79,112.4,1.371,1.06,,,
T,09:06:57,52.35880547,4.949507369,9.6,2,30.44,82.1,1.371,0.55,,,
T,09:06:58,52.35880472,4.949514493,9.6,1.8,33.84,99.8,1.372,0.49,,,
T,09:06:59,52.35880899,4.94951332,10.2,1.7,34.55,350.5,1.372,0.48,,,
T,09:07:00,52.35881293,4.949513152,10,1.6,38.01,358.5,1.373,0.44,,,
T,09:07:01,52.35881729,4.949511644,9.9,1.8,33.62,348.1,1.373,0.5,,,
T,09:07:02,52.35882215,4.94950762,9.5,2.2,27.48,333.2,1.374,0.61,,,
T,09:07:03,52.35882844,4.949502675,9.7,2.8,21.47,334.3,1.375,0.78,,,
T,09:07:04,52.35883405,4.949498232,9.4,2.5,24,334.2,1.375,0.69,,,
T,09:07:05,52.35883716,4.949488761,9.6,2.6,22.78,298.2,1.376,0.73,,,
T,09:07:06,52.35884269,4.949487001,9.4,2.3,26.58,349,1.377,0.63,,,
T,09:07:07,52.35884638,4.949484654,9.2,1.6,37.84,338.8,1.377,0.44,,,
T,09:07:08,52.35884965,4.949483648,9.7,1.3,45.03,349.4,1.377,0.37,,,
T,09:07:09,52.35884998,4.949483648,9.3,0.1,446.84,0,1.377,0.04,,,
T,09:07:10,52.35885015,4.949482558,9.7,0.3,217.75,284.1,1.378,0.08,,,
T,09:07:11,52.35885023,4.949480798,9.1,0.4,138.57,274.5,1.378,0.12,,,
T,09:07:12,52.35885182,4.949484067,9.6,1,58.56,51.4,1.378,0.28,,,
T,09:07:13,52.35885241,4.949483983,9.5,0.2,254.32,355,1.378,0.07,,,
T,09:07:14,52.35885367,4.949481133,9.3,0.9,69.65,305.8,1.378,0.24,,,
T,09:07:15,52.35885568,4.949477781,9.4,1.2,52.11,314.5,1.379,0.32,,,
T,09:07:16,52.35885719,4.949474763,9.1,1,62.79,309.3,1.379,0.27,,,
T,09:07:17,52.35885643,4.949487755,9.3,3.2,18.75,95.4,1.38,0.89,,,
T,09:07:18,52.3588561,4.949502591,9.9,3.6,16.48,92.1,1.381,1.01,,,
T,09:07:19,52.35885685,4.949515415,9.3,3.2,18.99,84.5,1.382,0.88,,,
T,09:07:20,52.35885249,4.949529245,9.2,3.8,15.73,117.3,1.383,1.06,,,
T,09:07:21,52.35885568,4.94954207,9.7,3.4,17.68,67.9,1.384,0.94,,,
T,09:07:22,52.35885778,4.949558917,9.4,4.2,14.23,78.5,1.385,1.17,,,
T,09:07:23,52.35885711,4.949578447,9.4,4.8,12.51,93.2,1.386,1.33,,,
T,09:07:24,52.35886146,4.949597726,9.8,5,11.9,69.7,1.387,1.4,,,
T,09:07:25,52.35886725,4.949615244,9.7,4.9,12.29,61.6,1.389,1.36,,,
T,09:07:26,52.3588701,4.949634857,9.9,4.9,12.14,76.6,1.39,1.37,,,
T,09:07:27,52.35886641,4.949648939,9.5,3.8,15.97,113.2,1.391,1.04,,,
T,09:07:28,52.35885937,4.949659668,9.4,3.9,15.55,137.1,1.392,1.07,,,
T,09:07:29,52.35885208,4.949667715,10.1,3.5,17.02,146,1.393,0.98,,,
T,09:07:30,52.35884814,4.949678862,9.6,3.2,19.01,120.1,1.394,0.88,,,
T,09:07:31,52.35883908,4.949691268,9.9,4.7,12.68,140.1,1.395,1.31,,,
T,09:07:32,52.35883238,4.949706858,9.5,4.7,12.84,125.2,1.397,1.3,,,
T,09:07:33,52.35882584,4.949720604,9.7,4.3,14.05,127.9,1.398,1.19,,,
T,09:07:34,52.35881888,4.94973544,10.2,4.6,13.09,127.5,1.399,1.27,,,
T,09:07:35,52.35881293,4.9497486,9.8,4,14.95,126.5,1.4,1.11,,,
T,09:07:36,52.35880723,4.949759664,9.9,3.5,16.92,130.1,1.401,0.99,,,
T,09:07:37,52.35879952,4.949770225,9.8,4,14.88,140.1,1.402,1.12,,,
T,09:07:38,52.35879315,4.949780367,10.2,3.6,16.84,135.8,1.403,0.99,,,
T,09:07:39,52.35878795,4.949792689,9.6,3.7,16.35,124.6,1.404,1.02,,,
T,09:07:40,52.35878225,4.94980501,9.8,3.8,15.84,127.1,1.406,1.05,,,
T,09:07:41,52.35877513,4.949816074,9.9,3.9,15.24,136.5,1.407,1.09,,,
T,09:07:42,52.35876733,4.949828647,9.8,4.4,13.67,135.4,1.408,1.22,,,
T,09:07:43,52.35876055,4.949839208,9.7,3.8,15.98,136.5,1.409,1.04,,,
T,09:07:44,52.35875426,4.949852116,9.6,4,14.83,128.6,1.41,1.12,,,
T,09:07:45,52.3587473,4.949865695,9.7,4.3,13.82,130,1.411,1.21,,,
T,09:07:46,52.35874227,4.949875753,9.7,3.2,18.84,129.3,1.412,0.88,,,
T,09:07:47,52.35873691,4.94988556,10,3.2,18.6,131.9,1.413,0.9,,,
T,09:07:48,52.35872995,4.949893439,10.2,3.4,17.69,145.3,1.414,0.94,,,
T,09:07:49,52.35872065,4.949900396,10.1,4.1,14.64,155.5,1.415,1.14,,,
T,09:07:50,52.35871193,4.949908107,10.1,4,15.11,151.6,1.416,1.1,,,
T,09:07:51,52.3587074,4.949915484,10.3,2.6,23.43,135.1,1.417,0.71,,,
T,09:07:52,52.35870313,4.949920848,10.1,2.2,27.78,142.5,1.417,0.6,,,
T,09:07:53,52.35869877,4.949933086,10.1,3.5,17.28,120.3,1.418,0.96,,,
T,09:07:54,52.358695,4.949942641,9.8,2.8,21.52,122.9,1.419,0.77,,,
T,09:07:55,52.35868863,4.94994767,10.3,2.8,21.17,154.3,1.42,0.79,,,
T,09:07:56,52.358681,4.949954459,10,3.5,17.24,151.5,1.421,0.97,,,
T,09:07:57,52.35867363,4.949968541,9.6,4.5,13.2,130.6,1.422,1.26,,,
T,09:07:58,52.35866508,4.949982455,10.1,4.8,12.41,135.2,1.424,1.34,,,
T,09:07:59,52.3586556,4.949997375,9.9,5.3,11.38,136.1,1.425,1.46,,,
T,09:08:00,52.35864873,4.950012378,9.9,4.6,13.06,126.9,1.426,1.28,,,
T,09:08:01,52.35864295,4.950026041,10.2,4.1,14.73,124.7,1.427,1.13,,,
T,09:08:02,52.35863775,4.95003962,10.1,3.9,15.28,122.1,1.429,1.09,,,
T,09:08:03,52.35863281,4.95005169,10.4,3.6,16.84,123.9,1.43,0.99,,,
T,09:08:04,52.35862652,4.950066106,9.9,4.3,13.82,125.5,1.431,1.21,,,
T,09:08:05,52.35862828,4.950082619,9.8,4.1,14.6,80.1,1.432,1.14,,,
T,09:08:06,52.35862493,4.950095359,10.2,3.4,17.64,113.3,1.433,0.94,,,
T,09:08:07,52.3586204,4.950107178,10.1,3.4,17.55,122.1,1.434,0.95,,,
T,09:08:08,52.35861814,4.950121175,10,3.6,16.9,104.8,1.435,0.99,,,
T,09:08:09,52.35861453,4.950135341,9.8,3.8,15.95,112.6,1.436,1.05,,,
T,09:08:10,52.35860556,4.950146992,10,4.6,13.07,141.6,1.437,1.28,,,
T,09:08:11,52.35859475,4.950155793,9.7,4.8,12.4,153.6,1.438,1.34,,,
